,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,31.0,17.0,42.0,21.0,191.0,6.0,2.0,1.0,4.0,15.5,30.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,1,2
1,85.0,37.0,121.0,48.0,239.0,12.0,3.0,1.0,14.0,17.92,63.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,2,2
2,175.0,57.0,280.0,75.0,297.0,35.0,12.0,1.0,34.0,23.44,108.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,3,2
3,297.0,77.0,500.0,102.0,399.0,56.0,36.0,1.0,61.0,23.09,165.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,4,2
4,451.0,105.0,772.0,141.0,474.0,57.0,74.0,4.0,95.0,39.33,207.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,5,2
5,637.0,143.0,1093.0,192.0,599.0,95.0,99.0,1.0,147.0,66.35,269.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,6,2
6,855.0,173.0,1481.0,237.0,853.0,104.0,129.0,10.0,198.0,21.25,352.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,7,2
7,1105.0,206.0,1931.0,281.0,1045.0,155.0,142.0,1.0,260.0,72.97,528.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,8,2
8,1387.0,257.0,2493.0,351.0,1225.0,275.0,163.0,1.0,342.0,99.7,601.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,9,2
9,1701.0,220.0,3046.0,295.0,1545.0,272.0,221.0,5.0,417.0,150.8,770.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,10,2
10,2047.0,394.0,3663.0,548.0,2888.0,371.0,246.0,1.0,522.0,54.7,989.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,11,2
11,2425.0,413.0,4345.0,582.0,2371.0,422.0,299.0,1.0,651.0,106.47,1111.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,12,2
12,2835.0,477.0,5240.0,675.0,3521.0,616.0,329.0,1.0,722.0,118.15,1354.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,13,2
13,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,1,14,2
14,189.0,75.0,333.0,132.0,350.0,38.0,2.0,1.0,92.0,27.44,127.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,2,1,2
15,1103.0,281.0,2200.0,502.0,1027.0,164.0,66.0,1.0,660.0,90.3,466.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,2,2,2
16,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,2,3,2
17,1159.0,355.0,2876.0,922.0,1428.0,266.0,6.0,1.0,844.0,136.67,527.0,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,3,1,2
18,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,3,2,2
19,,,,,,,,,,,,False,new,experiments/results/CM_2_2/boolean_5/2.onnx,CM,4,1,2
20,31.0,17.0,42.0,21.0,191.0,6.0,1.0,1.0,4.0,15.5,27.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,1,4
21,85.0,41.0,120.0,52.0,244.0,18.0,3.0,1.0,13.0,18.48,73.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,2,4
22,175.0,53.0,259.0,69.0,293.0,25.0,7.0,1.0,33.0,22.96,94.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,3,4
23,297.0,77.0,474.0,102.0,402.0,64.0,13.0,1.0,63.0,23.07,169.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,4,4
24,451.0,111.0,739.0,148.0,508.0,87.0,41.0,1.0,99.0,54.28,230.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,5,4
25,637.0,169.0,1030.0,228.0,644.0,84.0,66.0,1.0,145.0,92.53,279.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,6,4
26,855.0,241.0,1458.0,329.0,979.0,136.0,105.0,1.0,197.0,77.08,416.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,7,4
27,1105.0,227.0,1909.0,313.0,1235.0,180.0,119.0,1.0,268.0,87.0,529.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,8,4
28,1387.0,257.0,2479.0,357.0,1841.0,264.0,165.0,1.0,323.0,70.25,710.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,9,4
29,1701.0,459.0,2837.0,643.0,1907.0,293.0,109.0,1.0,412.0,61.24,807.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,10,4
30,2047.0,513.0,3490.0,719.0,2400.0,298.0,211.0,1.0,511.0,102.54,1023.0,False,new,experiments/results/CM_2_2/boolean_5/4.onnx,CM,1,11,4
