,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,26,20,34,24,200,5,1,1,2,20.18,23.0,false,False,new,experiments/results/CM_2_2/testTrainIO/0.onnx,CM,1,1,0.17,0
1,74,36,112,45,246,28,3,1,7,24.66,67.0,false,False,new,experiments/results/CM_2_2/testTrainIO/0.onnx,CM,1,2,0.45528455284552843,0
2,183,75,334,132,410,40,2,1,82,20.28,175.0,false,False,new,experiments/results/CM_2_2/testTrainIO/0.onnx,CM,2,1,0.8146341463414634,0
3,1147,268,2376,494,1863,167,209,1,642,17.67,1085.0,false,False,new,experiments/results/CM_2_2/testTrainIO/0.onnx,CM,2,2,1.2753623188405796,0
4,26,20,34,24,190,5,1,1,2,20.18,30.0,false,False,new,experiments/results/CM_2_2/testTrainIO/1.onnx,CM,1,1,0.17894736842105263,1
5,74,36,112,45,282,28,3,1,7,24.66,94.0,false,False,new,experiments/results/CM_2_2/testTrainIO/1.onnx,CM,1,2,0.3971631205673759,1
6,183,75,334,132,499,40,2,1,82,21.27,230.0,false,False,new,experiments/results/CM_2_2/testTrainIO/1.onnx,CM,2,1,0.6693386773547094,1
7,1147,268,2376,494,1998,167,209,1,642,19.66,1164.0,false,False,new,experiments/results/CM_2_2/testTrainIO/1.onnx,CM,2,2,1.1891891891891893,1
8,26,20,34,24,206,5,1,1,2,20.18,34.0,false,False,new,experiments/results/CM_2_2/testTrainIO/2.onnx,CM,1,1,0.1650485436893204,2
9,74,36,112,45,264,28,3,1,7,24.66,80.0,false,False,new,experiments/results/CM_2_2/testTrainIO/2.onnx,CM,1,2,0.42424242424242425,2
10,183,75,334,132,392,40,2,1,82,22.28,170.0,false,False,new,experiments/results/CM_2_2/testTrainIO/2.onnx,CM,2,1,0.8520408163265306,2
