,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,0.004314422607421875,0,1e-05,20,0.1,15,True,1.1511575,0
1,67.8404495716095,50000,1e-05,20,0.1,15,True,-87.35708,1
2,132.2703034877777,100000,1e-05,20,0.1,15,True,-60.36195,2
3,195.53648924827576,150000,1e-05,20,0.1,15,True,-33.361553,3
4,258.57551527023315,200000,1e-05,20,0.1,15,True,-18.94602,4
5,321.8024971485138,250000,1e-05,20,0.1,15,True,-12.603627,5
6,385.7516667842865,300000,1e-05,20,0.1,15,True,-10.706052,6
7,450.4215884208679,350000,1e-05,20,0.1,15,True,-13.321785,7
8,514.6041786670685,400000,1e-05,20,0.1,15,True,-3.3343184,8
9,579.9086971282959,450000,1e-05,20,0.1,15,True,-26.649029,9
10,644.5021555423737,500000,1e-05,20,0.1,15,True,-5.5162063,10
11,708.7614996433258,550000,1e-05,20,0.1,15,True,-14.256202,11
12,772.9878520965576,600000,1e-05,20,0.1,15,True,-13.895155,12
13,836.3461389541626,650000,1e-05,20,0.1,15,True,-9.232566,13
14,900.0861351490021,700000,1e-05,20,0.1,15,True,-6.4709396,14
15,963.0645430088043,750000,1e-05,20,0.1,15,True,-17.444975,15
16,1026.0961155891418,800000,1e-05,20,0.1,15,True,-23.338804,16
17,1089.6002411842346,850000,1e-05,20,0.1,15,True,-18.682089,17
18,1154.275801897049,900000,1e-05,20,0.1,15,True,-9.939393,18
19,1217.7026386260986,950000,1e-05,20,0.1,15,True,-28.256681,19
20,1280.9075028896332,1000000,1e-05,20,0.1,15,True,-10.758219,20
21,1344.7428464889526,1050000,1e-05,20,0.1,15,True,-15.551639,21
22,1408.3582124710083,1100000,1e-05,20,0.1,15,True,-10.609231,22
23,1472.097450017929,1150000,1e-05,20,0.1,15,True,-24.047993,23
24,1536.4452302455902,1200000,1e-05,20,0.1,15,True,-13.6865,24
25,1600.4169211387634,1250000,1e-05,20,0.1,15,True,-16.986551,25
26,1664.2448222637177,1300000,1e-05,20,0.1,15,True,-14.317598,26
27,1727.8652811050415,1350000,1e-05,20,0.1,15,True,-14.485049,27
28,1805.2522563934326,1400000,1e-05,20,0.1,15,True,-20.984684,28
29,1894.475905418396,1450000,1e-05,20,0.1,15,True,-30.038668,29
30,1968.3970940113068,1500000,1e-05,20,0.1,15,True,-21.313738,30
31,2041.1035780906677,1550000,1e-05,20,0.1,15,True,-23.207722,31
32,2119.5196397304535,1600000,1e-05,20,0.1,15,True,-26.237719,32
33,2190.342676639557,1650000,1e-05,20,0.1,15,True,-25.76346,33
34,2273.4495470523834,1700000,1e-05,20,0.1,15,True,-20.431627,34
35,2352.059879541397,1750000,1e-05,20,0.1,15,True,-25.56433,35
36,2427.5447363853455,1800000,1e-05,20,0.1,15,True,-16.056316,36
37,2507.8909616470337,1850000,1e-05,20,0.1,15,True,-21.789612,37
38,2581.9330880641937,1900000,1e-05,20,0.1,15,True,-29.473057,38
39,2666.7151482105255,1950000,1e-05,20,0.1,15,True,-31.209124,39
40,2737.063603401184,2000000,1e-05,20,0.1,15,True,-21.757456,40
41,2816.9399933815002,2050000,1e-05,20,0.1,15,True,-20.31606,41
42,2886.196699619293,2100000,1e-05,20,0.1,15,True,-22.916723,42
43,2960.0202810764313,2150000,1e-05,20,0.1,15,True,-16.39124,43
44,3044.160380601883,2200000,1e-05,20,0.1,15,True,-18.242754,44
45,3146.1167838573456,2250000,1e-05,20,0.1,15,True,-14.8513775,45
46,3253.3507437705994,2300000,1e-05,20,0.1,15,True,-16.315418,46
47,3344.9412026405334,2350000,1e-05,20,0.1,15,True,-15.683633,47
48,3420.68608212471,2400000,1e-05,20,0.1,15,True,-23.686993,48
49,3499.652871131897,2450000,1e-05,20,0.1,15,True,-30.701681,49
50,3567.708480834961,2500000,1e-05,20,0.1,15,True,-23.611753,50
51,3636.978662252426,2550000,1e-05,20,0.1,15,True,-28.935572,51
52,3736.9336388111115,2600000,1e-05,20,0.1,15,True,-8.561029,52
53,3825.873890399933,2650000,1e-05,20,0.1,15,True,-22.347738,53
54,3895.16250538826,2700000,1e-05,20,0.1,15,True,-16.857546,54
55,3988.5199213027954,2750000,1e-05,20,0.1,15,True,-15.493713,55
56,4124.175239801407,2800000,1e-05,20,0.1,15,True,-15.465508,56
57,4201.7661645412445,2850000,1e-05,20,0.1,15,True,-21.672993,57
58,4311.985659360886,2900000,1e-05,20,0.1,15,True,-14.2651005,58
59,4384.825272798538,2950000,1e-05,20,0.1,15,True,-16.935669,59
60,4480.607101917267,3000000,1e-05,20,0.1,15,True,-21.56354,60
61,4556.807651758194,3050000,1e-05,20,0.1,15,True,-18.406843,61
62,4636.310382843018,3100000,1e-05,20,0.1,15,True,-11.406718,62
63,4719.2593829631805,3150000,1e-05,20,0.1,15,True,-22.417574,63
64,4782.3831741809845,3200000,1e-05,20,0.1,15,True,-18.633879,64
65,4845.334501743317,3250000,1e-05,20,0.1,15,True,-13.802762,65
66,4908.331335783005,3300000,1e-05,20,0.1,15,True,-11.561662,66
67,4971.993921995163,3350000,1e-05,20,0.1,15,True,-18.14653,67
68,5035.424739360809,3400000,1e-05,20,0.1,15,True,-23.86263,68
69,5098.533507347107,3450000,1e-05,20,0.1,15,True,-13.702027,69
70,5162.173748254776,3500000,1e-05,20,0.1,15,True,-22.089825,70
71,5226.300028324127,3550000,1e-05,20,0.1,15,True,-11.30253,71
72,5289.9767870903015,3600000,1e-05,20,0.1,15,True,-14.513531,72
73,5353.424056768417,3650000,1e-05,20,0.1,15,True,-22.532726,73
74,5417.093871593475,3700000,1e-05,20,0.1,15,True,-5.0424542,74
75,5480.502336025238,3750000,1e-05,20,0.1,15,True,-7.2838726,75
76,5543.9500551223755,3800000,1e-05,20,0.1,15,True,-24.869566,76
77,5607.383347272873,3850000,1e-05,20,0.1,15,True,-23.453081,77
78,5671.202838420868,3900000,1e-05,20,0.1,15,True,-21.776033,78
79,5735.144472122192,3950000,1e-05,20,0.1,15,True,-5.9259944,79
80,5798.2890083789825,4000000,1e-05,20,0.1,15,True,-22.353424,80
81,5861.553863525391,4050000,1e-05,20,0.1,15,True,-8.218394,81
82,5925.240007638931,4100000,1e-05,20,0.1,15,True,-23.613026,82
83,5989.091286897659,4150000,1e-05,20,0.1,15,True,-25.68305,83
84,6052.762137889862,4200000,1e-05,20,0.1,15,True,-13.038656,84
85,6116.97722196579,4250000,1e-05,20,0.1,15,True,-14.680329,85
86,6180.564465999603,4300000,1e-05,20,0.1,15,True,-29.154535,86
87,6244.675093650818,4350000,1e-05,20,0.1,15,True,-26.476862,87
88,6308.020359754562,4400000,1e-05,20,0.1,15,True,-23.680386,88
89,6371.240517854691,4450000,1e-05,20,0.1,15,True,-6.8665175,89
90,6434.498594284058,4500000,1e-05,20,0.1,15,True,-24.400045,90
91,6497.335988521576,4550000,1e-05,20,0.1,15,True,-28.415354,91
92,6560.933384180069,4600000,1e-05,20,0.1,15,True,-27.412752,92
93,6624.301508426666,4650000,1e-05,20,0.1,15,True,-17.084139,93
94,6687.4172785282135,4700000,1e-05,20,0.1,15,True,-27.21426,94
95,6750.245413780212,4750000,1e-05,20,0.1,15,True,-18.500639,95
96,6812.937515735626,4800000,1e-05,20,0.1,15,True,-12.657566,96
97,6876.388907194138,4850000,1e-05,20,0.1,15,True,-15.28557,97
98,6939.718968868256,4900000,1e-05,20,0.1,15,True,-24.643578,98
99,7003.1284968853,4950000,1e-05,20,0.1,15,True,-13.997267,99
100,7066.726259231567,5000000,1e-05,20,0.1,15,True,-18.605886,100
101,7130.840029001236,5050000,1e-05,20,0.1,15,True,-21.323942,101
102,7194.289974927902,5100000,1e-05,20,0.1,15,True,-4.1270914,102
