,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,4.0,0.0,3.0,0.0,135.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,1,0
1,5.0,0.0,4.0,0.0,122.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,2,0
2,6.0,0.0,5.0,0.0,117.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,3,0
3,7.0,0.0,6.0,0.0,136.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,4,0
4,8.0,0.0,7.0,0.0,139.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,5,0
5,9.0,0.0,8.0,0.0,121.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,6,0
6,10.0,0.0,9.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,7,0
7,11.0,0.0,10.0,0.0,121.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,8,0
8,12.0,0.0,11.0,0.0,152.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,9,0
9,13.0,0.0,12.0,0.0,121.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,10,0
10,14.0,0.0,13.0,0.0,123.0,0.0,0.0,0.0,1.0,0.0,9.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,11,0
11,15.0,0.0,14.0,0.0,154.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,12,0
12,16.0,0.0,15.0,0.0,127.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,13,0
13,17.0,0.0,16.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,14,0
14,18.0,0.0,17.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,7.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,1,15,0
15,122.0,53.0,210.0,86.0,320.0,30.0,3.0,1.0,7.0,13.74,74.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,1,0
16,172.0,61.0,304.0,98.0,296.0,40.0,2.0,1.0,2.0,32.72,82.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,2,0
17,221.0,69.0,391.0,110.0,375.0,46.0,3.0,1.0,2.0,55.75,124.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,3,0
18,277.0,87.0,492.0,147.0,437.0,53.0,3.0,1.0,2.0,91.76,178.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,4,0
19,340.0,97.0,603.0,164.0,635.0,57.0,3.0,1.0,2.0,135.78,266.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,5,0
20,410.0,107.0,726.0,181.0,789.0,62.0,3.0,1.0,2.0,53.68,364.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,6,0
21,487.0,117.0,863.0,198.0,770.0,66.0,3.0,1.0,2.0,131.65,384.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,7,0
22,567.0,107.0,1001.0,173.0,1056.0,87.0,2.0,1.0,2.0,92.0,584.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,8,0
23,658.0,116.0,1160.0,188.0,1035.0,94.0,2.0,1.0,2.0,75.33,607.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,9,0
24,756.0,125.0,1331.0,203.0,1129.0,101.0,2.0,1.0,2.0,86.63,663.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,10,0
25,860.0,134.0,1512.0,218.0,1436.0,107.0,2.0,1.0,2.0,71.03,935.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,11,0
26,972.0,143.0,1707.0,233.0,1583.0,114.0,2.0,1.0,2.0,93.52,1049.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,12,0
27,1090.0,152.0,1912.0,248.0,1823.0,120.0,2.0,1.0,2.0,58.87,1250.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,13,0
28,1216.0,161.0,2131.0,263.0,2053.0,127.0,2.0,1.0,2.0,169.1,1469.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,14,0
29,1349.0,170.0,2362.0,278.0,2321.0,134.0,2.0,1.0,2.0,35.64,1694.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,2,15,0
30,825.0,99.0,1721.0,161.0,1776.0,236.0,27.0,1.0,5.0,161.18,1055.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,3,1,0
31,1244.0,92.0,2519.0,132.0,3461.0,250.0,23.0,1.0,1.0,223.25,2561.0,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,3,2,0
32,,,,,,,,,,,,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,3,3,0
33,,,,,,,,,,,,new,experiments/results/DP_2_2/5mill_SL20/0.onnx,DP,4,1,0
34,4.0,0.0,3.0,0.0,146.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/5mill_SL20/1.onnx,DP,1,1,1
35,5.0,0.0,4.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/5mill_SL20/1.onnx,DP,1,2,1
36,6.0,0.0,5.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/5mill_SL20/1.onnx,DP,1,3,1
