,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
24,300.0,227.0,636.0,446.0,781.0,145.0,0.0,1.0,26.0,82.19,400.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,2,10,0
25,320.0,243.0,680.0,480.0,770.0,150.0,0.0,1.0,37.0,93.34,405.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,2,11,0
26,340.0,261.0,725.0,517.0,879.0,215.0,0.0,1.0,40.0,113.43,468.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,2,12,0
27,360.0,275.0,769.0,548.0,1040.0,222.0,0.0,1.0,39.0,125.56,583.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,2,13,0
28,380.0,285.0,812.0,568.0,1063.0,276.0,0.0,1.0,41.0,26.1,504.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,2,14,0
29,400.0,301.0,856.0,602.0,1129.0,291.0,0.0,1.0,61.0,33.32,569.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,2,15,0
30,787.0,390.0,2229.0,865.0,2142.0,417.0,0.0,1.0,235.0,105.87,1188.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,3,1,0
31,935.0,379.0,2658.0,824.0,2534.0,600.0,0.0,1.0,205.0,171.69,1213.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,3,2,0
32,1083.0,521.0,3204.0,1159.0,3211.0,602.0,0.0,1.0,199.0,180.9,1726.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,3,3,0
33,1231.0,640.0,3733.0,1524.0,3242.0,488.0,0.0,1.0,209.0,167.02,1925.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,3,4,0
34,1379.0,684.0,4207.0,1637.0,3756.0,452.0,0.0,1.0,268.0,172.7,2161.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,3,5,0
35,1527.0,765.0,4712.0,1851.0,4114.0,255.0,0.0,1.0,243.0,113.21,2611.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,3,6,0
36,1675.0,842.0,5108.0,2055.0,4390.0,220.0,0.0,1.0,249.0,49.51,2741.0,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,3,7,0
37,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,3,8,0
38,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_RR10k_D/0.onnx,TA,4,1,0
39,17.0,15.0,20.0,18.0,224.0,4.0,0.0,1.0,2.0,20.18,31.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,1,1
40,18.0,17.0,22.0,21.0,236.0,5.0,0.0,1.0,1.0,20.21,32.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,2,1
41,21.0,19.0,26.0,24.0,215.0,3.0,0.0,1.0,2.0,20.72,40.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,3,1
42,23.0,21.0,29.0,27.0,253.0,1.0,0.0,1.0,2.0,20.69,49.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,4,1
43,25.0,23.0,32.0,30.0,228.0,1.0,0.0,1.0,2.0,21.17,49.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,5,1
44,26.0,25.0,34.0,33.0,230.0,1.0,0.0,1.0,1.0,21.17,47.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,6,1
45,28.0,27.0,37.0,36.0,242.0,1.0,0.0,1.0,1.0,21.68,49.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,7,1
46,31.0,29.0,41.0,39.0,224.0,1.0,0.0,1.0,2.0,21.68,47.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,8,1
47,33.0,31.0,44.0,42.0,254.0,1.0,0.0,1.0,2.0,22.18,57.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,9,1
48,34.0,33.0,46.0,45.0,235.0,1.0,0.0,1.0,1.0,22.18,56.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,10,1
49,36.0,35.0,49.0,48.0,250.0,1.0,0.0,1.0,1.0,22.66,50.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,11,1
50,38.0,37.0,52.0,51.0,250.0,5.0,0.0,1.0,1.0,23.62,67.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,12,1
51,40.0,39.0,55.0,54.0,246.0,4.0,0.0,1.0,1.0,23.14,62.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,13,1
52,42.0,41.0,58.0,57.0,256.0,3.0,0.0,1.0,1.0,23.62,73.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,14,1
53,44.0,43.0,61.0,60.0,277.0,10.0,0.0,1.0,1.0,24.66,93.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,1,15,1
54,118.0,54.0,200.0,76.0,443.0,47.0,0.0,1.0,20.0,19.43,212.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,1,1
55,139.0,59.0,258.0,83.0,464.0,63.0,0.0,1.0,30.0,24.51,218.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,2,1
56,159.0,69.0,296.0,100.0,479.0,55.0,0.0,1.0,24.0,28.57,266.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,3,1
57,178.0,77.0,345.0,114.0,640.0,70.0,0.0,1.0,38.0,36.68,363.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,4,1
58,200.0,83.0,398.0,123.0,532.0,68.0,0.0,1.0,41.0,44.74,273.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,5,1
59,219.0,84.0,384.0,121.0,557.0,11.0,0.0,1.0,21.0,29.82,299.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,6,1
60,239.0,82.0,429.0,112.0,629.0,42.0,0.0,1.0,31.0,38.89,363.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,7,1
61,259.0,92.0,463.0,130.0,589.0,46.0,0.0,1.0,20.0,43.97,343.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,8,1
62,279.0,97.0,486.0,138.0,637.0,44.0,0.0,1.0,15.0,44.08,406.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,9,1
63,299.0,95.0,471.0,131.0,520.0,1.0,0.0,1.0,14.0,36.17,306.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,10,1
64,318.0,107.0,526.0,150.0,651.0,9.0,0.0,1.0,14.0,41.28,399.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,11,1
65,340.0,107.0,563.0,149.0,590.0,9.0,0.0,1.0,15.0,46.41,349.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,12,1
66,360.0,119.0,576.0,170.0,791.0,11.0,0.0,1.0,13.0,46.52,526.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,13,1
67,380.0,125.0,607.0,179.0,645.0,11.0,0.0,1.0,13.0,50.63,390.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,14,1
68,400.0,133.0,681.0,192.0,877.0,14.0,0.0,1.0,51.0,68.76,531.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,2,15,1
69,787.0,159.0,2289.0,262.0,1311.0,1.0,0.0,1.0,277.0,104.6,1007.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,3,1,1
70,931.0,151.0,2353.0,229.0,2552.0,926.0,0.0,1.0,105.0,71.92,1109.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,3,2,1
71,1079.0,174.0,2727.0,262.0,2930.0,844.0,0.0,1.0,115.0,84.09,1326.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,3,3,1
72,1231.0,212.0,3351.0,346.0,4027.0,1135.0,0.0,1.0,167.0,185.87,1593.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,3,4,1
73,1375.0,266.0,3627.0,475.0,4273.0,1016.0,0.0,1.0,202.0,81.15,1737.0,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,3,5,1
74,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,3,6,1
75,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_RR10k_D/1.onnx,TA,4,1,1
76,17.0,15.0,20.0,18.0,209.0,4.0,0.0,1.0,2.0,19.23,26.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,1,2
77,18.0,17.0,22.0,21.0,206.0,4.0,0.0,1.0,1.0,20.21,34.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,2,2
78,20.0,19.0,25.0,24.0,236.0,4.0,0.0,1.0,1.0,20.69,40.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,3,2
79,23.0,21.0,29.0,27.0,241.0,4.0,0.0,1.0,2.0,20.69,43.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,4,2
80,25.0,23.0,32.0,30.0,224.0,4.0,0.0,1.0,2.0,20.66,43.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,5,2
81,26.0,25.0,34.0,33.0,242.0,5.0,0.0,1.0,1.0,21.2,46.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,6,2
82,29.0,27.0,38.0,36.0,261.0,5.0,0.0,1.0,2.0,22.18,68.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,7,2
83,31.0,29.0,41.0,39.0,247.0,5.0,0.0,1.0,2.0,22.18,53.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,8,2
84,33.0,31.0,44.0,42.0,256.0,5.0,0.0,1.0,2.0,22.18,46.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,9,2
85,34.0,33.0,46.0,45.0,237.0,3.0,0.0,1.0,1.0,22.18,54.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,10,2
86,37.0,35.0,50.0,48.0,240.0,4.0,0.0,1.0,2.0,22.66,56.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,11,2
87,39.0,37.0,53.0,51.0,247.0,3.0,0.0,1.0,2.0,23.14,64.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,12,2
88,41.0,39.0,56.0,54.0,268.0,4.0,0.0,1.0,2.0,23.14,65.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,13,2
89,43.0,41.0,59.0,57.0,278.0,4.0,0.0,1.0,2.0,23.62,78.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,14,2
90,45.0,43.0,62.0,60.0,289.0,5.0,0.0,1.0,2.0,24.66,94.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,1,15,2
91,120.0,74.0,229.0,119.0,454.0,61.0,0.0,1.0,24.0,23.39,219.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,1,2
92,140.0,58.0,262.0,81.0,452.0,64.0,0.0,1.0,21.0,25.51,204.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,2,2
93,160.0,60.0,309.0,82.0,493.0,79.0,0.0,1.0,21.0,33.59,217.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,3,2
94,177.0,69.0,329.0,94.0,529.0,70.0,0.0,1.0,18.0,34.67,272.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,4,2
95,194.0,74.0,366.0,104.0,545.0,78.0,0.0,1.0,14.0,39.69,282.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,5,2
96,214.0,81.0,412.0,115.0,547.0,91.0,0.0,1.0,14.0,43.8,253.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,6,2
97,234.0,90.0,438.0,129.0,555.0,116.0,0.0,1.0,11.0,50.83,274.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,7,2
98,248.0,96.0,454.0,138.0,592.0,121.0,0.0,1.0,12.0,53.95,296.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,8,2
99,263.0,117.0,495.0,181.0,679.0,123.0,0.0,1.0,11.0,58.08,396.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,9,2
100,280.0,111.0,516.0,164.0,737.0,137.0,0.0,1.0,11.0,62.17,440.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,10,2
101,293.0,112.0,523.0,161.0,642.0,165.0,0.0,1.0,10.0,69.31,310.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,11,2
102,319.0,117.0,575.0,169.0,745.0,146.0,0.0,1.0,11.0,73.41,401.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,12,2
103,339.0,124.0,597.0,179.0,755.0,172.0,0.0,1.0,11.0,81.51,409.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,13,2
104,362.0,131.0,643.0,191.0,888.0,177.0,0.0,1.0,11.0,84.64,529.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,14,2
105,382.0,137.0,668.0,200.0,858.0,185.0,0.0,1.0,10.0,95.75,507.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,2,15,2
106,787.0,126.0,1956.0,174.0,2149.0,733.0,0.0,1.0,159.0,49.87,1003.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,3,1,2
107,931.0,141.0,2337.0,201.0,2751.0,948.0,0.0,1.0,110.0,166.55,1229.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,3,2,2
108,1082.0,167.0,2630.0,250.0,3165.0,1011.0,0.0,1.0,119.0,86.68,1412.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,3,3,2
109,1227.0,201.0,3165.0,317.0,4164.0,1255.0,0.0,1.0,105.0,219.84,1490.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,3,4,2
110,1340.0,229.0,3451.0,366.0,4496.0,1217.0,0.0,1.0,82.0,210.36,1773.0,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,3,5,2
111,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,3,6,2
112,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_RR10k_D/2.onnx,TA,4,1,2
113,17.0,15.0,20.0,18.0,235.0,4.0,0.0,1.0,2.0,19.23,33.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,1,3
114,19.0,17.0,23.0,21.0,221.0,4.0,0.0,1.0,2.0,19.17,27.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,2,3
115,21.0,19.0,26.0,24.0,214.0,4.0,0.0,1.0,2.0,20.21,41.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,3,3
116,23.0,21.0,29.0,27.0,219.0,4.0,0.0,1.0,2.0,20.69,41.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,4,3
117,23.0,23.0,30.0,30.0,242.0,4.0,0.0,1.0,0.0,20.18,47.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,5,3
118,26.0,25.0,34.0,33.0,243.0,4.0,0.0,1.0,1.0,21.17,45.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,6,3
119,29.0,27.0,38.0,36.0,244.0,5.0,0.0,1.0,2.0,22.18,49.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,7,3
120,31.0,29.0,41.0,39.0,227.0,5.0,0.0,1.0,2.0,22.18,51.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,8,3
121,33.0,31.0,44.0,42.0,270.0,5.0,0.0,1.0,2.0,22.18,54.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,9,3
122,35.0,33.0,47.0,45.0,249.0,5.0,0.0,1.0,2.0,22.66,51.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,10,3
123,37.0,35.0,50.0,48.0,255.0,5.0,0.0,1.0,2.0,22.66,53.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,11,3
124,39.0,37.0,53.0,51.0,258.0,6.0,0.0,1.0,2.0,23.14,76.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,12,3
125,41.0,39.0,56.0,54.0,248.0,5.0,0.0,1.0,2.0,23.14,63.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,13,3
126,43.0,41.0,59.0,57.0,279.0,6.0,0.0,1.0,2.0,23.62,67.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,14,3
127,45.0,43.0,62.0,60.0,286.0,6.0,0.0,1.0,2.0,24.66,80.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,1,15,3
128,120.0,58.0,223.0,85.0,430.0,55.0,0.0,1.0,20.0,21.37,199.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,1,3
129,134.0,54.0,244.0,73.0,444.0,58.0,0.0,1.0,21.0,23.48,195.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,2,3
130,153.0,60.0,285.0,82.0,552.0,83.0,0.0,1.0,19.0,30.56,300.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,3,3
131,170.0,66.0,313.0,91.0,540.0,68.0,0.0,1.0,16.0,32.65,275.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,4,3
132,197.0,72.0,377.0,100.0,579.0,85.0,0.0,1.0,16.0,41.7,281.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,5,3
133,207.0,79.0,389.0,110.0,522.0,71.0,0.0,1.0,15.0,40.79,274.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,6,3
134,234.0,90.0,444.0,129.0,541.0,84.0,0.0,1.0,20.0,47.83,265.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,7,3
135,252.0,96.0,475.0,138.0,703.0,72.0,0.0,1.0,26.0,48.94,420.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,8,3
136,268.0,154.0,491.0,269.0,695.0,68.0,0.0,1.0,17.0,52.07,407.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,9,3
137,285.0,159.0,546.0,278.0,648.0,133.0,0.0,1.0,17.0,71.17,337.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,10,3
138,302.0,205.0,591.0,372.0,648.0,177.0,0.0,1.0,17.0,87.28,290.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,11,3
139,307.0,219.0,609.0,400.0,845.0,181.0,0.0,1.0,15.0,93.44,421.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,12,3
140,343.0,180.0,558.0,318.0,758.0,104.0,0.0,1.0,15.0,69.5,440.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,13,3
141,363.0,192.0,589.0,340.0,748.0,109.0,0.0,1.0,15.0,75.67,396.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,14,3
142,382.0,200.0,619.0,356.0,778.0,114.0,0.0,1.0,16.0,79.8,441.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,2,15,3
143,785.0,134.0,1866.0,193.0,1925.0,585.0,0.0,1.0,100.0,19.4,888.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,3,1,3
144,922.0,140.0,2325.0,203.0,2788.0,897.0,0.0,1.0,142.0,70.04,1069.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,3,2,3
145,1063.0,198.0,2659.0,302.0,3350.0,972.0,0.0,1.0,100.0,99.61,1403.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,3,3,3
146,1219.0,245.0,3162.0,435.0,4502.0,1181.0,0.0,1.0,146.0,57.48,1580.0,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,3,4,3
147,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,3,5,3
148,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_RR10k_D/3.onnx,TA,4,1,3
149,17.0,15.0,20.0,18.0,220.0,4.0,0.0,1.0,2.0,19.7,28.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,1,4
150,19.0,17.0,23.0,21.0,205.0,4.0,0.0,1.0,2.0,20.18,31.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,2,4
151,20.0,19.0,25.0,24.0,213.0,5.0,0.0,1.0,1.0,20.69,37.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,3,4
152,22.0,21.0,28.0,27.0,223.0,4.0,0.0,1.0,1.0,20.69,37.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,4,4
153,23.0,23.0,30.0,30.0,239.0,4.0,0.0,1.0,0.0,20.18,40.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,5,4
154,26.0,25.0,34.0,33.0,232.0,4.0,0.0,1.0,1.0,21.2,48.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,6,4
155,28.0,27.0,37.0,36.0,249.0,6.0,0.0,1.0,1.0,21.68,53.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,7,4
156,31.0,29.0,41.0,39.0,249.0,7.0,0.0,1.0,2.0,22.18,52.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,8,4
157,33.0,31.0,44.0,42.0,236.0,8.0,0.0,1.0,2.0,22.18,54.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,9,4
158,35.0,33.0,47.0,45.0,235.0,5.0,0.0,1.0,2.0,22.66,51.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,10,4
159,37.0,35.0,50.0,48.0,256.0,5.0,0.0,1.0,2.0,22.66,82.0,new,experiments/results/TA_2_2/5mill_RR10k_D/4.onnx,TA,1,11,4
