,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,17.0,15.0,20.0,18.0,418.0,3.0,0.0,1.0,2.0,20.69,26.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,1,0
1,19.0,17.0,23.0,21.0,233.0,3.0,0.0,1.0,2.0,19.73,35.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,2,0
2,21.0,19.0,26.0,24.0,243.0,4.0,0.0,1.0,2.0,20.69,29.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,3,0
3,23.0,21.0,29.0,27.0,230.0,5.0,0.0,1.0,2.0,21.17,43.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,4,0
4,25.0,23.0,32.0,30.0,234.0,6.0,0.0,1.0,2.0,21.14,52.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,5,0
5,27.0,25.0,35.0,33.0,272.0,7.0,0.0,1.0,2.0,20.66,43.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,6,0
6,29.0,27.0,38.0,36.0,251.0,8.0,0.0,1.0,2.0,21.65,47.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,7,0
7,31.0,29.0,41.0,39.0,251.0,9.0,0.0,1.0,2.0,22.66,57.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,8,0
8,33.0,31.0,44.0,42.0,272.0,10.0,0.0,1.0,2.0,22.18,53.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,9,0
9,35.0,33.0,47.0,45.0,250.0,12.0,0.0,1.0,2.0,22.66,52.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,10,0
10,37.0,35.0,50.0,48.0,292.0,13.0,0.0,1.0,2.0,23.62,77.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,11,0
11,39.0,37.0,53.0,51.0,258.0,14.0,0.0,1.0,2.0,23.62,77.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,12,0
12,41.0,39.0,56.0,54.0,279.0,15.0,0.0,1.0,2.0,24.18,68.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,13,0
13,43.0,41.0,59.0,57.0,284.0,16.0,0.0,1.0,2.0,24.66,67.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,14,0
14,45.0,43.0,62.0,60.0,272.0,17.0,0.0,1.0,2.0,25.14,67.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,1,15,0
15,120.0,43.0,231.0,53.0,417.0,28.0,0.0,1.0,32.0,17.47,198.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,2,1,0
16,140.0,49.0,271.0,62.0,479.0,26.0,0.0,1.0,33.0,22.58,236.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,2,2,0
17,160.0,55.0,313.0,71.0,463.0,29.0,0.0,1.0,36.0,24.61,238.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,2,3,0
18,180.0,84.0,356.0,128.0,494.0,41.0,0.0,1.0,40.0,29.71,236.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,2,4,0
19,200.0,67.0,389.0,89.0,489.0,39.0,0.0,1.0,48.0,31.75,259.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,2,5,0
20,220.0,116.0,445.0,187.0,606.0,51.0,0.0,1.0,49.0,38.84,335.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,2,6,0
21,240.0,79.0,469.0,107.0,550.0,33.0,0.0,1.0,54.0,38.91,300.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,2,7,0
22,260.0,140.0,531.0,229.0,668.0,56.0,0.0,1.0,58.0,48.01,368.0,new,experiments/results/TA_2_2/5mill_JEadam/0.onnx,TA,2,8,0
