,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,31.0,20.0,41.0,24.0,187.0,6.0,1.0,1.0,4.0,20.69,28.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,1,1
1,85.0,33.0,119.0,41.0,231.0,16.0,4.0,1.0,14.0,23.14,60.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,2,1
2,175.0,54.0,254.0,69.0,315.0,22.0,11.0,1.0,34.0,28.18,127.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,3,1
3,297.0,75.0,442.0,96.0,413.0,36.0,17.0,2.0,61.0,23.73,200.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,4,1
4,451.0,101.0,709.0,131.0,540.0,58.0,35.0,15.0,98.0,46.13,289.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,5,1
5,637.0,143.0,1033.0,188.0,748.0,87.0,45.0,23.0,146.0,83.12,460.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,6,1
6,855.0,172.0,1416.0,230.0,1008.0,143.0,65.0,21.0,205.0,150.09,661.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,7,1
7,1105.0,210.0,1834.0,285.0,1466.0,159.0,64.0,60.0,248.0,110.57,1041.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,8,1
8,1387.0,242.0,2279.0,318.0,1850.0,130.0,81.0,112.0,321.0,34.51,1384.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,9,1
9,1701.0,311.0,2875.0,419.0,2686.0,326.0,114.0,67.0,393.0,88.3,1968.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,10,1
10,2047.0,360.0,3479.0,490.0,3524.0,343.0,125.0,126.0,465.0,30.95,2722.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,11,1
11,,,,,,,,,,,,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,1,12,1
12,189.0,75.0,353.0,132.0,384.0,74.0,0.0,1.0,92.0,27.39,149.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,2,1,1
13,1091.0,221.0,2096.0,413.0,1470.0,253.0,8.0,1.0,725.0,14.16,951.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,2,2,1
14,,,,,,,,,,,,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,2,3,1
15,1159.0,355.0,2891.0,922.0,2200.0,531.0,0.0,1.0,975.0,153.11,1287.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,3,1,1
16,,,,,,,,,,,,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,3,2,1
17,,,,,,,,,,,,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/1.onnx,CM,4,1,1
18,31.0,27.0,39.0,33.0,188.0,5.0,1.0,1.0,2.0,20.66,23.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/8.onnx,CM,1,1,8
19,85.0,31.0,120.0,39.0,241.0,17.0,7.0,1.0,6.0,23.62,64.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/8.onnx,CM,1,2,8
20,175.0,53.0,266.0,69.0,331.0,39.0,23.0,1.0,10.0,21.37,124.0,False,new,experiments/results/CM_2_2/pathLabelsRMSPropNoMomentum/8.onnx,CM,1,3,8
