,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,16.0,15.0,19.0,18.0,205.0,4.0,0.0,1.0,1.0,12.99,16.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,1
1,19.0,17.0,23.0,21.0,204.0,5.0,0.0,1.0,2.0,14.0,14.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,2
2,21.0,19.0,26.0,24.0,203.0,6.0,0.0,1.0,2.0,14.0,15.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,3
3,23.0,21.0,29.0,27.0,206.0,7.0,0.0,1.0,2.0,15.02,18.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,4
4,25.0,23.0,32.0,30.0,205.0,8.0,0.0,1.0,2.0,15.02,22.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,5
5,27.0,25.0,35.0,33.0,217.0,9.0,0.0,1.0,2.0,15.02,25.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,6
6,29.0,27.0,38.0,36.0,217.0,10.0,0.0,1.0,2.0,15.98,20.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,7
7,31.0,29.0,41.0,39.0,228.0,11.0,0.0,1.0,2.0,15.98,18.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,8
8,33.0,31.0,44.0,42.0,212.0,12.0,0.0,1.0,2.0,16.0,21.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,9
9,35.0,33.0,47.0,45.0,228.0,13.0,0.0,1.0,2.0,16.0,22.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,10
10,37.0,35.0,50.0,48.0,216.0,14.0,0.0,1.0,2.0,16.0,25.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,11
11,39.0,37.0,53.0,51.0,219.0,15.0,0.0,1.0,2.0,16.0,25.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,12
12,41.0,39.0,56.0,54.0,222.0,16.0,0.0,1.0,2.0,16.48,31.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,13
13,43.0,41.0,59.0,57.0,223.0,17.0,0.0,1.0,2.0,16.48,30.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,14
14,45.0,43.0,62.0,60.0,251.0,18.0,0.0,1.0,2.0,16.48,46.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,1,15
15,97.0,65.0,177.0,101.0,294.0,71.0,0.0,1.0,9.0,21.92,82.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,1
16,111.0,77.0,204.0,124.0,284.0,78.0,0.0,1.0,9.0,23.44,80.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,2
17,125.0,80.0,231.0,123.0,310.0,85.0,0.0,1.0,9.0,25.44,82.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,3
18,139.0,63.0,257.0,85.0,335.0,86.0,0.0,1.0,9.0,26.48,92.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,4
19,154.0,70.0,281.0,95.0,370.0,93.0,0.0,1.0,9.0,11.76,113.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,5
20,170.0,75.0,311.0,103.0,354.0,99.0,0.0,1.0,9.0,19.72,109.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,6
21,186.0,81.0,342.0,112.0,346.0,104.0,0.0,1.0,9.0,19.72,92.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,7
22,243.0,89.0,408.0,123.0,432.0,112.0,0.0,1.0,11.0,24.74,168.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,8
23,263.0,95.0,432.0,132.0,455.0,115.0,0.0,1.0,12.0,26.82,182.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,9
24,284.0,101.0,453.0,141.0,424.0,116.0,0.0,1.0,12.0,27.85,146.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,10
25,320.0,107.0,530.0,150.0,446.0,120.0,0.0,1.0,12.0,33.87,174.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,11
26,340.0,113.0,557.0,159.0,447.0,122.0,0.0,1.0,12.0,35.9,167.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,12
27,360.0,119.0,591.0,168.0,486.0,123.0,0.0,1.0,12.0,39.95,182.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,13
28,380.0,125.0,626.0,177.0,504.0,123.0,0.0,1.0,12.0,42.99,194.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,14
29,400.0,131.0,660.0,186.0,513.0,122.0,0.0,1.0,12.0,43.94,216.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,2,15
30,737.0,202.0,1748.0,324.0,1230.0,767.0,0.0,1.0,24.0,140.84,396.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,1
31,878.0,214.0,2108.0,360.0,1403.0,856.0,0.0,1.0,14.0,134.3,364.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,2
32,1019.0,240.0,2453.0,414.0,1708.0,947.0,0.0,1.0,13.0,29.88,487.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,3
33,1160.0,352.0,2808.0,625.0,2059.0,1110.0,0.0,1.0,39.0,26.92,549.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,4
34,1300.0,357.0,3162.0,652.0,2239.0,1108.0,0.0,1.0,14.0,14.19,648.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,5
35,1443.0,405.0,3515.0,745.0,2782.0,1233.0,0.0,1.0,13.0,140.3,844.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,6
36,1583.0,443.0,3867.0,823.0,3273.0,1350.0,0.0,1.0,14.0,61.39,916.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,7
37,1722.0,471.0,4224.0,885.0,3677.0,1465.0,0.0,1.0,14.0,89.93,926.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,8
38,1863.0,541.0,4564.0,1033.0,4429.0,1599.0,0.0,1.0,59.0,193.31,1015.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,9
39,2004.0,606.0,4924.0,1150.0,5181.0,1713.0,0.0,1.0,62.0,105.9,1166.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,10
40,2145.0,688.0,5273.0,1308.0,5374.0,1753.0,0.0,1.0,34.0,28.74,1144.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,11
41,2287.0,616.0,5635.0,1130.0,6690.0,1882.0,0.0,1.0,70.0,62.12,1394.0,True,new,experiments/results/TA_2_2/focused_6/56.onnx,TA,3,12
