,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,5.0,5.0,6.0,6.0,171.0,1.0,0.0,1.0,0.0,12.48,14.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,1,0
1,7.0,5.0,10.0,6.0,172.0,1.0,0.0,1.0,0.0,13.5,15.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,2,0
2,9.0,5.0,14.0,6.0,170.0,1.0,0.0,1.0,0.0,13.5,15.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,3,0
3,11.0,5.0,18.0,6.0,179.0,1.0,0.0,1.0,0.0,13.5,19.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,4,0
4,13.0,5.0,22.0,6.0,177.0,1.0,0.0,1.0,0.0,13.02,18.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,5,0
5,15.0,5.0,26.0,6.0,181.0,1.0,0.0,1.0,0.0,12.54,19.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,6,0
6,17.0,5.0,30.0,6.0,179.0,1.0,0.0,1.0,0.0,12.54,21.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,7,0
7,19.0,5.0,34.0,6.0,184.0,1.0,0.0,1.0,0.0,14.0,23.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,8,0
8,21.0,5.0,38.0,6.0,188.0,1.0,0.0,1.0,0.0,13.53,21.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,9,0
9,23.0,5.0,42.0,6.0,184.0,1.0,0.0,1.0,0.0,13.53,24.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,10,0
10,25.0,5.0,46.0,6.0,188.0,1.0,0.0,1.0,0.0,13.5,27.0,False,new,experiments/results/BW_2_2/boolean_2/0.onnx,BW,1,11,0
