,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,136.0,2.0,0.0,1.0,0.0,12.51,12.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,1,0
1,7.0,6.0,10.0,8.0,138.0,2.0,0.0,1.0,0.0,12.51,13.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,2,0
2,8.0,6.0,12.0,8.0,136.0,2.0,0.0,1.0,0.0,13.57,14.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,3,0
3,9.0,6.0,14.0,8.0,139.0,2.0,0.0,1.0,0.0,14.0,15.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,143.0,2.0,0.0,1.0,0.0,14.48,15.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,139.0,2.0,0.0,1.0,0.0,14.99,16.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,143.0,2.0,0.0,1.0,0.0,14.99,24.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,146.0,2.0,0.0,1.0,0.0,14.99,20.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,145.0,2.0,0.0,1.0,0.0,14.99,16.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,154.0,2.0,0.0,1.0,0.0,15.5,19.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,10,0
10,16.0,6.0,28.0,8.0,147.0,2.0,0.0,1.0,0.0,15.53,23.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,11,0
11,17.0,6.0,30.0,8.0,148.0,2.0,0.0,1.0,0.0,16.0,24.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,12,0
12,18.0,6.0,32.0,8.0,156.0,2.0,0.0,1.0,0.0,16.0,26.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,13,0
13,19.0,6.0,34.0,8.0,155.0,2.0,0.0,1.0,0.0,16.0,28.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,14,0
14,20.0,6.0,36.0,8.0,157.0,2.0,0.0,1.0,0.0,16.0,29.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,1,15,0
15,15.0,0.0,22.0,0.0,143.0,5.0,0.0,0.0,1.0,0.0,21.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,2,1,0
16,27.0,25.0,46.0,39.0,157.0,15.0,0.0,1.0,0.0,15.47,24.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,2,2,0
17,38.0,22.0,72.0,36.0,170.0,28.0,0.0,1.0,0.0,16.96,36.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,2,3,0
18,50.0,22.0,101.0,36.0,185.0,41.0,0.0,1.0,0.0,18.0,48.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,2,4,0
19,66.0,30.0,142.0,44.0,220.0,65.0,0.0,1.0,0.0,20.96,67.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,2,5,0
20,82.0,26.0,183.0,41.0,251.0,86.0,0.0,1.0,0.0,24.48,73.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,2,6,0
21,100.0,35.0,230.0,54.0,298.0,113.0,0.0,1.0,0.0,11.68,114.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,2,7,0
22,120.0,33.0,283.0,51.0,316.0,115.0,0.0,1.0,0.0,20.76,113.0,True,new,experiments/results/AT_2_2/incremental_n/0.onnx,AT,2,8,0
