,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,Exception
40,1754.0,235.0,5415.0,379.0,7440.0,2158.0,0.0,1.0,0.0,251.95,1345.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,3,11,
41,1845.0,127.0,5739.0,206.0,7926.0,2282.0,0.0,1.0,0.0,41.05,1589.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,3,12,
42,2271.0,373.0,7342.0,633.0,14311.0,3037.0,0.0,1.0,0.0,26.1,2226.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,3,13,
43,2552.0,289.0,8306.0,453.0,19084.0,3675.0,0.0,1.0,0.0,35.5,2639.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,3,14,
44,2837.0,333.0,9398.0,531.0,21942.0,3530.0,0.0,1.0,0.0,107.62,3207.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,3,15,
45,38.0,0.0,50.0,0.0,189.0,0.0,0.0,0.0,1.0,0.0,64.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,4,1,
46,164.0,0.0,261.0,0.0,275.0,11.0,0.0,0.0,10.0,0.0,112.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,4,2,
47,700.0,0.0,1507.0,0.0,1018.0,207.0,0.0,0.0,36.0,0.0,409.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,4,3,
48,1695.0,582.0,4354.0,933.0,4149.0,1096.0,0.0,1.0,0.0,127.32,1141.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,4,4,
49,3135.0,674.0,9142.0,1063.0,16223.0,2149.0,0.0,1.0,0.0,262.31,3851.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,4,5,
50,5129.0,901.0,16270.0,1443.0,47517.0,3108.0,0.0,1.0,0.0,95.79,11663.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,4,6,
51,7949.0,912.0,27183.0,1468.0,164162.0,5226.0,0.0,1.0,0.0,185.29,40329.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,4,7,
52,11855.0,1097.0,43765.0,1799.0,577909.0,9236.0,0.0,1.0,0.0,97.58,119465.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,4,8,
53,,,,,,,,,,,,False,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,4,9,
54,21.0,0.0,30.0,0.0,163.0,0.0,0.0,0.0,1.0,0.0,39.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,5,1,
55,189.0,0.0,219.0,0.0,278.0,0.0,0.0,0.0,6.0,0.0,137.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,5,2,
56,1408.0,0.0,1644.0,0.0,872.0,0.0,0.0,0.0,39.0,0.0,663.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,5,3,
57,7184.0,0.0,18315.0,0.0,23555.0,830.0,0.0,0.0,527.0,0.0,11023.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,5,4,
58,18288.0,2899.0,57373.0,4886.0,555643.0,4898.0,0.0,1.0,0.0,284.19,169026.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,5,5,
59,,,,,,,,,,,,False,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,5,6,
60,27.0,0.0,41.0,0.0,201.0,0.0,0.0,0.0,1.0,0.0,55.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,6,1,
61,441.0,0.0,497.0,0.0,373.0,0.0,0.0,0.0,8.0,0.0,226.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,6,2,
62,4162.0,0.0,4641.0,0.0,3614.0,0.0,0.0,0.0,444.0,0.0,3313.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,6,3,
63,17171.0,0.0,21076.0,0.0,71535.0,0.0,0.0,0.0,1265.0,0.0,70422.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,6,4,
64,,,,,,,,,,,,False,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,6,5,True
65,41.0,0.0,67.0,0.0,198.0,0.0,0.0,0.0,1.0,0.0,71.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,7,1,
66,1067.0,0.0,1161.0,0.0,741.0,0.0,0.0,0.0,19.0,0.0,557.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,7,2,
67,12460.0,0.0,13273.0,0.0,32210.0,0.0,0.0,0.0,785.0,0.0,31471.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,7,3,
68,,,,,,,,,,,,False,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,7,4,
69,59.0,0.0,118.0,0.0,262.0,0.0,0.0,0.0,1.0,0.0,124.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,8,1,
70,1282.0,0.0,1424.0,0.0,937.0,0.0,0.0,0.0,8.0,0.0,750.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,8,2,
71,33793.0,0.0,34804.0,0.0,257282.0,0.0,0.0,0.0,875.0,0.0,255437.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,8,3,
72,110.0,0.0,260.0,0.0,361.0,0.0,0.0,0.0,1.0,0.0,220.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,9,1,
73,2232.0,0.0,2435.0,0.0,1523.0,0.0,0.0,0.0,35.0,0.0,1311.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,9,2,
74,,,,,,,,,,,,False,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,9,3,
75,181.0,0.0,465.0,0.0,437.0,0.0,0.0,0.0,1.0,0.0,282.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,10,1,
76,599.0,0.0,883.0,0.0,688.0,0.0,0.0,0.0,7.0,0.0,519.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,10,2,
77,237.0,0.0,621.0,0.0,588.0,0.0,0.0,0.0,1.0,0.0,426.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,11,1,
78,1050.0,0.0,1434.0,0.0,1051.0,0.0,0.0,0.0,10.0,0.0,871.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,11,2,
79,304.0,0.0,809.0,0.0,701.0,0.0,0.0,0.0,1.0,0.0,540.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,12,1,
80,1700.0,0.0,2205.0,0.0,1818.0,0.0,0.0,0.0,7.0,0.0,1608.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,12,2,
81,383.0,0.0,1032.0,0.0,939.0,0.0,0.0,0.0,1.0,0.0,779.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,13,1,
82,2199.0,0.0,2848.0,0.0,3035.0,0.0,0.0,0.0,13.0,0.0,2801.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,13,2,
83,475.0,0.0,1293.0,0.0,1127.0,0.0,0.0,0.0,1.0,0.0,938.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,14,1,
84,2756.0,0.0,3574.0,0.0,4988.0,0.0,0.0,0.0,5.0,0.0,4739.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,14,2,
85,581.0,0.0,1595.0,0.0,1591.0,0.0,0.0,0.0,1.0,0.0,1410.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,15,1,
86,3620.0,0.0,4634.0,0.0,8429.0,0.0,0.0,0.0,10.0,0.0,8113.0,True,new,experiments/results/AT_2_2/incremental_n/85.onnx,AT,15,2,
