,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,idx
25,147,21,187,29,196,5,0,5,51,24.18,52.0,new,experiments/results/TL_2_2/base_features_2h/25.onnx,TL,2,2,1497.4409682750702,1300000,1e-05,20,0.1,12,False,25
26,47,19,59,24,150,3,0,4,12,16.66,21.0,new,experiments/results/TL_2_2/base_features_2h/26.onnx,TL,2,2,1552.408420085907,1350000,1e-05,20,0.1,12,False,26
27,24,11,25,12,121,2,0,1,5,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/27.onnx,TL,2,2,1609.9629685878754,1400000,1e-05,20,0.1,12,False,27
28,21,14,25,18,119,3,0,1,4,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/28.onnx,TL,2,2,1665.6846344470978,1450000,1e-05,20,0.1,12,False,28
29,17,11,19,12,142,2,0,1,2,15.63,11.0,new,experiments/results/TL_2_2/base_features_2h/29.onnx,TL,2,2,1723.8585245609283,1500000,1e-05,20,0.1,12,False,29
30,19,14,23,18,121,3,0,1,1,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/30.onnx,TL,2,2,1780.9640996456146,1550000,1e-05,20,0.1,12,False,30
31,23,12,26,14,146,2,0,1,5,15.63,10.0,new,experiments/results/TL_2_2/base_features_2h/31.onnx,TL,2,2,1837.046349287033,1600000,1e-05,20,0.1,12,False,31
32,70,12,74,14,157,2,0,1,18,17.62,24.0,new,experiments/results/TL_2_2/base_features_2h/32.onnx,TL,2,2,1893.7749614715576,1650000,1e-05,20,0.1,12,False,32
33,17,11,19,12,136,2,0,1,2,15.63,9.0,new,experiments/results/TL_2_2/base_features_2h/33.onnx,TL,2,2,1952.585039138794,1700000,1e-05,20,0.1,12,False,33
34,28,12,32,14,123,2,0,1,7,15.63,14.0,new,experiments/results/TL_2_2/base_features_2h/34.onnx,TL,2,2,2007.921059370041,1750000,1e-05,20,0.1,12,False,34
35,19,12,21,14,139,2,0,1,4,15.63,10.0,new,experiments/results/TL_2_2/base_features_2h/35.onnx,TL,2,2,2065.9811885356903,1800000,1e-05,20,0.1,12,False,35
36,18,12,20,14,119,2,0,1,4,15.63,10.0,new,experiments/results/TL_2_2/base_features_2h/36.onnx,TL,2,2,2123.7664551734924,1850000,1e-05,20,0.1,12,False,36
37,17,11,19,12,118,2,0,1,2,15.63,8.0,new,experiments/results/TL_2_2/base_features_2h/37.onnx,TL,2,2,2179.9051530361176,1900000,1e-05,20,0.1,12,False,37
38,39,12,47,14,129,3,0,1,10,16.18,15.0,new,experiments/results/TL_2_2/base_features_2h/38.onnx,TL,2,2,2237.8436884880066,1950000,1e-05,20,0.1,12,False,38
39,63,13,73,16,151,3,0,1,15,17.62,33.0,new,experiments/results/TL_2_2/base_features_2h/39.onnx,TL,2,2,2294.0621626377106,2000000,1e-05,20,0.1,12,False,39
40,36,12,41,14,126,2,0,1,7,16.18,20.0,new,experiments/results/TL_2_2/base_features_2h/40.onnx,TL,2,2,2350.1234228610992,2050000,1e-05,20,0.1,12,False,40
41,19,12,22,14,119,2,0,1,3,15.63,14.0,new,experiments/results/TL_2_2/base_features_2h/41.onnx,TL,2,2,2408.6674246788025,2100000,1e-05,20,0.1,12,False,41
42,26,11,29,12,142,2,0,1,5,15.63,15.0,new,experiments/results/TL_2_2/base_features_2h/42.onnx,TL,2,2,2464.6202545166016,2150000,1e-05,20,0.1,12,False,42
43,28,12,33,14,151,2,0,1,5,15.7,12.0,new,experiments/results/TL_2_2/base_features_2h/43.onnx,TL,2,2,2521.5813212394714,2200000,1e-05,20,0.1,12,False,43
44,17,14,21,18,121,2,0,1,1,15.63,11.0,new,experiments/results/TL_2_2/base_features_2h/44.onnx,TL,2,2,2593.238549232483,2250000,1e-05,20,0.1,12,False,44
45,25,18,35,27,157,6,0,1,7,16.18,16.0,new,experiments/results/TL_2_2/base_features_2h/45.onnx,TL,2,2,2658.7516288757324,2300000,1e-05,20,0.1,12,False,45
46,23,13,26,16,123,3,0,1,7,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/46.onnx,TL,2,2,2721.218948841095,2350000,1e-05,20,0.1,12,False,46
47,19,14,23,18,120,2,0,1,2,15.63,11.0,new,experiments/results/TL_2_2/base_features_2h/47.onnx,TL,2,2,2782.4415559768677,2400000,1e-05,20,0.1,12,False,47
48,18,12,21,14,118,2,0,1,2,15.63,10.0,new,experiments/results/TL_2_2/base_features_2h/48.onnx,TL,2,2,2839.5413646698,2450000,1e-05,20,0.1,12,False,48
49,21,12,24,14,119,2,0,1,4,15.63,13.0,new,experiments/results/TL_2_2/base_features_2h/49.onnx,TL,2,2,2908.367802143097,2500000,1e-05,20,0.1,12,False,49
50,17,11,19,12,137,2,0,1,2,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/50.onnx,TL,2,2,2966.378198623657,2550000,1e-05,20,0.1,12,False,50
51,17,11,19,12,141,2,0,1,2,15.63,11.0,new,experiments/results/TL_2_2/base_features_2h/51.onnx,TL,2,2,3022.2848126888275,2600000,1e-05,20,0.1,12,False,51
52,17,11,19,12,117,2,0,1,2,15.63,9.0,new,experiments/results/TL_2_2/base_features_2h/52.onnx,TL,2,2,3081.6076078414917,2650000,1e-05,20,0.1,12,False,52
53,14,12,16,14,150,2,0,1,1,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/53.onnx,TL,2,2,3140.779152393341,2700000,1e-05,20,0.1,12,False,53
54,244,14,292,18,302,8,0,2,81,19.47,145.0,new,experiments/results/TL_2_2/base_features_2h/54.onnx,TL,2,2,3203.256453037262,2750000,1e-05,20,0.1,12,False,54
55,15,12,17,14,135,2,0,1,2,15.63,7.0,new,experiments/results/TL_2_2/base_features_2h/55.onnx,TL,2,2,3268.023642063141,2800000,1e-05,20,0.1,12,False,55
56,20,12,22,14,118,2,0,1,4,15.63,10.0,new,experiments/results/TL_2_2/base_features_2h/56.onnx,TL,2,2,3327.608115196228,2850000,1e-05,20,0.1,12,False,56
57,19,12,22,14,119,2,0,1,2,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/57.onnx,TL,2,2,3382.316585302353,2900000,1e-05,20,0.1,12,False,57
58,55,15,61,16,171,3,0,3,12,17.14,29.0,new,experiments/results/TL_2_2/base_features_2h/58.onnx,TL,2,2,3443.7804656028748,2950000,1e-05,20,0.1,12,False,58
59,18,11,19,12,116,2,0,1,5,15.63,5.0,new,experiments/results/TL_2_2/base_features_2h/59.onnx,TL,2,2,3507.958265066147,3000000,1e-05,20,0.1,12,False,59
60,22,12,25,14,119,2,0,1,5,15.63,11.0,new,experiments/results/TL_2_2/base_features_2h/60.onnx,TL,2,2,3572.5260107517242,3050000,1e-05,20,0.1,12,False,60
61,22,11,24,12,118,2,0,1,7,15.63,9.0,new,experiments/results/TL_2_2/base_features_2h/61.onnx,TL,2,2,3635.25927734375,3100000,1e-05,20,0.1,12,False,61
62,271,16,351,20,300,8,0,4,101,24.46,149.0,new,experiments/results/TL_2_2/base_features_2h/62.onnx,TL,2,2,3694.857011318207,3150000,1e-05,20,0.1,12,False,62
63,19,12,21,14,137,2,0,1,3,15.63,11.0,new,experiments/results/TL_2_2/base_features_2h/63.onnx,TL,2,2,3750.4548196792603,3200000,1e-05,20,0.1,12,False,63
64,121,11,141,12,175,6,0,1,30,24.66,56.0,new,experiments/results/TL_2_2/base_features_2h/64.onnx,TL,2,2,3806.1330995559692,3250000,1e-05,20,0.1,12,False,64
65,116,24,139,30,160,4,0,6,37,21.14,51.0,new,experiments/results/TL_2_2/base_features_2h/65.onnx,TL,2,2,3864.237838745117,3300000,1e-05,20,0.1,12,False,65
66,51,11,59,12,170,2,0,1,16,16.66,25.0,new,experiments/results/TL_2_2/base_features_2h/66.onnx,TL,2,2,3931.987679719925,3350000,1e-05,20,0.1,12,False,66
67,35,12,39,14,124,2,0,1,9,16.18,14.0,new,experiments/results/TL_2_2/base_features_2h/67.onnx,TL,2,2,3996.4934256076813,3400000,1e-05,20,0.1,12,False,67
68,18,12,21,14,139,2,0,1,2,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/68.onnx,TL,2,2,4052.5343141555786,3450000,1e-05,20,0.1,12,False,68
69,30,12,34,14,146,2,0,1,8,15.7,14.0,new,experiments/results/TL_2_2/base_features_2h/69.onnx,TL,2,2,4112.777801513672,3500000,1e-05,20,0.1,12,False,69
70,25,12,28,14,138,2,0,1,6,15.63,14.0,new,experiments/results/TL_2_2/base_features_2h/70.onnx,TL,2,2,4168.766646385193,3550000,1e-05,20,0.1,12,False,70
71,84,15,92,16,168,2,0,2,22,18.18,36.0,new,experiments/results/TL_2_2/base_features_2h/71.onnx,TL,2,2,4223.786920547485,3600000,1e-05,20,0.1,12,False,71
72,65,19,77,24,136,2,0,7,13,17.14,26.0,new,experiments/results/TL_2_2/base_features_2h/72.onnx,TL,2,2,4283.054420471191,3650000,1e-05,20,0.1,12,False,72
73,22,12,25,14,140,2,0,1,8,15.63,11.0,new,experiments/results/TL_2_2/base_features_2h/73.onnx,TL,2,2,4342.021641254425,3700000,1e-05,20,0.1,12,False,73
74,265,23,312,29,264,5,0,9,85,20.44,113.0,new,experiments/results/TL_2_2/base_features_2h/74.onnx,TL,2,2,4403.367780685425,3750000,1e-05,20,0.1,12,False,74
75,250,28,322,39,273,4,0,11,96,17.47,149.0,new,experiments/results/TL_2_2/base_features_2h/75.onnx,TL,2,2,4495.1067769527435,3800000,1e-05,20,0.1,12,False,75
76,41,16,48,20,150,3,0,1,7,16.66,18.0,new,experiments/results/TL_2_2/base_features_2h/76.onnx,TL,2,2,4557.584282398224,3850000,1e-05,20,0.1,12,False,76
77,21,12,23,14,117,2,0,1,6,15.63,9.0,new,experiments/results/TL_2_2/base_features_2h/77.onnx,TL,2,2,4612.267304897308,3900000,1e-05,20,0.1,12,False,77
78,19,11,20,12,119,2,0,1,3,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/78.onnx,TL,2,2,4673.56333398819,3950000,1e-05,20,0.1,12,False,78
79,79,9,89,10,163,4,0,1,16,19.14,36.0,new,experiments/results/TL_2_2/base_features_2h/79.onnx,TL,2,2,4743.407020568848,4000000,1e-05,20,0.1,12,False,79
80,42,13,53,16,131,3,0,1,7,16.66,20.0,new,experiments/results/TL_2_2/base_features_2h/80.onnx,TL,2,2,4797.269750356674,4050000,1e-05,20,0.1,12,False,80
81,25,9,27,10,150,2,0,1,9,15.63,14.0,new,experiments/results/TL_2_2/base_features_2h/81.onnx,TL,2,2,4856.561977386475,4100000,1e-05,20,0.1,12,False,81
82,18,9,20,10,143,2,0,1,5,15.63,9.0,new,experiments/results/TL_2_2/base_features_2h/82.onnx,TL,2,2,4913.4148008823395,4150000,1e-05,20,0.1,12,False,82
83,127,18,139,22,158,2,0,7,36,21.14,45.0,new,experiments/results/TL_2_2/base_features_2h/83.onnx,TL,2,2,4973.776026725769,4200000,1e-05,20,0.1,12,False,83
84,35,18,44,21,145,3,0,1,6,16.18,19.0,new,experiments/results/TL_2_2/base_features_2h/84.onnx,TL,2,2,5039.5008709430695,4250000,1e-05,20,0.1,12,False,84
85,44,19,52,24,130,2,0,1,8,16.66,19.0,new,experiments/results/TL_2_2/base_features_2h/85.onnx,TL,2,2,5104.454414606094,4300000,1e-05,20,0.1,12,False,85
86,18,11,19,12,117,2,0,1,5,15.63,8.0,new,experiments/results/TL_2_2/base_features_2h/86.onnx,TL,2,2,5159.742698669434,4350000,1e-05,20,0.1,12,False,86
87,159,17,227,19,218,25,0,4,67,28.66,93.0,new,experiments/results/TL_2_2/base_features_2h/87.onnx,TL,2,2,5215.984342336655,4400000,1e-05,20,0.1,12,False,87
88,21,12,23,14,137,2,0,1,4,15.63,13.0,new,experiments/results/TL_2_2/base_features_2h/88.onnx,TL,2,2,5275.731975078583,4450000,1e-05,20,0.1,12,False,88
89,145,22,168,29,227,2,0,7,43,27.14,86.0,new,experiments/results/TL_2_2/base_features_2h/89.onnx,TL,2,2,5347.7502381801605,4500000,1e-05,20,0.1,12,False,89
90,20,9,22,10,153,2,0,1,7,15.63,8.0,new,experiments/results/TL_2_2/base_features_2h/90.onnx,TL,2,2,5403.628582715988,4550000,1e-05,20,0.1,12,False,90
91,30,11,32,12,123,2,0,1,6,15.7,18.0,new,experiments/results/TL_2_2/base_features_2h/91.onnx,TL,2,2,5464.36819767952,4600000,1e-05,20,0.1,12,False,91
92,36,12,47,14,138,5,0,1,11,16.18,17.0,new,experiments/results/TL_2_2/base_features_2h/92.onnx,TL,2,2,5524.656135082245,4650000,1e-05,20,0.1,12,False,92
93,150,17,191,22,252,9,0,3,45,8.42,102.0,new,experiments/results/TL_2_2/base_features_2h/93.onnx,TL,2,2,5589.129685878754,4700000,1e-05,20,0.1,12,False,93
94,174,14,233,18,247,18,0,5,50,10.46,92.0,new,experiments/results/TL_2_2/base_features_2h/94.onnx,TL,2,2,5649.0350975990295,4750000,1e-05,20,0.1,12,False,94
95,92,15,104,16,196,3,0,3,19,20.18,50.0,new,experiments/results/TL_2_2/base_features_2h/95.onnx,TL,2,2,5702.729894161224,4800000,1e-05,20,0.1,12,False,95
96,106,14,125,18,192,4,0,1,31,21.62,54.0,new,experiments/results/TL_2_2/base_features_2h/96.onnx,TL,2,2,5763.459683418274,4850000,1e-05,20,0.1,12,False,96
97,18,9,19,10,134,2,0,1,4,15.63,9.0,new,experiments/results/TL_2_2/base_features_2h/97.onnx,TL,2,2,5823.536409378052,4900000,1e-05,20,0.1,12,False,97
98,39,12,45,14,152,2,0,2,13,16.18,14.0,new,experiments/results/TL_2_2/base_features_2h/98.onnx,TL,2,2,5885.358480215073,4950000,1e-05,20,0.1,12,False,98
99,37,11,41,12,128,2,0,1,9,16.18,15.0,new,experiments/results/TL_2_2/base_features_2h/99.onnx,TL,2,2,5948.515273094177,5000000,1e-05,20,0.1,12,False,99
100,18,9,19,10,136,2,0,1,4,15.63,10.0,new,experiments/results/TL_2_2/base_features_2h/100.onnx,TL,2,2,6006.215359210968,5050000,1e-05,20,0.1,12,False,100
101,137,11,191,12,222,24,0,1,46,28.66,87.0,new,experiments/results/TL_2_2/base_features_2h/101.onnx,TL,2,2,6065.918684720993,5100000,1e-05,20,0.1,12,False,101
102,25,11,26,12,158,2,0,1,5,15.63,14.0,new,experiments/results/TL_2_2/base_features_2h/102.onnx,TL,2,2,6126.681978225708,5150000,1e-05,20,0.1,12,False,102
103,81,13,94,16,155,7,0,1,17,19.62,36.0,new,experiments/results/TL_2_2/base_features_2h/103.onnx,TL,2,2,6186.807384252548,5200000,1e-05,20,0.1,12,False,103
104,82,12,100,14,147,2,0,1,18,19.14,32.0,new,experiments/results/TL_2_2/base_features_2h/104.onnx,TL,2,2,6245.582606315613,5250000,1e-05,20,0.1,12,False,104
105,103,9,122,10,175,5,0,1,34,21.14,40.0,new,experiments/results/TL_2_2/base_features_2h/105.onnx,TL,2,2,6306.025894165039,5300000,1e-05,20,0.1,12,False,105
106,71,11,84,12,170,2,0,1,19,18.67,34.0,new,experiments/results/TL_2_2/base_features_2h/106.onnx,TL,2,2,6366.684963941574,5350000,1e-05,20,0.1,12,False,106
107,43,14,48,18,152,3,0,1,17,16.18,20.0,new,experiments/results/TL_2_2/base_features_2h/107.onnx,TL,2,2,6426.279685974121,5400000,1e-05,20,0.1,12,False,107
108,50,11,56,12,135,2,0,1,9,17.14,23.0,new,experiments/results/TL_2_2/base_features_2h/108.onnx,TL,2,2,6485.968747377396,5450000,1e-05,20,0.1,12,False,108
109,18,11,20,12,141,2,0,1,4,15.63,9.0,new,experiments/results/TL_2_2/base_features_2h/109.onnx,TL,2,2,6546.775812149048,5500000,1e-05,20,0.1,12,False,109
110,25,14,32,18,121,2,0,1,6,15.63,7.0,new,experiments/results/TL_2_2/base_features_2h/110.onnx,TL,2,2,6606.500534534454,5550000,1e-05,20,0.1,12,False,110
111,21,14,25,18,139,2,0,1,4,15.63,12.0,new,experiments/results/TL_2_2/base_features_2h/111.onnx,TL,2,2,6664.834725141525,5600000,1e-05,20,0.1,12,False,111
112,33,11,39,12,126,2,0,1,8,16.18,15.0,new,experiments/results/TL_2_2/base_features_2h/112.onnx,TL,2,2,6724.98711848259,5650000,1e-05,20,0.1,12,False,112
113,36,14,49,18,150,3,0,2,10,16.18,21.0,new,experiments/results/TL_2_2/base_features_2h/113.onnx,TL,2,2,6785.34871172905,5700000,1e-05,20,0.1,12,False,113
114,105,11,116,12,183,3,0,1,20,22.18,51.0,new,experiments/results/TL_2_2/base_features_2h/114.onnx,TL,2,2,6845.860791921616,5750000,1e-05,20,0.1,12,False,114
115,20,9,22,10,115,2,0,1,7,15.63,6.0,new,experiments/results/TL_2_2/base_features_2h/115.onnx,TL,2,2,6906.695860385895,5800000,1e-05,20,0.1,12,False,115
116,134,12,146,14,214,2,0,1,33,25.62,76.0,new,experiments/results/TL_2_2/base_features_2h/116.onnx,TL,2,2,6963.611348628998,5850000,1e-05,20,0.1,12,False,116
117,30,12,34,14,122,2,0,2,9,15.7,14.0,new,experiments/results/TL_2_2/base_features_2h/117.onnx,TL,2,2,7022.49907541275,5900000,1e-05,20,0.1,12,False,117
118,163,9,199,10,204,11,0,1,54,9.41,76.0,new,experiments/results/TL_2_2/base_features_2h/118.onnx,TL,2,2,7083.179707288742,5950000,1e-05,20,0.1,12,False,118
119,63,11,80,12,149,3,0,1,13,18.18,26.0,new,experiments/results/TL_2_2/base_features_2h/119.onnx,TL,2,2,7142.648172616959,6000000,1e-05,20,0.1,12,False,119
