,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx,Exception
862,60.0,0.0,81.0,0.0,249.0,19.0,0.0,0.0,4.0,0.0,68.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,3,2,14,
863,174.0,103.0,325.0,146.0,415.0,116.0,0.0,1.0,0.0,26.92,172.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,3,3,14,
864,288.0,104.0,604.0,147.0,661.0,262.0,0.0,1.0,0.0,95.12,331.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,3,4,14,
865,444.0,103.0,1033.0,146.0,1148.0,519.0,0.0,1.0,0.0,19.9,596.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,3,5,14,
866,648.0,104.0,1648.0,147.0,1944.0,881.0,0.0,1.0,0.0,78.99,1032.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,3,6,14,
867,906.0,103.0,2485.0,146.0,4404.0,1304.0,0.0,1.0,0.0,99.38,2204.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,3,7,14,
868,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,3,8,14,
869,35.0,0.0,40.0,0.0,242.0,3.0,0.0,0.0,1.0,0.0,68.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,4,1,14,
870,130.0,0.0,169.0,0.0,322.0,27.0,0.0,0.0,5.0,0.0,132.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,4,2,14,
871,445.0,0.0,653.0,0.0,754.0,165.0,0.0,0.0,36.0,0.0,400.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,4,3,14,
872,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,4,4,14,
873,104.0,0.0,128.0,0.0,308.0,16.0,0.0,0.0,1.0,0.0,123.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,5,1,14,
874,308.0,0.0,382.0,0.0,505.0,58.0,0.0,0.0,7.0,0.0,280.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,5,2,14,
875,1285.0,0.0,1850.0,0.0,2502.0,511.0,0.0,0.0,48.0,0.0,1764.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,5,3,14,
876,229.0,0.0,263.0,0.0,402.0,23.0,0.0,0.0,1.0,0.0,198.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,6,1,14,
877,727.0,0.0,871.0,0.0,1018.0,122.0,0.0,0.0,16.0,0.0,719.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,6,2,14,
878,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,6,3,14,
879,484.0,0.0,532.0,0.0,663.0,32.0,0.0,0.0,1.0,0.0,447.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,7,1,14,
880,1283.0,0.0,1488.0,0.0,2260.0,134.0,0.0,0.0,39.0,0.0,1940.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,7,2,14,
881,1093.0,0.0,1155.0,0.0,1625.0,49.0,0.0,0.0,1.0,0.0,1395.0,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,8,1,14,
882,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,8,2,14,
883,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/14.onnx,AT,9,1,14,
884,6.0,6.0,8.0,8.0,184.0,2.0,0.0,1.0,0.0,13.51,17.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,1,15,
885,7.0,6.0,10.0,8.0,180.0,2.0,0.0,1.0,0.0,13.52,15.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,2,15,
886,8.0,6.0,12.0,8.0,186.0,2.0,0.0,1.0,0.0,14.0,18.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,3,15,
887,9.0,6.0,14.0,8.0,184.0,2.0,0.0,1.0,0.0,14.0,19.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,4,15,
888,10.0,6.0,16.0,8.0,191.0,2.0,0.0,1.0,0.0,14.99,24.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,5,15,
889,11.0,6.0,18.0,8.0,190.0,2.0,0.0,1.0,0.0,15.5,21.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,6,15,
890,12.0,6.0,20.0,8.0,187.0,2.0,0.0,1.0,0.0,15.5,22.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,7,15,
891,13.0,6.0,22.0,8.0,194.0,2.0,0.0,1.0,0.0,15.5,27.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,8,15,
892,14.0,6.0,24.0,8.0,192.0,2.0,0.0,1.0,0.0,15.5,26.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,9,15,
893,15.0,6.0,26.0,8.0,195.0,2.0,0.0,1.0,0.0,15.5,26.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,10,15,
894,15.0,6.0,26.0,8.0,197.0,2.0,0.0,1.0,0.0,15.53,25.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,11,15,
895,15.0,6.0,26.0,8.0,203.0,2.0,0.0,1.0,0.0,15.53,28.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,12,15,
896,15.0,6.0,26.0,8.0,197.0,2.0,0.0,1.0,0.0,16.0,27.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,13,15,
897,15.0,6.0,26.0,8.0,204.0,2.0,0.0,1.0,0.0,16.0,31.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,14,15,
898,15.0,6.0,26.0,8.0,202.0,2.0,0.0,1.0,0.0,16.0,30.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,1,15,15,
899,14.0,0.0,17.0,0.0,186.0,2.0,0.0,0.0,1.0,0.0,22.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,1,15,
900,27.0,23.0,42.0,33.0,217.0,9.0,0.0,1.0,0.0,15.98,40.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,2,15,
901,39.0,24.0,67.0,34.0,242.0,20.0,0.0,1.0,0.0,16.96,60.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,3,15,
902,53.0,25.0,100.0,35.0,248.0,35.0,0.0,1.0,0.0,19.44,56.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,4,15,
903,69.0,26.0,141.0,36.0,313.0,61.0,0.0,1.0,0.0,22.48,109.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,5,15,
904,87.0,27.0,190.0,37.0,323.0,89.0,0.0,1.0,0.0,27.92,109.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,6,15,
905,107.0,27.0,247.0,37.0,353.0,110.0,0.0,1.0,0.0,21.75,122.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,7,15,
906,129.0,29.0,312.0,39.0,413.0,141.0,0.0,1.0,0.0,33.93,152.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,8,15,
907,153.0,30.0,385.0,40.0,497.0,179.0,0.0,1.0,0.0,52.05,204.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,9,15,
908,179.0,24.0,466.0,34.0,568.0,248.0,0.0,1.0,0.0,80.08,247.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,10,15,
909,207.0,23.0,555.0,33.0,627.0,287.0,0.0,1.0,0.0,117.15,262.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,11,15,
910,237.0,31.0,652.0,41.0,732.0,349.0,0.0,1.0,0.0,16.0,308.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,12,15,
911,269.0,31.0,757.0,41.0,824.0,372.0,0.0,1.0,0.0,75.25,343.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,13,15,
912,303.0,23.0,870.0,33.0,1060.0,456.0,0.0,1.0,0.0,146.26,467.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,14,15,
913,339.0,30.0,991.0,40.0,1155.0,542.0,0.0,1.0,0.0,115.82,507.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,2,15,15,
914,24.0,0.0,30.0,0.0,207.0,4.0,0.0,0.0,1.0,0.0,37.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,3,1,15,
915,76.0,0.0,108.0,0.0,277.0,29.0,0.0,0.0,4.0,0.0,91.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,3,2,15,
916,174.0,105.0,325.0,148.0,404.0,116.0,0.0,1.0,0.0,24.88,170.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,3,3,15,
917,288.0,106.0,604.0,149.0,626.0,260.0,0.0,1.0,0.0,83.97,307.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,3,4,15,
918,444.0,103.0,1033.0,146.0,1076.0,516.0,0.0,1.0,0.0,125.53,549.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,3,5,15,
919,648.0,105.0,1648.0,148.0,1951.0,870.0,0.0,1.0,0.0,150.0,989.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,3,6,15,
920,906.0,104.0,2485.0,147.0,4033.0,1387.0,0.0,1.0,0.0,39.28,1978.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,3,7,15,
921,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,3,8,15,
922,52.0,0.0,67.0,0.0,255.0,12.0,0.0,0.0,1.0,0.0,80.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,4,1,15,
923,209.0,0.0,311.0,0.0,453.0,89.0,0.0,0.0,5.0,0.0,222.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,4,2,15,
924,552.0,0.0,893.0,0.0,931.0,294.0,0.0,0.0,45.0,0.0,516.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,4,3,15,
925,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,4,4,15,
926,90.0,0.0,110.0,0.0,286.0,16.0,0.0,0.0,1.0,0.0,109.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,5,1,15,
927,282.0,0.0,350.0,0.0,437.0,55.0,0.0,0.0,5.0,0.0,207.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,5,2,15,
928,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,5,3,15,
929,231.0,0.0,266.0,0.0,396.0,30.0,0.0,0.0,1.0,0.0,193.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,6,1,15,
930,671.0,0.0,806.0,0.0,975.0,127.0,0.0,0.0,6.0,0.0,661.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,6,2,15,
931,420.0,0.0,462.0,0.0,661.0,36.0,0.0,0.0,1.0,0.0,439.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,7,1,15,
932,1548.0,0.0,1795.0,0.0,2824.0,212.0,0.0,0.0,41.0,0.0,2340.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,7,2,15,
933,1093.0,0.0,1156.0,0.0,1595.0,56.0,0.0,0.0,1.0,0.0,1344.0,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,8,1,15,
934,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,8,2,15,
935,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/15.onnx,AT,9,1,15,
936,6.0,6.0,8.0,8.0,176.0,2.0,0.0,1.0,0.0,13.51,13.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,1,16,
937,7.0,6.0,10.0,8.0,183.0,2.0,0.0,1.0,0.0,13.52,17.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,2,16,
938,8.0,6.0,12.0,8.0,185.0,2.0,0.0,1.0,0.0,14.51,18.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,3,16,
939,9.0,6.0,14.0,8.0,188.0,2.0,0.0,1.0,0.0,14.0,21.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,4,16,
940,10.0,6.0,16.0,8.0,186.0,2.0,0.0,1.0,0.0,14.99,20.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,5,16,
941,11.0,6.0,18.0,8.0,190.0,2.0,0.0,1.0,0.0,15.5,20.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,6,16,
942,12.0,6.0,20.0,8.0,193.0,2.0,0.0,1.0,0.0,15.5,19.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,7,16,
943,13.0,6.0,22.0,8.0,188.0,2.0,0.0,1.0,0.0,15.5,23.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,8,16,
944,14.0,6.0,24.0,8.0,195.0,2.0,0.0,1.0,0.0,15.5,22.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,9,16,
945,15.0,6.0,26.0,8.0,197.0,2.0,0.0,1.0,0.0,15.5,27.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,10,16,
946,15.0,6.0,26.0,8.0,201.0,2.0,0.0,1.0,0.0,15.53,24.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,11,16,
947,15.0,6.0,26.0,8.0,202.0,2.0,0.0,1.0,0.0,15.53,25.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,12,16,
948,15.0,6.0,26.0,8.0,194.0,2.0,0.0,1.0,0.0,16.0,25.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,13,16,
949,15.0,6.0,26.0,8.0,196.0,2.0,0.0,1.0,0.0,16.0,25.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,14,16,
950,15.0,6.0,26.0,8.0,200.0,2.0,0.0,1.0,0.0,16.0,30.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,1,15,16,
951,14.0,0.0,18.0,0.0,191.0,2.0,0.0,0.0,1.0,0.0,22.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,1,16,
952,27.0,23.0,44.0,33.0,222.0,12.0,0.0,1.0,0.0,15.98,46.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,2,16,
953,39.0,24.0,73.0,34.0,233.0,24.0,0.0,1.0,0.0,17.44,49.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,3,16,
954,53.0,25.0,108.0,35.0,260.0,40.0,0.0,1.0,0.0,19.92,70.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,4,16,
955,69.0,24.0,153.0,34.0,287.0,65.0,0.0,1.0,0.0,23.92,88.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,5,16,
956,87.0,23.0,206.0,33.0,362.0,105.0,0.0,1.0,0.0,15.71,138.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,6,16,
957,107.0,28.0,267.0,38.0,383.0,130.0,0.0,1.0,0.0,26.77,153.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,7,16,
958,129.0,26.0,334.0,36.0,436.0,164.0,0.0,1.0,0.0,38.88,159.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,8,16,
959,153.0,25.0,411.0,35.0,478.0,210.0,0.0,1.0,0.0,59.98,195.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,9,16,
960,179.0,30.0,494.0,40.0,578.0,247.0,0.0,1.0,0.0,87.08,222.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,10,16,
961,207.0,27.0,586.0,37.0,699.0,300.0,0.0,1.0,0.0,125.29,280.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,11,16,
962,237.0,24.0,686.0,34.0,765.0,336.0,0.0,1.0,0.0,28.86,333.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,12,16,
963,269.0,32.0,795.0,42.0,849.0,388.0,0.0,1.0,0.0,93.26,367.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,13,16,
964,303.0,31.0,912.0,41.0,984.0,456.0,0.0,1.0,0.0,21.65,422.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,14,16,
965,339.0,31.0,1038.0,41.0,1248.0,596.0,0.0,1.0,0.0,16.04,560.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,2,15,16,
966,23.0,0.0,30.0,0.0,219.0,4.0,0.0,0.0,1.0,0.0,44.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,1,16,
967,70.0,0.0,101.0,0.0,272.0,26.0,0.0,0.0,3.0,0.0,83.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,2,16,
968,174.0,109.0,355.0,158.0,451.0,145.0,0.0,1.0,0.0,32.9,198.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,3,16,
969,288.0,104.0,681.0,149.0,707.0,343.0,0.0,1.0,0.0,119.95,347.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,4,16,
970,444.0,103.0,1170.0,147.0,1239.0,637.0,0.0,1.0,0.0,85.69,650.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,5,16,
971,648.0,103.0,1864.0,147.0,2420.0,1129.0,0.0,1.0,0.0,112.18,1229.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,6,16,
972,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,3,7,16,
973,36.0,0.0,46.0,0.0,242.0,5.0,0.0,0.0,1.0,0.0,57.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,4,1,16,
974,211.0,0.0,315.0,0.0,437.0,63.0,0.0,0.0,6.0,0.0,203.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,4,2,16,
975,526.0,0.0,848.0,0.0,884.0,259.0,0.0,0.0,26.0,0.0,470.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,4,3,16,
976,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,4,4,16,
977,57.0,0.0,70.0,0.0,260.0,7.0,0.0,0.0,1.0,0.0,84.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,5,1,16,
978,525.0,0.0,726.0,0.0,704.0,69.0,0.0,0.0,27.0,0.0,455.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,5,2,16,
979,1504.0,0.0,2392.0,0.0,3411.0,746.0,0.0,0.0,75.0,0.0,2443.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,5,3,16,
980,103.0,0.0,118.0,0.0,324.0,9.0,0.0,0.0,1.0,0.0,146.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,6,1,16,
981,1862.0,0.0,2670.0,0.0,3531.0,720.0,0.0,0.0,24.0,0.0,2823.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,6,2,16,
982,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,6,3,16,
983,163.0,0.0,182.0,0.0,350.0,11.0,0.0,0.0,1.0,0.0,157.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,7,1,16,
984,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,7,2,16,
985,325.0,0.0,347.0,0.0,502.0,13.0,0.0,0.0,1.0,0.0,302.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,8,1,16,
986,596.0,0.0,621.0,0.0,838.0,15.0,0.0,0.0,1.0,0.0,618.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,9,1,16,
987,1120.0,0.0,1148.0,0.0,1835.0,17.0,0.0,0.0,1.0,0.0,1613.0,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,10,1,16,
988,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/16.onnx,AT,11,1,16,
989,6.0,6.0,8.0,8.0,181.0,2.0,0.0,1.0,0.0,13.51,16.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,1,17,
990,7.0,6.0,10.0,8.0,184.0,2.0,0.0,1.0,0.0,13.05,17.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,2,17,
991,8.0,6.0,12.0,8.0,188.0,2.0,0.0,1.0,0.0,14.0,16.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,3,17,
992,9.0,6.0,14.0,8.0,187.0,2.0,0.0,1.0,0.0,14.0,20.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,4,17,
993,10.0,6.0,16.0,8.0,188.0,2.0,0.0,1.0,0.0,15.5,22.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,5,17,
994,11.0,6.0,18.0,8.0,191.0,2.0,0.0,1.0,0.0,15.5,24.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,6,17,
995,12.0,6.0,20.0,8.0,185.0,2.0,0.0,1.0,0.0,15.5,19.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,7,17,
996,13.0,6.0,22.0,8.0,190.0,2.0,0.0,1.0,0.0,15.5,23.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,8,17,
997,14.0,6.0,24.0,8.0,194.0,2.0,0.0,1.0,0.0,15.5,23.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,9,17,
998,15.0,6.0,26.0,8.0,192.0,2.0,0.0,1.0,0.0,15.5,24.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,10,17,
999,15.0,6.0,26.0,8.0,195.0,2.0,0.0,1.0,0.0,15.53,28.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,11,17,
1000,15.0,6.0,26.0,8.0,192.0,2.0,0.0,1.0,0.0,15.53,24.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,12,17,
1001,15.0,6.0,26.0,8.0,199.0,2.0,0.0,1.0,0.0,16.0,30.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,13,17,
1002,15.0,6.0,26.0,8.0,197.0,2.0,0.0,1.0,0.0,16.0,25.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,14,17,
1003,15.0,6.0,26.0,8.0,199.0,2.0,0.0,1.0,0.0,16.0,31.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,1,15,17,
1004,14.0,0.0,17.0,0.0,188.0,2.0,0.0,0.0,1.0,0.0,20.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,1,17,
1005,31.0,27.0,55.0,43.0,219.0,17.0,0.0,1.0,0.0,16.48,44.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,2,17,
1006,43.0,27.0,85.0,43.0,233.0,30.0,0.0,1.0,0.0,17.92,53.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,3,17,
1007,57.0,27.0,121.0,43.0,267.0,43.0,0.0,1.0,0.0,20.48,81.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,4,17,
1008,73.0,27.0,167.0,43.0,308.0,55.0,0.0,1.0,0.0,23.92,101.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,5,17,
1009,91.0,27.0,221.0,43.0,346.0,105.0,0.0,1.0,0.0,16.69,108.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,6,17,
1010,111.0,27.0,281.0,43.0,388.0,104.0,0.0,1.0,0.0,24.85,161.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,7,17,
1011,133.0,27.0,352.0,43.0,429.0,141.0,0.0,1.0,0.0,34.9,151.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,8,17,
1012,157.0,27.0,428.0,43.0,495.0,221.0,0.0,1.0,0.0,55.89,187.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,9,17,
1013,183.0,27.0,515.0,43.0,596.0,234.0,0.0,1.0,0.0,80.05,236.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,10,17,
1014,211.0,27.0,607.0,43.0,688.0,229.0,0.0,1.0,0.0,105.24,305.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,11,17,
1015,241.0,27.0,708.0,43.0,764.0,260.0,0.0,1.0,0.0,132.19,335.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,12,17,
1016,273.0,27.0,818.0,43.0,931.0,410.0,0.0,1.0,0.0,104.17,437.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,13,17,
1017,307.0,27.0,934.0,43.0,1053.0,371.0,0.0,1.0,0.0,144.43,462.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,14,17,
1018,343.0,27.0,1058.0,43.0,1158.0,572.0,0.0,1.0,0.0,66.76,518.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,2,15,17,
1019,23.0,0.0,29.0,0.0,211.0,4.0,0.0,0.0,1.0,0.0,36.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,1,17,
1020,69.0,0.0,96.0,0.0,254.0,21.0,0.0,0.0,5.0,0.0,69.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,2,17,
1021,205.0,137.0,433.0,224.0,477.0,197.0,0.0,1.0,0.0,51.94,200.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,3,17,
1022,341.0,149.0,815.0,250.0,871.0,441.0,0.0,1.0,0.0,44.0,429.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,4,17,
1023,513.0,148.0,1349.0,248.0,1388.0,785.0,0.0,1.0,0.0,73.03,670.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,5,17,
1024,725.0,146.0,2068.0,243.0,2785.0,1273.0,0.0,1.0,0.0,67.7,1340.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,6,17,
1025,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,3,7,17,
1026,36.0,0.0,45.0,0.0,223.0,5.0,0.0,0.0,1.0,0.0,52.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,4,1,17,
1027,133.0,0.0,190.0,0.0,326.0,40.0,0.0,0.0,11.0,0.0,126.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,4,2,17,
1028,560.0,0.0,932.0,0.0,937.0,279.0,0.0,0.0,31.0,0.0,503.0,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,4,3,17,
1029,,,,,,,,,,,,False,new,experiments/results/AT_2_2/pathLabels/17.onnx,AT,4,4,17,
