,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,6,6,8,8,195,2,0,1,0,17.7,17.0,false,False,new,experiments/results/AT_2_2/testSampleName/0.onnx,AT,1,1,0.041025641025641026,0
1,7,6,10,8,200,2,0,1,0,17.7,22.0,false,False,new,experiments/results/AT_2_2/testSampleName/0.onnx,AT,1,2,0.05,0
2,15,0,20,0,198,2,0,0,1,0.0,21.0,false,False,new,experiments/results/AT_2_2/testSampleName/0.onnx,AT,2,1,0.10101010101010101,0
3,29,23,50,33,213,7,0,1,0,20.66,39.0,false,False,new,experiments/results/AT_2_2/testSampleName/0.onnx,AT,2,2,0.2347417840375587,0
4,6,6,8,8,179,2,0,1,0,17.7,14.0,false,False,new,experiments/results/AT_2_2/testSampleName/1.onnx,AT,1,1,0.0446927374301676,1
5,7,6,10,8,183,2,0,1,0,18.21,15.0,false,False,new,experiments/results/AT_2_2/testSampleName/1.onnx,AT,1,2,0.0546448087431694,1
6,15,0,20,0,194,2,0,0,1,0.0,25.0,false,False,new,experiments/results/AT_2_2/testSampleName/1.onnx,AT,2,1,0.10309278350515463,1
7,29,23,50,33,220,7,0,1,0,20.66,48.0,false,False,new,experiments/results/AT_2_2/testSampleName/1.onnx,AT,2,2,0.22727272727272727,1
8,6,6,8,8,189,2,0,1,0,17.7,13.0,false,False,new,experiments/results/AT_2_2/testSampleName/2.onnx,AT,1,1,0.042328042328042326,2
9,7,6,10,8,186,2,0,1,0,17.7,17.0,false,False,new,experiments/results/AT_2_2/testSampleName/2.onnx,AT,1,2,0.053763440860215055,2
10,15,0,20,0,185,2,0,0,1,0.0,23.0,false,False,new,experiments/results/AT_2_2/testSampleName/2.onnx,AT,2,1,0.10810810810810811,2
11,29,23,50,33,216,7,0,1,0,20.66,43.0,false,False,new,experiments/results/AT_2_2/testSampleName/2.onnx,AT,2,2,0.23148148148148148,2
12,6,6,8,8,175,2,0,1,0,17.7,16.0,false,False,new,experiments/results/AT_2_2/testSampleName/3.onnx,AT,1,1,0.045714285714285714,3
13,7,6,10,8,179,2,0,1,0,17.7,16.0,false,False,new,experiments/results/AT_2_2/testSampleName/3.onnx,AT,1,2,0.055865921787709494,3
14,18,0,24,0,184,2,0,0,1,0.0,24.0,false,False,new,experiments/results/AT_2_2/testSampleName/3.onnx,AT,2,1,0.13043478260869565,3
15,29,23,50,33,217,7,0,1,0,20.66,34.0,false,False,new,experiments/results/AT_2_2/testSampleName/3.onnx,AT,2,2,0.2304147465437788,3
16,6,6,8,8,186,2,0,1,0,17.7,11.0,false,False,new,experiments/results/AT_2_2/testSampleName/4.onnx,AT,1,1,0.043010752688172046,4
17,7,6,10,8,184,2,0,1,0,17.7,14.0,false,False,new,experiments/results/AT_2_2/testSampleName/4.onnx,AT,1,2,0.05434782608695652,4
18,18,0,24,0,244,2,0,0,1,0.0,50.0,false,False,new,experiments/results/AT_2_2/testSampleName/4.onnx,AT,2,1,0.09836065573770492,4
19,29,23,50,33,214,7,0,1,0,20.66,39.0,false,False,new,experiments/results/AT_2_2/testSampleName/4.onnx,AT,2,2,0.2336448598130841,4
20,6,6,8,8,178,2,0,1,0,17.7,12.0,false,False,new,experiments/results/AT_2_2/testSampleName/5.onnx,AT,1,1,0.0449438202247191,5
21,7,6,10,8,177,2,0,1,0,17.7,16.0,false,False,new,experiments/results/AT_2_2/testSampleName/5.onnx,AT,1,2,0.05649717514124294,5
22,18,0,24,0,186,2,0,0,1,0.0,25.0,false,False,new,experiments/results/AT_2_2/testSampleName/5.onnx,AT,2,1,0.12903225806451613,5
23,29,23,50,33,266,7,0,1,0,20.66,88.0,false,False,new,experiments/results/AT_2_2/testSampleName/5.onnx,AT,2,2,0.18796992481203006,5
24,6,6,8,8,200,2,0,1,0,17.7,16.0,false,False,new,experiments/results/AT_2_2/testSampleName/6.onnx,AT,1,1,0.04,6
25,7,6,10,8,185,2,0,1,0,18.21,18.0,false,False,new,experiments/results/AT_2_2/testSampleName/6.onnx,AT,1,2,0.05405405405405406,6
26,18,0,24,0,199,2,0,0,1,0.0,26.0,false,False,new,experiments/results/AT_2_2/testSampleName/6.onnx,AT,2,1,0.12060301507537688,6
27,29,23,50,33,212,7,0,1,0,20.66,42.0,false,False,new,experiments/results/AT_2_2/testSampleName/6.onnx,AT,2,2,0.2358490566037736,6
28,6,6,8,8,185,2,0,1,0,17.7,12.0,false,False,new,experiments/results/AT_2_2/testSampleName/7.onnx,AT,1,1,0.043243243243243246,7
29,7,6,10,8,180,2,0,1,0,17.7,15.0,false,False,new,experiments/results/AT_2_2/testSampleName/7.onnx,AT,1,2,0.05555555555555555,7
30,18,0,24,0,190,2,0,0,1,0.0,20.0,false,False,new,experiments/results/AT_2_2/testSampleName/7.onnx,AT,2,1,0.12631578947368421,7
31,29,23,50,33,216,7,0,1,0,20.66,43.0,false,False,new,experiments/results/AT_2_2/testSampleName/7.onnx,AT,2,2,0.23148148148148148,7
32,6,6,8,8,183,2,0,1,0,17.7,15.0,false,False,new,experiments/results/AT_2_2/testSampleName/8.onnx,AT,1,1,0.04371584699453552,8
33,7,6,10,8,213,2,0,1,0,18.21,17.0,false,False,new,experiments/results/AT_2_2/testSampleName/8.onnx,AT,1,2,0.046948356807511735,8
34,18,0,24,0,237,2,0,0,1,0.0,29.0,false,False,new,experiments/results/AT_2_2/testSampleName/8.onnx,AT,2,1,0.10126582278481013,8
35,29,23,50,33,243,7,0,1,0,20.66,43.0,false,False,new,experiments/results/AT_2_2/testSampleName/8.onnx,AT,2,2,0.205761316872428,8
36,6,6,8,8,191,2,0,1,0,17.25,13.0,false,False,new,experiments/results/AT_2_2/testSampleName/9.onnx,AT,1,1,0.041884816753926704,9
37,7,6,10,8,203,2,0,1,0,17.7,12.0,false,False,new,experiments/results/AT_2_2/testSampleName/9.onnx,AT,1,2,0.04926108374384237,9
38,18,0,24,0,194,2,0,0,1,0.0,24.0,false,False,new,experiments/results/AT_2_2/testSampleName/9.onnx,AT,2,1,0.12371134020618557,9
39,29,23,50,33,216,7,0,1,0,20.66,39.0,false,False,new,experiments/results/AT_2_2/testSampleName/9.onnx,AT,2,2,0.23148148148148148,9
40,6,6,8,8,196,2,0,1,0,17.7,15.0,false,False,new,experiments/results/AT_2_2/testSampleName/10.onnx,AT,1,1,0.04081632653061224,10
41,7,6,10,8,185,2,0,1,0,17.7,15.0,false,False,new,experiments/results/AT_2_2/testSampleName/10.onnx,AT,1,2,0.05405405405405406,10
42,18,0,24,0,188,2,0,0,1,0.0,23.0,false,False,new,experiments/results/AT_2_2/testSampleName/10.onnx,AT,2,1,0.1276595744680851,10
43,29,23,50,33,207,7,0,1,0,20.66,38.0,false,False,new,experiments/results/AT_2_2/testSampleName/10.onnx,AT,2,2,0.24154589371980675,10
44,6,6,8,8,183,2,0,1,0,17.7,13.0,false,False,new,experiments/results/AT_2_2/testSampleName/11.onnx,AT,1,1,0.04371584699453552,11
45,7,6,10,8,188,2,0,1,0,18.21,15.0,false,False,new,experiments/results/AT_2_2/testSampleName/11.onnx,AT,1,2,0.05319148936170213,11
46,18,0,24,0,191,2,0,0,1,0.0,24.0,false,False,new,experiments/results/AT_2_2/testSampleName/11.onnx,AT,2,1,0.1256544502617801,11
47,29,23,50,33,210,7,0,1,0,20.66,41.0,false,False,new,experiments/results/AT_2_2/testSampleName/11.onnx,AT,2,2,0.23809523809523808,11
