,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,11.0,7.0,13.0,8.0,172.0,2.0,0.0,1.0,4.0,13.53,17.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,1,0
1,26.0,7.0,41.0,8.0,196.0,7.0,0.0,1.0,9.0,16.0,31.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,2,0
2,53.0,7.0,92.0,8.0,231.0,17.0,0.0,1.0,13.0,16.96,61.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,3,0
3,84.0,7.0,158.0,8.0,271.0,30.0,0.0,1.0,17.0,18.96,95.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,4,0
4,127.0,7.0,250.0,8.0,325.0,31.0,0.0,1.0,29.0,20.96,135.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,5,0
5,174.0,7.0,361.0,8.0,355.0,71.0,0.0,1.0,31.0,13.68,145.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,6,0
6,234.0,7.0,497.0,8.0,432.0,69.0,0.0,1.0,43.0,21.85,229.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,7,0
7,297.0,7.0,654.0,8.0,511.0,103.0,0.0,1.0,48.0,32.97,288.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,8,0
8,371.0,7.0,840.0,8.0,554.0,136.0,0.0,1.0,54.0,59.05,291.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,9,0
9,452.0,7.0,1047.0,8.0,749.0,152.0,0.0,1.0,71.0,84.13,448.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,10,0
10,539.0,7.0,1246.0,8.0,801.0,184.0,0.0,1.0,73.0,118.12,486.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,11,0
11,638.0,7.0,1511.0,8.0,988.0,292.0,0.0,1.0,76.0,58.48,572.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,12,0
12,741.0,7.0,1765.0,8.0,1052.0,277.0,0.0,1.0,94.0,93.63,610.0,False,new,experiments/results/TL_2_2/nomomentum/0.onnx,TL,1,13,0
