,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,9.0,7.0,10.0,8.0,158.0,2.0,0.0,1.0,2.0,18.24,15.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,1
1,23.0,10.0,33.0,12.0,184.0,6.0,0.0,1.0,3.0,20.18,33.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,2
2,46.0,14.0,69.0,18.0,222.0,7.0,0.0,1.0,5.0,21.14,58.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,3
3,73.0,19.0,115.0,26.0,237.0,12.0,0.0,1.0,7.0,22.66,87.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,4
4,117.0,14.0,216.0,18.0,311.0,24.0,0.0,1.0,17.0,25.62,144.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,5
5,140.0,23.0,227.0,30.0,293.0,13.0,0.0,1.0,7.0,26.18,115.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,6
6,225.0,25.0,426.0,36.0,396.0,27.0,0.0,1.0,31.0,18.42,217.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,7
7,244.0,33.0,401.0,46.0,396.0,14.0,0.0,1.0,10.0,19.5,213.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,8
8,359.0,7.0,672.0,8.0,517.0,33.0,0.0,1.0,43.0,28.62,293.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,9
9,377.0,44.0,616.0,64.0,501.0,15.0,0.0,1.0,12.0,28.63,293.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,10
10,523.0,82.0,1023.0,138.0,718.0,50.0,0.0,1.0,53.0,48.7,486.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,11
11,503.0,63.0,823.0,98.0,641.0,13.0,0.0,1.0,13.0,39.74,433.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,12
12,723.0,109.0,1387.0,188.0,906.0,62.0,0.0,1.0,55.0,68.78,593.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,13
13,830.0,124.0,1606.0,216.0,1080.0,57.0,0.0,1.0,68.0,88.68,793.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,14
14,951.0,140.0,1832.0,246.0,1098.0,47.0,0.0,1.0,57.0,103.74,765.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,1,15
15,18.0,9.0,19.0,10.0,175.0,2.0,0.0,1.0,5.0,20.18,29.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,1
16,13.0,9.0,15.0,10.0,173.0,2.0,0.0,1.0,0.0,20.18,29.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,2
17,14.0,9.0,16.0,10.0,188.0,2.0,0.0,1.0,0.0,20.18,24.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,3
18,16.0,9.0,18.0,10.0,177.0,2.0,0.0,1.0,0.0,19.7,31.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,4
19,16.0,9.0,17.0,10.0,183.0,2.0,0.0,1.0,0.0,20.69,37.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,5
20,16.0,9.0,17.0,10.0,181.0,2.0,0.0,1.0,0.0,20.69,34.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,6
21,16.0,9.0,17.0,10.0,178.0,2.0,0.0,1.0,0.0,20.66,30.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,7
22,16.0,9.0,17.0,10.0,181.0,2.0,0.0,1.0,0.0,20.21,34.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,8
23,16.0,9.0,17.0,10.0,201.0,2.0,0.0,1.0,0.0,20.69,33.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,9
24,16.0,9.0,17.0,10.0,195.0,2.0,0.0,1.0,0.0,20.69,32.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,10
25,16.0,9.0,17.0,10.0,189.0,2.0,0.0,1.0,0.0,21.2,32.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,11
26,16.0,9.0,17.0,10.0,183.0,2.0,0.0,1.0,0.0,21.2,30.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,12
27,16.0,9.0,17.0,10.0,192.0,2.0,0.0,1.0,0.0,21.17,40.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,13
28,16.0,9.0,17.0,10.0,189.0,2.0,0.0,1.0,0.0,22.18,33.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,14
29,16.0,9.0,17.0,10.0,220.0,2.0,0.0,1.0,0.0,22.18,29.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,2,15
30,24.0,11.0,25.0,12.0,210.0,2.0,0.0,1.0,6.0,20.69,47.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,1
31,14.0,11.0,16.0,12.0,191.0,2.0,0.0,1.0,0.0,20.69,37.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,2
32,15.0,11.0,17.0,12.0,185.0,2.0,0.0,1.0,0.0,20.18,38.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,3
33,16.0,11.0,18.0,12.0,205.0,2.0,0.0,1.0,0.0,20.18,40.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,4
34,19.0,11.0,21.0,12.0,209.0,2.0,0.0,1.0,0.0,20.69,44.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,5
35,20.0,11.0,22.0,12.0,192.0,2.0,0.0,1.0,0.0,21.17,45.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,6
36,22.0,11.0,25.0,12.0,196.0,2.0,0.0,1.0,0.0,21.14,45.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,7
37,25.0,11.0,29.0,12.0,200.0,2.0,0.0,1.0,0.0,21.68,51.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,8
38,28.0,11.0,33.0,12.0,207.0,2.0,0.0,1.0,0.0,22.18,57.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,9
39,31.0,11.0,37.0,12.0,217.0,2.0,0.0,1.0,0.0,22.66,62.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,10
40,34.0,11.0,41.0,12.0,225.0,2.0,0.0,1.0,0.0,23.62,70.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,11
41,37.0,11.0,45.0,12.0,252.0,2.0,0.0,1.0,0.0,23.65,67.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,12
42,38.0,11.0,46.0,12.0,228.0,2.0,0.0,1.0,0.0,24.18,62.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,13
43,39.0,11.0,47.0,12.0,225.0,2.0,0.0,1.0,0.0,24.18,63.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,14
44,42.0,11.0,51.0,12.0,239.0,2.0,0.0,1.0,0.0,24.66,80.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,3,15
45,167.0,26.0,184.0,27.0,367.0,8.0,0.0,1.0,50.0,18.23,198.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,4,1
46,18.0,13.0,21.0,14.0,226.0,2.0,0.0,1.0,0.0,21.14,60.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,4,2
47,19.0,13.0,23.0,14.0,241.0,2.0,0.0,1.0,0.0,21.17,57.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,4,3
48,20.0,13.0,24.0,14.0,207.0,2.0,0.0,1.0,0.0,21.68,60.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,4,4
49,21.0,13.0,25.0,14.0,226.0,2.0,0.0,1.0,0.0,22.18,54.0,new,experiments/results/TL_2_2/5mill_JEadam/20.onnx,TL,4,5
