,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,4,0,3,0,195,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.015384615384615385,0
1,50,40,60,47,230,7,1,1,4,21.14,53.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.2608695652173913,0
2,127,55,162,73,301,10,5,1,1,24.18,102.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,0.5382059800664452,0
3,648,67,903,87,991,157,13,1,0,43.91,442.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.9112008072653885,0
4,1683,119,2143,174,2569,223,58,1,0,40.12,1614.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,5,1,0.8341767224601012,0
5,3683,0,5001,0,12879,632,139,0,0,0.0,8640.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,6,1,0.3883065455392499,0
6,4,0,3,0,197,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.015228426395939087,1
7,55,23,68,27,265,9,1,1,6,21.62,55.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.25660377358490566,1
8,268,37,347,45,431,64,4,1,0,31.27,170.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,0.8051044083526682,1
9,1638,62,2426,91,4006,580,34,1,0,44.26,1311.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.6055916125811283,1
10,4019,0,5001,0,16225,633,65,0,0,0.0,6516.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,5,1,0.3082280431432974,1
11,4,0,3,0,230,0,0,0,1,0.0,9.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.013043478260869565,2
12,55,23,68,27,225,8,1,1,6,21.62,45.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.3022222222222222,2
13,428,50,659,67,703,196,4,1,21,119.3,277.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,0.9374110953058321,2
14,2809,0,5001,0,13342,1947,38,0,60,0.0,3358.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.3748313596162494,2
15,4,0,3,0,175,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.017142857142857144,3
16,55,23,68,27,240,7,2,1,6,21.14,56.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.2833333333333333,3
17,428,50,659,67,721,163,18,1,21,99.49,310.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,0.9140083217753121,3
18,2468,49,4206,69,8753,1266,117,1,60,287.41,2731.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.48052096424083174,3
19,4018,0,5001,0,7760,0,291,0,0,0.0,7383.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,5,1,0.644458762886598,3
20,4,0,3,0,217,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.013824884792626729,4
21,55,23,68,27,235,7,2,1,6,21.14,55.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.28936170212765955,4
22,470,78,810,106,949,242,18,1,49,27.5,357.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,0.8535300316122234,4
23,2718,0,5001,0,12181,1697,112,0,163,0.0,3496.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.41055742549872754,4
24,4,0,3,0,205,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.014634146341463415,5
25,58,23,77,27,268,7,2,1,12,21.62,63.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.2873134328358209,5
26,449,50,725,67,864,164,18,1,63,117.48,353.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,0.8391203703703703,5
27,2165,49,3622,69,6589,791,112,1,240,34.57,2212.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.5497040522082258,5
28,3791,0,5001,0,5739,0,42,0,115,0.0,5414.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,5,1,0.8714061683220073,5
29,4,0,3,0,176,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.017045454545454544,6
30,81,25,116,31,298,19,2,1,17,23.14,62.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.38926174496644295,6
31,513,65,891,89,946,245,18,1,84,35.6,372.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,0.9418604651162791,6
32,2570,103,4758,141,10287,1422,112,1,345,137.22,2912.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.46252551764362787,6
33,3774,0,5001,0,5791,0,38,0,119,0.0,5450.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,5,1,0.8635814194439648,6
34,4,0,3,0,223,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.013452914798206279,7
35,81,25,116,31,296,19,2,1,17,23.14,80.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.3918918918918919,7
36,479,34,756,42,824,182,9,1,64,116.4,306.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,0.9174757281553398,7
37,2800,0,5001,0,6898,1090,75,175,317,0.0,2719.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.7249927515221803,7
38,4,0,3,0,175,0,0,0,1,0.0,9.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.017142857142857144,8
39,84,25,125,31,255,19,1,1,19,23.14,61.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.49019607843137253,8
40,582,34,929,42,925,252,9,1,63,30.9,358.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,1.0043243243243243,8
41,1920,54,3168,79,4480,632,57,1,240,44.58,1793.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.7071428571428572,8
42,4001,0,5001,0,8217,0,75,0,55,0.0,7839.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,5,1,0.6086162833150784,8
43,4,0,3,0,177,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.01694915254237288,10
44,124,38,212,55,324,69,0,1,17,29.62,87.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.654320987654321,10
45,887,44,1524,62,1448,453,8,1,92,120.68,607.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,1.0524861878453038,10
46,3008,0,5001,0,6806,882,41,0,240,0.0,3766.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.7347928298560094,10
47,4,0,3,0,257,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.011673151750972763,11
48,124,38,212,55,311,69,0,1,17,29.62,98.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.6816720257234726,11
49,860,34,1437,42,1352,375,6,1,84,44.6,599.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,3,1,1.0628698224852071,11
50,3135,0,5001,0,6737,843,45,0,240,0.0,4187.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,4,1,0.7423185394092326,11
51,4,0,3,0,182,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,1,1,0.016483516483516484,13
52,126,38,221,56,301,56,1,1,16,29.14,96.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_1_over_boolean/,DP,2,1,0.7342192691029901,13
