,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,26.0,20.0,33.0,24.0,227.0,4.0,2.0,1.0,1.0,15.5,30.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,1,0.14537444933920704
1,55.0,39.0,76.0,48.0,278.0,9.0,5.0,1.0,2.0,16.96,70.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,2,0.2733812949640288
2,81.0,52.0,114.0,64.0,287.0,11.0,8.0,1.0,2.0,18.96,79.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,3,0.397212543554007
3,107.0,79.0,152.0,100.0,374.0,19.0,12.0,1.0,1.0,21.92,152.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,4,0.40641711229946526
4,157.0,117.0,216.0,146.0,401.0,31.0,13.0,1.0,4.0,11.01,162.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,5,0.5386533665835411
5,199.0,125.0,274.0,157.0,489.0,37.0,18.0,1.0,5.0,19.24,215.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,6,0.5603271983640081
6,237.0,147.0,330.0,185.0,582.0,45.0,23.0,1.0,5.0,27.29,317.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,7,0.5670103092783505
7,263.0,132.0,366.0,164.0,526.0,46.0,29.0,1.0,4.0,34.45,251.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,8,0.6958174904942965
8,283.0,191.0,405.0,241.0,570.0,51.0,33.0,1.0,4.0,50.62,244.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,9,0.7105263157894737
9,330.0,209.0,467.0,267.0,666.0,60.0,37.0,1.0,3.0,70.86,324.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,10,0.7012012012012012
10,394.0,223.0,554.0,286.0,789.0,73.0,44.0,1.0,3.0,90.03,352.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,11,0.7021546261089987
11,436.0,222.0,616.0,281.0,780.0,73.0,56.0,1.0,3.0,102.26,375.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,12,0.7897435897435897
12,486.0,232.0,691.0,292.0,833.0,68.0,80.0,1.0,3.0,104.51,410.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,13,0.82953181272509
13,522.0,248.0,726.0,312.0,873.0,75.0,79.0,1.0,3.0,135.75,441.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,14,0.8316151202749141
14,566.0,268.0,787.0,338.0,1025.0,79.0,89.0,1.0,3.0,13.26,525.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,1,15,0.7678048780487805
15,180.0,75.0,317.0,132.0,439.0,46.0,3.0,1.0,60.0,21.82,174.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,2,1,0.7220956719817767
16,1157.0,221.0,2259.0,413.0,2913.0,511.0,31.0,1.0,427.0,146.38,1568.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,2,2,0.7754891864057673
17,5020.0,490.0,10667.0,928.0,65310.0,2872.0,277.0,1.0,1624.0,156.82,32121.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,2,3,0.16332873985607105
18,,,,,,,,,,,,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,2,4,
19,1120.0,355.0,2685.0,922.0,2206.0,264.0,7.0,1.0,582.0,140.14,1262.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,3,1,1.2171350861287398
20,14902.0,1681.0,40358.0,4741.0,459581.0,4380.0,1289.0,1.0,8261.0,109.03,265439.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,3,2,0.08781477041043907
21,,,,,,,,,,,,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,3,3,
22,6456.0,1787.0,19272.0,6620.0,74155.0,2026.0,19.0,1.0,3619.0,251.23,39281.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,4,1,0.25988807228103294
23,,,,,,,,,,,,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,4,2,
24,,,,,,,,,,,,false,False,new,experiments/results/CM_2_2/labelsThatReach/12.onnx,CM,5,1,
