,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,31,17,43,21,199,7,1,1,4,15.98,32.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,1,0.21608040201005024,2
1,85,33,119,42,267,16,3,1,14,18.48,79.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,2,0.44569288389513106,2
2,175,53,277,69,331,41,16,1,31,9.91,121.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,3,0.8368580060422961,2
3,297,77,492,102,478,77,27,1,58,42.24,207.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,4,1.0292887029288702,2
4,451,105,776,141,759,123,41,1,91,96.58,384.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,5,1.0223978919631094,2
5,637,137,1122,186,1092,182,65,1,132,79.08,645.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,6,1.0274725274725274,2
6,855,173,1526,237,1417,195,135,1,182,75.58,850.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,7,1.0769230769230769,2
7,1105,213,2005,294,2181,309,114,1,243,94.62,1341.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,8,0.9193030719853278,2
8,1387,275,2486,383,3063,240,225,1,307,23.78,2056.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,9,0.81162259222984,2
9,1701,305,3108,426,4156,431,228,1,383,22.9,2768.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,10,0.7478344562078922,2
10,2047,357,3809,501,6279,557,284,1,461,58.66,4348.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,11,0.6066252587991718,2
11,2425,413,4538,582,9206,651,312,1,552,57.68,6704.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,12,0.4929393873560721,2
12,2835,0,5001,0,10673,429,391,0,646,0.0,8707.0,true,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,1,13,0.4685655392110934,2
13,189,93,338,157,350,27,2,1,92,26.96,155.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,2,1,0.9657142857142857,2
14,1159,221,2223,413,1435,107,31,1,765,104.0,1031.0,false,False,new,experiments/results/CM_2_2/labelsThatReach/2.onnx,CM,2,2,1.5491289198606273,2
