,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,17.0,15.0,20.0,18.0,208.0,3.0,0.0,1.0,2.0,19.17,19.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,1,0
1,19.0,17.0,23.0,21.0,210.0,3.0,0.0,1.0,2.0,19.68,18.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,2,0
2,21.0,19.0,26.0,24.0,213.0,3.0,0.0,1.0,2.0,20.18,25.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,3,0
3,23.0,21.0,29.0,27.0,213.0,3.0,0.0,1.0,2.0,20.69,23.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,4,0
4,25.0,23.0,32.0,30.0,220.0,3.0,0.0,1.0,2.0,20.18,26.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,5,0
5,27.0,25.0,35.0,33.0,219.0,3.0,0.0,1.0,2.0,20.18,29.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,6,0
6,29.0,27.0,38.0,36.0,220.0,3.0,0.0,1.0,2.0,20.66,26.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,7,0
7,31.0,29.0,41.0,39.0,225.0,3.0,0.0,1.0,2.0,21.17,31.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,8,0
8,33.0,31.0,44.0,42.0,231.0,3.0,0.0,1.0,2.0,21.17,37.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,9,0
9,35.0,33.0,47.0,45.0,231.0,3.0,0.0,1.0,2.0,20.66,33.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,10,0
10,37.0,35.0,50.0,48.0,231.0,3.0,0.0,1.0,2.0,20.66,38.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,11,0
11,39.0,37.0,53.0,51.0,238.0,3.0,0.0,1.0,2.0,21.17,43.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,12,0
12,41.0,39.0,56.0,54.0,239.0,3.0,0.0,1.0,2.0,21.62,42.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,13,0
13,43.0,41.0,59.0,57.0,245.0,3.0,0.0,1.0,2.0,21.14,47.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,14,0
14,45.0,43.0,62.0,60.0,241.0,3.0,0.0,1.0,2.0,21.65,42.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,1,15,0
15,113.0,60.0,197.0,89.0,337.0,31.0,0.0,1.0,10.0,28.18,115.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,1,0
16,133.0,61.0,233.0,86.0,389.0,31.0,0.0,1.0,10.0,29.62,159.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,2,0
17,153.0,67.0,269.0,95.0,395.0,32.0,0.0,1.0,10.0,17.49,156.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,3,0
18,173.0,73.0,305.0,104.0,429.0,32.0,0.0,1.0,10.0,19.56,168.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,4,0
19,193.0,77.0,341.0,111.0,454.0,32.0,0.0,1.0,10.0,21.64,223.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,5,0
20,213.0,83.0,377.0,120.0,466.0,32.0,0.0,1.0,10.0,23.74,206.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,6,0
21,233.0,89.0,413.0,129.0,498.0,32.0,0.0,1.0,10.0,25.82,230.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,7,0
22,253.0,95.0,448.0,138.0,478.0,30.0,0.0,1.0,10.0,27.74,223.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,8,0
23,273.0,103.0,484.0,149.0,536.0,31.0,0.0,1.0,10.0,29.77,268.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,9,0
24,293.0,109.0,520.0,158.0,554.0,30.0,0.0,1.0,10.0,32.8,288.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,10,0
25,313.0,115.0,556.0,167.0,534.0,30.0,0.0,1.0,10.0,35.89,257.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,11,0
26,333.0,121.0,592.0,176.0,544.0,30.0,0.0,1.0,10.0,37.89,273.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,12,0
27,353.0,125.0,628.0,183.0,608.0,30.0,0.0,1.0,10.0,38.91,335.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,13,0
28,373.0,131.0,665.0,192.0,601.0,31.0,0.0,1.0,10.0,41.89,326.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,14,0
29,393.0,137.0,700.0,201.0,636.0,30.0,0.0,1.0,10.0,44.93,353.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,2,15,0
30,786.0,267.0,2232.0,506.0,2678.0,426.0,0.0,1.0,211.0,176.25,1403.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,3,1,0
31,935.0,375.0,2685.0,787.0,3371.0,451.0,0.0,1.0,224.0,88.39,1875.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,3,2,0
32,1083.0,439.0,3150.0,953.0,4370.0,486.0,0.0,1.0,231.0,62.15,2477.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,3,3,0
33,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,3,4,0
34,,,,,,,,,,,,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/0.onnx,TA,4,1,0
35,17.0,15.0,20.0,18.0,209.0,4.0,0.0,1.0,2.0,18.21,16.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,1,1
36,19.0,17.0,23.0,21.0,209.0,5.0,0.0,1.0,2.0,18.66,17.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,2,1
37,21.0,19.0,26.0,24.0,213.0,6.0,0.0,1.0,2.0,19.23,19.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,3,1
38,23.0,21.0,29.0,27.0,215.0,7.0,0.0,1.0,2.0,20.18,20.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,4,1
39,25.0,23.0,32.0,30.0,220.0,8.0,0.0,1.0,2.0,20.18,26.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,5,1
40,27.0,25.0,35.0,33.0,223.0,9.0,0.0,1.0,2.0,20.66,27.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,6,1
41,29.0,27.0,38.0,36.0,223.0,10.0,0.0,1.0,2.0,20.66,30.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,7,1
42,31.0,29.0,41.0,39.0,225.0,11.0,0.0,1.0,2.0,21.17,29.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,8,1
43,33.0,31.0,44.0,42.0,234.0,12.0,0.0,1.0,2.0,21.17,36.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,9,1
44,35.0,33.0,47.0,45.0,233.0,13.0,0.0,1.0,2.0,20.66,39.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,10,1
45,37.0,35.0,50.0,48.0,235.0,14.0,0.0,1.0,2.0,21.14,40.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,11,1
46,39.0,37.0,53.0,51.0,240.0,15.0,0.0,1.0,2.0,21.65,43.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,12,1
47,41.0,39.0,56.0,54.0,241.0,16.0,0.0,1.0,2.0,21.62,43.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,13,1
48,43.0,41.0,59.0,57.0,244.0,17.0,0.0,1.0,2.0,21.62,45.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,14,1
49,45.0,43.0,62.0,60.0,256.0,18.0,0.0,1.0,2.0,22.18,51.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,1,15,1
50,115.0,53.0,192.0,69.0,344.0,48.0,0.0,1.0,18.0,9.25,110.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,2,1,1
51,135.0,60.0,230.0,84.0,364.0,61.0,0.0,1.0,22.0,19.35,123.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,2,2,1
52,155.0,76.0,269.0,115.0,463.0,75.0,0.0,1.0,25.0,24.39,193.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,2,3,1
53,144.0,58.0,219.0,75.0,365.0,55.0,0.0,1.0,16.0,16.39,128.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,2,4,1
54,154.0,64.0,234.0,84.0,394.0,59.0,0.0,1.0,16.0,19.46,140.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,2,5,1
55,172.0,70.0,262.0,93.0,407.0,69.0,0.0,1.0,15.0,22.48,154.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,2,6,1
56,184.0,76.0,281.0,102.0,423.0,77.0,0.0,1.0,15.0,24.53,160.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,2,7,1
57,196.0,82.0,298.0,111.0,448.0,78.0,0.0,1.0,15.0,27.52,196.0,False,new,experiments/results/TA_2_2/pathLabelsRMSPropNoMomentum/1.onnx,TA,2,8,1
