,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx
0,54.48018527030945,50000,1e-05,20,0.1,12,False,-55.224636,0
1,107.14174938201904,100000,1e-05,20,0.1,12,False,-45.581562,1
2,159.76195645332336,150000,1e-05,20,0.1,12,False,-40.669167,2
3,212.49379897117615,200000,1e-05,20,0.1,12,False,-36.651375,3
4,265.1585919857025,250000,1e-05,20,0.1,12,False,-33.77596,4
5,318.1074712276459,300000,1e-05,20,0.1,12,False,-33.08632,5
6,371.48613119125366,350000,1e-05,20,0.1,12,False,-32.796722,6
7,424.7832992076874,400000,1e-05,20,0.1,12,False,-34.793354,7
8,477.968430519104,450000,1e-05,20,0.1,12,False,-36.53337,8
9,530.854288816452,500000,1e-05,20,0.1,12,False,-34.775566,9
10,583.0853259563446,550000,1e-05,20,0.1,12,False,-36.613235,10
11,635.3944082260132,600000,1e-05,20,0.1,12,False,-34.998413,11
12,687.5295927524567,650000,1e-05,20,0.1,12,False,-35.276028,12
13,739.8329432010651,700000,1e-05,20,0.1,12,False,-34.961338,13
14,792.4085817337036,750000,1e-05,20,0.1,12,False,-34.248466,14
15,844.6842133998871,800000,1e-05,20,0.1,12,False,-44.055737,15
16,896.7079291343689,850000,1e-05,20,0.1,12,False,-36.535736,16
17,948.9309749603271,900000,1e-05,20,0.1,12,False,-41.570545,17
18,1001.5438661575317,950000,1e-05,20,0.1,12,False,-37.247272,18
19,1068.0562298297882,1000000,1e-05,20,0.1,12,False,-38.34193,19
20,1121.4233176708221,1050000,1e-05,20,0.1,12,False,-38.449497,20
21,1175.4016695022583,1100000,1e-05,20,0.1,12,False,-37.847584,21
22,1229.7811739444733,1150000,1e-05,20,0.1,12,False,-37.015347,22
23,1284.3733417987823,1200000,1e-05,20,0.1,12,False,-37.61652,23
24,1340.1001825332642,1250000,1e-05,20,0.1,12,False,-37.98754,24
25,1393.8320672512054,1300000,1e-05,20,0.1,12,False,-39.283127,25
26,1447.6067118644714,1350000,1e-05,20,0.1,12,False,-37.298454,26
27,1502.4249985218048,1400000,1e-05,20,0.1,12,False,-37.64559,27
28,1557.8627452850342,1450000,1e-05,20,0.1,12,False,-38.83655,28
29,1614.0837116241455,1500000,1e-05,20,0.1,12,False,-40.13548,29
30,1673.270003080368,1550000,1e-05,20,0.1,12,False,-41.91776,30
31,1733.0934944152832,1600000,1e-05,20,0.1,12,False,-36.949703,31
32,1792.644684791565,1650000,1e-05,20,0.1,12,False,-35.66865,32
33,1852.5886697769165,1700000,1e-05,20,0.1,12,False,-39.79578,33
34,1912.426638841629,1750000,1e-05,20,0.1,12,False,-45.260395,34
35,1972.4895539283752,1800000,1e-05,20,0.1,12,False,-45.167767,35
36,2032.6627876758575,1850000,1e-05,20,0.1,12,False,-45.801914,36
37,2092.916169643402,1900000,1e-05,20,0.1,12,False,-42.38497,37
38,2153.0306553840637,1950000,1e-05,20,0.1,12,False,-39.483788,38
39,2212.7945165634155,2000000,1e-05,20,0.1,12,False,-44.513092,39
40,2272.582528114319,2050000,1e-05,20,0.1,12,False,-43.178524,40
41,2332.5467414855957,2100000,1e-05,20,0.1,12,False,-45.96912,41
42,2392.8777894973755,2150000,1e-05,20,0.1,12,False,-36.604874,42
43,2453.4205300807953,2200000,1e-05,20,0.1,12,False,-37.15825,43
44,2513.0104434490204,2250000,1e-05,20,0.1,12,False,-36.882336,44
45,2572.8760817050934,2300000,1e-05,20,0.1,12,False,-37.290215,45
46,2633.157168149948,2350000,1e-05,20,0.1,12,False,-37.162086,46
47,2693.324234724045,2400000,1e-05,20,0.1,12,False,-36.019848,47
48,2753.2178659439087,2450000,1e-05,20,0.1,12,False,-39.162178,48
49,2812.6480412483215,2500000,1e-05,20,0.1,12,False,-38.936295,49
50,2872.5455276966095,2550000,1e-05,20,0.1,12,False,-37.477444,50
51,2932.2574932575226,2600000,1e-05,20,0.1,12,False,-37.345974,51
52,2992.100161075592,2650000,1e-05,20,0.1,12,False,-39.275806,52
53,3051.779096841812,2700000,1e-05,20,0.1,12,False,-38.180313,53
54,3110.4512186050415,2750000,1e-05,20,0.1,12,False,-41.510864,54
55,3169.155259847641,2800000,1e-05,20,0.1,12,False,-36.476227,55
56,3227.9936435222626,2850000,1e-05,20,0.1,12,False,-37.05231,56
57,3287.0008409023285,2900000,1e-05,20,0.1,12,False,-37.45412,57
58,3346.2452623844147,2950000,1e-05,20,0.1,12,False,-34.755413,58
59,3405.0993373394012,3000000,1e-05,20,0.1,12,False,-34.97908,59
60,3464.0183577537537,3050000,1e-05,20,0.1,12,False,-33.66549,60
61,3522.939398288727,3100000,1e-05,20,0.1,12,False,-35.27067,61
62,3582.050874710083,3150000,1e-05,20,0.1,12,False,-35.112946,62
63,3641.2095839977264,3200000,1e-05,20,0.1,12,False,-34.390156,63
64,3700.0662248134613,3250000,1e-05,20,0.1,12,False,-36.92998,64
65,3759.2034225463867,3300000,1e-05,20,0.1,12,False,-35.003296,65
66,3818.560892343521,3350000,1e-05,20,0.1,12,False,-33.58982,66
67,3876.231847524643,3400000,1e-05,20,0.1,12,False,-36.216152,67
68,3931.4335465431213,3450000,1e-05,20,0.1,12,False,-38.69976,68
69,3986.930914402008,3500000,1e-05,20,0.1,12,False,-35.17685,69
70,4043.1507229804993,3550000,1e-05,20,0.1,12,False,-35.8653,70
71,4100.277029514313,3600000,1e-05,20,0.1,12,False,-38.571194,71
72,4158.504437685013,3650000,1e-05,20,0.1,12,False,-35.622654,72
73,4217.573514223099,3700000,1e-05,20,0.1,12,False,-39.482178,73
74,4273.298780202866,3750000,1e-05,20,0.1,12,False,-39.013645,74
75,4326.879311323166,3800000,1e-05,20,0.1,12,False,-34.681606,75
76,4380.180452823639,3850000,1e-05,20,0.1,12,False,-34.4792,76
77,4433.842670202255,3900000,1e-05,20,0.1,12,False,-36.896675,77
78,4487.891687631607,3950000,1e-05,20,0.1,12,False,-37.34657,78
79,4541.743233680725,4000000,1e-05,20,0.1,12,False,-34.40703,79
80,4596.448901414871,4050000,1e-05,20,0.1,12,False,-37.82963,80
81,4651.069317102432,4100000,1e-05,20,0.1,12,False,-35.074554,81
82,4705.977029800415,4150000,1e-05,20,0.1,12,False,-37.875782,82
