,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,8,7,9,8,18,2,0,1,1,10.5,6.0,OpenSet RA,r,TL,1,1
1,7,7,8,8,17,2,0,1,0,10.5,6.0,OpenSet RA,r,TL,1,2
2,7,7,8,8,18,2,0,1,0,10.48,6.0,OpenSet RA,r,TL,1,3
3,7,7,8,8,19,2,0,1,0,10.48,3.0,OpenSet RA,r,TL,1,4
4,7,7,8,8,20,2,0,1,0,10.96,4.0,OpenSet RA,r,TL,1,5
5,7,7,8,8,21,2,0,1,0,10.96,5.0,OpenSet RA,r,TL,1,6
6,7,7,8,8,21,2,0,1,0,10.96,4.0,OpenSet RA,r,TL,1,7
7,7,7,8,8,20,2,0,1,0,10.96,2.0,OpenSet RA,r,TL,1,8
8,7,7,8,8,22,2,0,1,0,10.96,5.0,OpenSet RA,r,TL,1,9
9,7,7,8,8,21,2,0,1,0,10.98,4.0,OpenSet RA,r,TL,1,10
10,7,7,8,8,22,2,0,1,0,10.96,2.0,OpenSet RA,r,TL,1,11
11,7,7,8,8,24,2,0,1,0,11.44,3.0,OpenSet RA,r,TL,1,12
12,7,7,8,8,25,2,0,1,0,11.45,5.0,OpenSet RA,r,TL,1,13
13,7,7,8,8,26,2,0,1,0,11.45,3.0,OpenSet RA,r,TL,1,14
14,7,7,8,8,24,2,0,1,0,11.44,4.0,OpenSet RA,r,TL,1,15
15,15,9,17,10,24,2,0,1,3,10.96,11.0,OpenSet RA,r,TL,2,1
16,9,9,10,10,23,2,0,1,0,10.96,6.0,OpenSet RA,r,TL,2,2
17,9,9,10,10,23,2,0,1,0,10.96,6.0,OpenSet RA,r,TL,2,3
18,9,9,10,10,24,2,0,1,0,10.96,9.0,OpenSet RA,r,TL,2,4
19,9,9,10,10,24,2,0,1,0,10.96,5.0,OpenSet RA,r,TL,2,5
20,9,9,10,10,26,2,0,1,0,11.44,7.0,OpenSet RA,r,TL,2,6
21,9,9,10,10,26,2,0,1,0,11.44,8.0,OpenSet RA,r,TL,2,7
22,9,9,10,10,25,2,0,1,0,11.44,7.0,OpenSet RA,r,TL,2,8
23,9,9,10,10,26,2,0,1,0,11.48,5.0,OpenSet RA,r,TL,2,9
24,9,9,10,10,26,2,0,1,0,11.92,7.0,OpenSet RA,r,TL,2,10
