,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,transitions/ms,algorithm,heuristic,problem,n,k
31,3,0,2,0,28,0,0,0,0,0.0,7.0,True,0.07142857142857142,OpenSet RA,r,TL,3,2
32,3,0,2,0,27,0,0,0,0,0.0,7.0,True,0.07407407407407407,OpenSet RA,r,TL,3,3
33,3,0,2,0,27,0,0,0,0,0.0,6.0,True,0.07407407407407407,OpenSet RA,r,TL,3,4
34,3,0,2,0,21,0,0,0,0,0.0,4.0,True,0.09523809523809523,OpenSet RA,r,TL,3,5
35,3,0,2,0,30,0,0,0,0,0.0,8.0,True,0.06666666666666667,OpenSet RA,r,TL,3,6
36,3,0,2,0,31,0,0,0,0,0.0,7.0,True,0.06451612903225806,OpenSet RA,r,TL,3,7
37,3,0,2,0,25,0,0,0,0,0.0,6.0,True,0.08,OpenSet RA,r,TL,3,8
38,3,0,2,0,23,0,0,0,0,0.0,5.0,True,0.08695652173913043,OpenSet RA,r,TL,3,9
39,3,0,2,0,25,0,0,0,0,0.0,6.0,True,0.08,OpenSet RA,r,TL,3,10
40,3,0,2,0,36,0,0,0,0,0.0,7.0,True,0.05555555555555555,OpenSet RA,r,TL,3,11
41,3,0,2,0,40,0,0,0,0,0.0,8.0,True,0.05,OpenSet RA,r,TL,3,12
42,3,0,2,0,29,0,0,0,0,0.0,6.0,True,0.06896551724137931,OpenSet RA,r,TL,3,13
43,3,0,2,0,45,0,0,0,0,0.0,9.0,True,0.044444444444444446,OpenSet RA,r,TL,3,14
44,3,0,2,0,32,0,0,0,0,0.0,4.0,True,0.0625,OpenSet RA,r,TL,3,15
45,3,0,2,0,20,0,0,0,0,0.0,5.0,True,0.1,OpenSet RA,r,TL,4,1
46,3,0,2,0,21,0,0,0,0,0.0,8.0,True,0.09523809523809523,OpenSet RA,r,TL,4,2
47,3,0,2,0,22,0,0,0,0,0.0,8.0,True,0.09090909090909091,OpenSet RA,r,TL,4,3
48,3,0,2,0,24,0,0,0,0,0.0,6.0,True,0.08333333333333333,OpenSet RA,r,TL,4,4
49,3,0,2,0,34,0,0,0,0,0.0,10.0,True,0.058823529411764705,OpenSet RA,r,TL,4,5
50,3,0,2,0,25,0,0,0,0,0.0,7.0,True,0.08,OpenSet RA,r,TL,4,6
51,3,0,2,0,74,0,0,0,0,0.0,12.0,True,0.02702702702702703,OpenSet RA,r,TL,4,7
52,3,0,2,0,49,0,0,0,0,0.0,11.0,True,0.04081632653061224,OpenSet RA,r,TL,4,8
53,3,0,2,0,44,0,0,0,0,0.0,12.0,True,0.045454545454545456,OpenSet RA,r,TL,4,9
54,3,0,2,0,28,0,0,0,0,0.0,6.0,True,0.07142857142857142,OpenSet RA,r,TL,4,10
55,3,0,2,0,36,0,0,0,0,0.0,5.0,True,0.05555555555555555,OpenSet RA,r,TL,4,11
56,3,0,2,0,34,0,0,0,0,0.0,8.0,True,0.058823529411764705,OpenSet RA,r,TL,4,12
57,3,0,2,0,40,0,0,0,0,0.0,9.0,True,0.05,OpenSet RA,r,TL,4,13
58,3,0,2,0,54,0,0,0,0,0.0,10.0,True,0.037037037037037035,OpenSet RA,r,TL,4,14
59,3,0,2,0,37,0,0,0,0,0.0,6.0,True,0.05405405405405406,OpenSet RA,r,TL,4,15
60,3,0,2,0,30,0,0,0,0,0.0,13.0,True,0.06666666666666667,OpenSet RA,r,TL,5,1
61,3,0,2,0,33,0,0,0,0,0.0,14.0,True,0.06060606060606061,OpenSet RA,r,TL,5,2
62,3,0,2,0,26,0,0,0,0,0.0,10.0,True,0.07692307692307693,OpenSet RA,r,TL,5,3
63,3,0,2,0,29,0,0,0,0,0.0,10.0,True,0.06896551724137931,OpenSet RA,r,TL,5,4
64,3,0,2,0,41,0,0,0,0,0.0,15.0,True,0.04878048780487805,OpenSet RA,r,TL,5,5
65,3,0,2,0,28,0,0,0,0,0.0,8.0,True,0.07142857142857142,OpenSet RA,r,TL,5,6
66,3,0,2,0,45,0,0,0,0,0.0,15.0,True,0.044444444444444446,OpenSet RA,r,TL,5,7
67,3,0,2,0,87,0,0,0,0,0.0,23.0,True,0.022988505747126436,OpenSet RA,r,TL,5,8
68,3,0,2,0,35,0,0,0,0,0.0,10.0,True,0.05714285714285714,OpenSet RA,r,TL,5,9
69,3,0,2,0,45,0,0,0,0,0.0,11.0,True,0.044444444444444446,OpenSet RA,r,TL,5,10
70,3,0,2,0,54,0,0,0,0,0.0,15.0,True,0.037037037037037035,OpenSet RA,r,TL,5,11
71,3,0,2,0,45,0,0,0,0,0.0,10.0,True,0.044444444444444446,OpenSet RA,r,TL,5,12
72,3,0,2,0,72,0,0,0,0,0.0,19.0,True,0.027777777777777776,OpenSet RA,r,TL,5,13
73,3,0,2,0,40,0,0,0,0,0.0,9.0,True,0.05,OpenSet RA,r,TL,5,14
74,3,0,2,0,43,0,0,0,0,0.0,9.0,True,0.046511627906976744,OpenSet RA,r,TL,5,15
75,3,0,2,0,27,0,0,0,0,0.0,12.0,True,0.07407407407407407,OpenSet RA,r,TL,6,1
76,3,0,2,0,29,0,0,0,0,0.0,13.0,True,0.06896551724137931,OpenSet RA,r,TL,6,2
77,3,0,2,0,28,0,0,0,0,0.0,11.0,True,0.07142857142857142,OpenSet RA,r,TL,6,3
78,3,0,2,0,31,0,0,0,0,0.0,12.0,True,0.06451612903225806,OpenSet RA,r,TL,6,4
79,3,0,2,0,31,0,0,0,0,0.0,12.0,True,0.06451612903225806,OpenSet RA,r,TL,6,5
80,3,0,2,0,32,0,0,0,0,0.0,12.0,True,0.0625,OpenSet RA,r,TL,6,6
81,3,0,2,0,34,0,0,0,0,0.0,13.0,True,0.058823529411764705,OpenSet RA,r,TL,6,7
82,3,0,2,0,35,0,0,0,0,0.0,13.0,True,0.05714285714285714,OpenSet RA,r,TL,6,8
83,3,0,2,0,38,0,0,0,0,0.0,12.0,True,0.05263157894736842,OpenSet RA,r,TL,6,9
84,3,0,2,0,38,0,0,0,0,0.0,11.0,True,0.05263157894736842,OpenSet RA,r,TL,6,10
85,3,0,2,0,52,0,0,0,0,0.0,16.0,True,0.038461538461538464,OpenSet RA,r,TL,6,11
86,3,0,2,0,44,0,0,0,0,0.0,13.0,True,0.045454545454545456,OpenSet RA,r,TL,6,12
87,3,0,2,0,46,0,0,0,0,0.0,12.0,True,0.043478260869565216,OpenSet RA,r,TL,6,13
88,3,0,2,0,49,0,0,0,0,0.0,12.0,True,0.04081632653061224,OpenSet RA,r,TL,6,14
89,3,0,2,0,54,0,0,0,0,0.0,17.0,True,0.037037037037037035,OpenSet RA,r,TL,6,15
90,3,0,2,0,31,0,0,0,0,0.0,15.0,True,0.06451612903225806,OpenSet RA,r,TL,7,1
91,3,0,2,0,38,0,0,0,0,0.0,16.0,True,0.05263157894736842,OpenSet RA,r,TL,7,2
92,3,0,2,0,34,0,0,0,0,0.0,15.0,True,0.058823529411764705,OpenSet RA,r,TL,7,3
93,3,0,2,0,34,0,0,0,0,0.0,14.0,True,0.058823529411764705,OpenSet RA,r,TL,7,4
94,3,0,2,0,51,0,0,0,0,0.0,19.0,True,0.0392156862745098,OpenSet RA,r,TL,7,5
95,3,0,2,0,56,0,0,0,0,0.0,28.0,True,0.03571428571428571,OpenSet RA,r,TL,7,6
96,3,0,2,0,39,0,0,0,0,0.0,16.0,True,0.05128205128205128,OpenSet RA,r,TL,7,7
97,3,0,2,0,60,0,0,0,0,0.0,24.0,True,0.03333333333333333,OpenSet RA,r,TL,7,8
98,3,0,2,0,43,0,0,0,0,0.0,16.0,True,0.046511627906976744,OpenSet RA,r,TL,7,9
99,3,0,2,0,54,0,0,0,0,0.0,18.0,True,0.037037037037037035,OpenSet RA,r,TL,7,10
100,3,0,2,0,48,0,0,0,0,0.0,16.0,True,0.041666666666666664,OpenSet RA,r,TL,7,11
101,3,0,2,0,50,0,0,0,0,0.0,15.0,True,0.04,OpenSet RA,r,TL,7,12
102,3,0,2,0,83,0,0,0,0,0.0,30.0,True,0.024096385542168676,OpenSet RA,r,TL,7,13
103,3,0,2,0,55,0,0,0,0,0.0,17.0,True,0.03636363636363636,OpenSet RA,r,TL,7,14
104,3,0,2,0,68,0,0,0,0,0.0,18.0,True,0.029411764705882353,OpenSet RA,r,TL,7,15
105,3,0,2,0,35,0,0,0,0,0.0,18.0,True,0.05714285714285714,OpenSet RA,r,TL,8,1
106,3,0,2,0,37,0,0,0,0,0.0,19.0,True,0.05405405405405406,OpenSet RA,r,TL,8,2
107,3,0,2,0,38,0,0,0,0,0.0,18.0,True,0.05263157894736842,OpenSet RA,r,TL,8,3
108,3,0,2,0,38,0,0,0,0,0.0,18.0,True,0.05263157894736842,OpenSet RA,r,TL,8,4
109,3,0,2,0,43,0,0,0,0,0.0,18.0,True,0.046511627906976744,OpenSet RA,r,TL,8,5
110,3,0,2,0,42,0,0,0,0,0.0,19.0,True,0.047619047619047616,OpenSet RA,r,TL,8,6
111,3,0,2,0,62,0,0,0,0,0.0,26.0,True,0.03225806451612903,OpenSet RA,r,TL,8,7
112,3,0,2,0,71,0,0,0,0,0.0,34.0,True,0.028169014084507043,OpenSet RA,r,TL,8,8
113,3,0,2,0,73,0,0,0,0,0.0,33.0,True,0.0273972602739726,OpenSet RA,r,TL,8,9
114,3,0,2,0,79,0,0,0,0,0.0,34.0,True,0.02531645569620253,OpenSet RA,r,TL,8,10
115,3,0,2,0,83,0,0,0,0,0.0,34.0,True,0.024096385542168676,OpenSet RA,r,TL,8,11
116,3,0,2,0,66,0,0,0,0,0.0,23.0,True,0.030303030303030304,OpenSet RA,r,TL,8,12
117,3,0,2,0,58,0,0,0,0,0.0,18.0,True,0.034482758620689655,OpenSet RA,r,TL,8,13
118,3,0,2,0,63,0,0,0,0,0.0,24.0,True,0.031746031746031744,OpenSet RA,r,TL,8,14
119,3,0,2,0,78,0,0,0,0,0.0,28.0,True,0.02564102564102564,OpenSet RA,r,TL,8,15
120,3,0,2,0,43,0,0,0,0,0.0,23.0,True,0.046511627906976744,OpenSet RA,r,TL,9,1
121,3,0,2,0,44,0,0,0,0,0.0,23.0,True,0.045454545454545456,OpenSet RA,r,TL,9,2
122,3,0,2,0,45,0,0,0,0,0.0,26.0,True,0.044444444444444446,OpenSet RA,r,TL,9,3
123,3,0,2,0,55,0,0,0,0,0.0,27.0,True,0.03636363636363636,OpenSet RA,r,TL,9,4
124,3,0,2,0,50,0,0,0,0,0.0,27.0,True,0.04,OpenSet RA,r,TL,9,5
125,3,0,2,0,48,0,0,0,0,0.0,24.0,True,0.041666666666666664,OpenSet RA,r,TL,9,6
126,3,0,2,0,50,0,0,0,0,0.0,25.0,True,0.04,OpenSet RA,r,TL,9,7
127,3,0,2,0,54,0,0,0,0,0.0,25.0,True,0.037037037037037035,OpenSet RA,r,TL,9,8
128,3,0,2,0,56,0,0,0,0,0.0,27.0,True,0.03571428571428571,OpenSet RA,r,TL,9,9
129,3,0,2,0,58,0,0,0,0,0.0,23.0,True,0.034482758620689655,OpenSet RA,r,TL,9,10
130,3,0,2,0,59,0,0,0,0,0.0,23.0,True,0.03389830508474576,OpenSet RA,r,TL,9,11
131,3,0,2,0,64,0,0,0,0,0.0,24.0,True,0.03125,OpenSet RA,r,TL,9,12
132,3,0,2,0,68,0,0,0,0,0.0,27.0,True,0.029411764705882353,OpenSet RA,r,TL,9,13
133,3,0,2,0,82,0,0,0,0,0.0,33.0,True,0.024390243902439025,OpenSet RA,r,TL,9,14
134,3,0,2,0,75,0,0,0,0,0.0,27.0,True,0.02666666666666667,OpenSet RA,r,TL,9,15
135,3,0,2,0,44,0,0,0,0,0.0,26.0,True,0.045454545454545456,OpenSet RA,r,TL,10,1
136,3,0,2,0,64,0,0,0,0,0.0,40.0,True,0.03125,OpenSet RA,r,TL,10,2
137,3,0,2,0,46,0,0,0,0,0.0,25.0,True,0.043478260869565216,OpenSet RA,r,TL,10,3
138,3,0,2,0,57,0,0,0,0,0.0,32.0,True,0.03508771929824561,OpenSet RA,r,TL,10,4
139,3,0,2,0,70,0,0,0,0,0.0,39.0,True,0.02857142857142857,OpenSet RA,r,TL,10,5
140,3,0,2,0,56,0,0,0,0,0.0,29.0,True,0.03571428571428571,OpenSet RA,r,TL,10,6
141,3,0,2,0,57,0,0,0,0,0.0,29.0,True,0.03508771929824561,OpenSet RA,r,TL,10,7
142,3,0,2,0,57,0,0,0,0,0.0,27.0,True,0.03508771929824561,OpenSet RA,r,TL,10,8
143,3,0,2,0,61,0,0,0,0,0.0,28.0,True,0.03278688524590164,OpenSet RA,r,TL,10,9
144,3,0,2,0,62,0,0,0,0,0.0,26.0,True,0.03225806451612903,OpenSet RA,r,TL,10,10
145,3,0,2,0,66,0,0,0,0,0.0,29.0,True,0.030303030303030304,OpenSet RA,r,TL,10,11
146,3,0,2,0,73,0,0,0,0,0.0,32.0,True,0.0273972602739726,OpenSet RA,r,TL,10,12
147,3,0,2,0,71,0,0,0,0,0.0,29.0,True,0.028169014084507043,OpenSet RA,r,TL,10,13
148,3,0,2,0,87,0,0,0,0,0.0,32.0,True,0.022988505747126436,OpenSet RA,r,TL,10,14
149,3,0,2,0,99,0,0,0,0,0.0,35.0,True,0.020202020202020204,OpenSet RA,r,TL,10,15
150,3,0,2,0,50,0,0,0,0,0.0,31.0,True,0.04,OpenSet RA,r,TL,11,1
151,3,0,2,0,117,0,0,0,0,0.0,43.0,True,0.017094017094017096,OpenSet RA,r,TL,11,2
152,3,0,2,0,83,0,0,0,0,0.0,52.0,True,0.024096385542168676,OpenSet RA,r,TL,11,3
153,3,0,2,0,53,0,0,0,0,0.0,29.0,True,0.03773584905660377,OpenSet RA,r,TL,11,4
154,3,0,2,0,75,0,0,0,0,0.0,42.0,True,0.02666666666666667,OpenSet RA,r,TL,11,5
155,3,0,2,0,86,0,0,0,0,0.0,47.0,True,0.023255813953488372,OpenSet RA,r,TL,11,6
156,3,0,2,0,67,0,0,0,0,0.0,33.0,True,0.029850746268656716,OpenSet RA,r,TL,11,7
157,3,0,2,0,83,0,0,0,0,0.0,39.0,True,0.024096385542168676,OpenSet RA,r,TL,11,8
158,3,0,2,0,67,0,0,0,0,0.0,32.0,True,0.029850746268656716,OpenSet RA,r,TL,11,9
159,3,0,2,0,76,0,0,0,0,0.0,35.0,True,0.02631578947368421,OpenSet RA,r,TL,11,10
160,3,0,2,0,108,0,0,0,0,0.0,53.0,True,0.018518518518518517,OpenSet RA,r,TL,11,11
161,3,0,2,0,121,0,0,0,0,0.0,55.0,True,0.01652892561983471,OpenSet RA,r,TL,11,12
162,3,0,2,0,86,0,0,0,0,0.0,38.0,True,0.023255813953488372,OpenSet RA,r,TL,11,13
163,3,0,2,0,114,0,0,0,0,0.0,43.0,True,0.017543859649122806,OpenSet RA,r,TL,11,14
164,3,0,2,0,135,0,0,0,0,0.0,53.0,True,0.014814814814814815,OpenSet RA,r,TL,11,15
165,3,0,2,0,68,0,0,0,0,0.0,42.0,True,0.029411764705882353,OpenSet RA,r,TL,12,1
166,3,0,2,0,55,0,0,0,0,0.0,34.0,True,0.03636363636363636,OpenSet RA,r,TL,12,2
167,3,0,2,0,57,0,0,0,0,0.0,34.0,True,0.03508771929824561,OpenSet RA,r,TL,12,3
168,3,0,2,0,63,0,0,0,0,0.0,35.0,True,0.031746031746031744,OpenSet RA,r,TL,12,4
169,3,0,2,0,101,0,0,0,0,0.0,60.0,True,0.019801980198019802,OpenSet RA,r,TL,12,5
170,3,0,2,0,68,0,0,0,0,0.0,39.0,True,0.029411764705882353,OpenSet RA,r,TL,12,6
171,3,0,2,0,69,0,0,0,0,0.0,38.0,True,0.028985507246376812,OpenSet RA,r,TL,12,7
172,3,0,2,0,89,0,0,0,0,0.0,44.0,True,0.02247191011235955,OpenSet RA,r,TL,12,8
173,3,0,2,0,118,0,0,0,0,0.0,66.0,True,0.01694915254237288,OpenSet RA,r,TL,12,9
174,3,0,2,0,84,0,0,0,0,0.0,46.0,True,0.023809523809523808,OpenSet RA,r,TL,12,10
175,3,0,2,0,93,0,0,0,0,0.0,47.0,True,0.021505376344086023,OpenSet RA,r,TL,12,11
176,3,0,2,0,127,0,0,0,0,0.0,62.0,True,0.015748031496062992,OpenSet RA,r,TL,12,12
177,3,0,2,0,94,0,0,0,0,0.0,42.0,True,0.02127659574468085,OpenSet RA,r,TL,12,13
178,3,0,2,0,131,0,0,0,0,0.0,51.0,True,0.015267175572519083,OpenSet RA,r,TL,12,14
179,3,0,2,0,102,0,0,0,0,0.0,46.0,True,0.0196078431372549,OpenSet RA,r,TL,12,15
180,3,0,2,0,80,0,0,0,0,0.0,54.0,True,0.025,OpenSet RA,r,TL,13,1
181,3,0,2,0,60,0,0,0,0,0.0,37.0,True,0.03333333333333333,OpenSet RA,r,TL,13,2
182,3,0,2,0,63,0,0,0,0,0.0,39.0,True,0.031746031746031744,OpenSet RA,r,TL,13,3
183,3,0,2,0,106,0,0,0,0,0.0,69.0,True,0.018867924528301886,OpenSet RA,r,TL,13,4
184,3,0,2,0,65,0,0,0,0,0.0,38.0,True,0.03076923076923077,OpenSet RA,r,TL,13,5
185,3,0,2,0,69,0,0,0,0,0.0,39.0,True,0.028985507246376812,OpenSet RA,r,TL,13,6
186,3,0,2,0,73,0,0,0,0,0.0,40.0,True,0.0273972602739726,OpenSet RA,r,TL,13,7
187,3,0,2,0,97,0,0,0,0,0.0,63.0,True,0.020618556701030927,OpenSet RA,r,TL,13,8
188,3,0,2,0,127,0,0,0,0,0.0,67.0,True,0.015748031496062992,OpenSet RA,r,TL,13,9
189,3,0,2,0,129,0,0,0,0,0.0,68.0,True,0.015503875968992248,OpenSet RA,r,TL,13,10
190,3,0,2,0,86,0,0,0,0,0.0,39.0,True,0.023255813953488372,OpenSet RA,r,TL,13,11
191,3,0,2,0,103,0,0,0,0,0.0,50.0,True,0.019417475728155338,OpenSet RA,r,TL,13,12
192,3,0,2,0,98,0,0,0,0,0.0,47.0,True,0.02040816326530612,OpenSet RA,r,TL,13,13
193,3,0,2,0,119,0,0,0,0,0.0,62.0,True,0.01680672268907563,OpenSet RA,r,TL,13,14
194,3,0,2,0,125,0,0,0,0,0.0,51.0,True,0.016,OpenSet RA,r,TL,13,15
195,3,0,2,0,60,0,0,0,0,0.0,39.0,True,0.03333333333333333,OpenSet RA,r,TL,14,1
196,3,0,2,0,99,0,0,0,0,0.0,69.0,True,0.020202020202020204,OpenSet RA,r,TL,14,2
197,3,0,2,0,65,0,0,0,0,0.0,40.0,True,0.03076923076923077,OpenSet RA,r,TL,14,3
198,3,0,2,0,110,0,0,0,0,0.0,73.0,True,0.01818181818181818,OpenSet RA,r,TL,14,4
199,3,0,2,0,90,0,0,0,0,0.0,54.0,True,0.022222222222222223,OpenSet RA,r,TL,14,5
200,3,0,2,0,111,0,0,0,0,0.0,67.0,True,0.018018018018018018,OpenSet RA,r,TL,14,6
201,3,0,2,0,84,0,0,0,0,0.0,48.0,True,0.023809523809523808,OpenSet RA,r,TL,14,7
202,3,0,2,0,91,0,0,0,0,0.0,55.0,True,0.02197802197802198,OpenSet RA,r,TL,14,8
203,3,0,2,0,86,0,0,0,0,0.0,44.0,True,0.023255813953488372,OpenSet RA,r,TL,14,9
204,3,0,2,0,148,0,0,0,0,0.0,78.0,True,0.013513513513513514,OpenSet RA,r,TL,14,10
205,3,0,2,0,102,0,0,0,0,0.0,54.0,True,0.0196078431372549,OpenSet RA,r,TL,14,11
206,3,0,2,0,134,0,0,0,0,0.0,66.0,True,0.014925373134328358,OpenSet RA,r,TL,14,12
207,3,0,2,0,107,0,0,0,0,0.0,53.0,True,0.018691588785046728,OpenSet RA,r,TL,14,13
208,3,0,2,0,163,0,0,0,0,0.0,69.0,True,0.012269938650306749,OpenSet RA,r,TL,14,14
209,3,0,2,0,139,0,0,0,0,0.0,62.0,True,0.014388489208633094,OpenSet RA,r,TL,14,15
210,3,0,2,0,70,0,0,0,0,0.0,46.0,True,0.02857142857142857,OpenSet RA,r,TL,15,1
211,3,0,2,0,90,0,0,0,0,0.0,50.0,True,0.022222222222222223,OpenSet RA,r,TL,15,2
212,3,0,2,0,77,0,0,0,0,0.0,52.0,True,0.025974025974025976,OpenSet RA,r,TL,15,3
213,3,0,2,0,92,0,0,0,0,0.0,58.0,True,0.021739130434782608,OpenSet RA,r,TL,15,4
214,3,0,2,0,78,0,0,0,0,0.0,48.0,True,0.02564102564102564,OpenSet RA,r,TL,15,5
215,3,0,2,0,98,0,0,0,0,0.0,56.0,True,0.02040816326530612,OpenSet RA,r,TL,15,6
216,3,0,2,0,103,0,0,0,0,0.0,56.0,True,0.019417475728155338,OpenSet RA,r,TL,15,7
217,3,0,2,0,100,0,0,0,0,0.0,55.0,True,0.02,OpenSet RA,r,TL,15,8
218,3,0,2,0,102,0,0,0,0,0.0,56.0,True,0.0196078431372549,OpenSet RA,r,TL,15,9
219,3,0,2,0,97,0,0,0,0,0.0,51.0,True,0.020618556701030927,OpenSet RA,r,TL,15,10
220,3,0,2,0,109,0,0,0,0,0.0,59.0,True,0.01834862385321101,OpenSet RA,r,TL,15,11
221,3,0,2,0,120,0,0,0,0,0.0,62.0,True,0.016666666666666666,OpenSet RA,r,TL,15,12
222,3,0,2,0,117,0,0,0,0,0.0,58.0,True,0.017094017094017096,OpenSet RA,r,TL,15,13
223,3,0,2,0,120,0,0,0,0,0.0,52.0,True,0.016666666666666666,OpenSet RA,r,TL,15,14
224,3,0,2,0,127,0,0,0,0,0.0,57.0,True,0.015748031496062992,OpenSet RA,r,TL,15,15
