,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,idx
0,1153,221,2101,413,1506,148,191,23,232,68.94,862.0,new,experiments/results/CM_2_2/labels_2h/0.onnx,CM,2,2,6.506516456604004,0,1e-05,20,0.1,20,True,10000,True,10000,True,True,0
1,1160,232,2381,433,2863,359,177,20,572,107.7,1781.0,new,experiments/results/CM_2_2/labels_2h/1.onnx,CM,2,2,468.5245153903961,50000,1e-05,20,0.1,20,True,10000,True,10000,True,True,1
2,1161,265,2379,488,2570,351,154,23,611,245.04,1579.0,new,experiments/results/CM_2_2/labels_2h/2.onnx,CM,2,2,995.5485401153564,100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,2
3,1161,246,2341,449,2208,324,193,31,576,182.13,1264.0,new,experiments/results/CM_2_2/labels_2h/3.onnx,CM,2,2,1508.5383598804474,150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,3
4,1161,221,2344,413,2033,249,279,1,577,162.16,1198.0,new,experiments/results/CM_2_2/labels_2h/4.onnx,CM,2,2,1969.2839987277985,200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,4
5,1161,250,2366,458,2241,167,347,1,585,114.29,1342.0,new,experiments/results/CM_2_2/labels_2h/5.onnx,CM,2,2,2339.3585333824158,250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,5
6,1161,232,2360,433,1986,161,407,1,597,97.1,1122.0,new,experiments/results/CM_2_2/labels_2h/6.onnx,CM,2,2,2617.897162914276,300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,6
7,1157,253,2385,457,1741,181,316,1,605,181.14,946.0,new,experiments/results/CM_2_2/labels_2h/7.onnx,CM,2,2,2838.5531396865845,350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,7
8,1158,221,2391,413,1659,173,232,1,627,165.09,815.0,new,experiments/results/CM_2_2/labels_2h/8.onnx,CM,2,2,3025.0832438468933,400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,8
9,1136,221,2352,413,1644,190,236,1,614,20.51,810.0,new,experiments/results/CM_2_2/labels_2h/9.onnx,CM,2,2,3213.3338284492493,450000,1e-05,20,0.1,20,True,10000,True,10000,True,True,9
10,1147,221,2357,413,1665,190,216,1,634,111.21,869.0,new,experiments/results/CM_2_2/labels_2h/10.onnx,CM,2,2,3388.317923307419,500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,10
11,1155,221,2374,413,1600,171,241,1,634,82.22,768.0,new,experiments/results/CM_2_2/labels_2h/11.onnx,CM,2,2,3547.0262196063995,550000,1e-05,20,0.1,20,True,10000,True,10000,True,True,11
12,1126,221,2323,413,1699,181,199,1,646,31.46,812.0,new,experiments/results/CM_2_2/labels_2h/12.onnx,CM,2,2,3682.0508708953857,600000,1e-05,20,0.1,20,True,10000,True,10000,True,True,12
13,1126,221,2327,413,1945,182,186,1,649,163.07,1063.0,new,experiments/results/CM_2_2/labels_2h/13.onnx,CM,2,2,3872.626485109329,650000,1e-05,20,0.1,20,True,10000,True,10000,True,True,13
14,1113,221,2302,413,1704,185,196,1,642,169.05,846.0,new,experiments/results/CM_2_2/labels_2h/14.onnx,CM,2,2,4080.0071799755096,700000,1e-05,20,0.1,20,True,10000,True,10000,True,True,14
15,1108,263,2180,486,1214,174,173,29,605,76.09,502.0,new,experiments/results/CM_2_2/labels_2h/15.onnx,CM,2,2,4355.772221803665,750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,15
16,899,221,1614,413,1403,321,2,2,250,43.48,723.0,new,experiments/results/CM_2_2/labels_2h/16.onnx,CM,2,2,4604.610373497009,800000,1e-05,20,0.1,20,True,10000,True,10000,True,True,16
17,1134,263,2100,486,1494,188,133,1,393,89.41,773.0,new,experiments/results/CM_2_2/labels_2h/17.onnx,CM,2,2,4835.9949333667755,850000,1e-05,20,0.1,20,True,10000,True,10000,True,True,17
18,678,221,1119,413,1003,133,6,37,186,115.66,529.0,new,experiments/results/CM_2_2/labels_2h/18.onnx,CM,2,2,5023.247684240341,900000,1e-05,20,0.1,20,True,10000,True,10000,True,True,18
19,1006,221,1846,413,1609,363,3,1,351,148.59,777.0,new,experiments/results/CM_2_2/labels_2h/19.onnx,CM,2,2,5205.085208415985,950000,1e-05,20,0.1,20,True,10000,True,10000,True,True,19
