,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,labels,avg q,idx
0,6.506516456604004,0,1e-05,20,0.1,20,True,10000,True,10000,True,True,0.839511,0
1,468.5245153903961,50000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-3.0789042,1
2,995.5485401153564,100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-7.3812704,2
3,1508.5383598804474,150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-11.753172,3
4,1969.2839987277985,200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-16.403189,4
5,2339.3585333824158,250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-21.276031,5
6,2617.897162914276,300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-26.16104,6
7,2838.5531396865845,350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-30.962473,7
8,3025.0832438468933,400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-35.62719,8
9,3213.3338284492493,450000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-40.330997,9
10,3388.317923307419,500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-45.109737,10
11,3547.0262196063995,550000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-49.870884,11
12,3682.0508708953857,600000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-54.336063,12
13,3872.626485109329,650000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-59.20185,13
14,4080.0071799755096,700000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-63.888214,14
15,4355.772221803665,750000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-68.04835,15
16,4604.610373497009,800000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-72.485115,16
17,4835.9949333667755,850000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-76.95627,17
18,5023.247684240341,900000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-81.26011,18
19,5205.085208415985,950000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-85.66098,19
20,5404.218951225281,1000000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-89.97404,20
21,5576.756123304367,1050000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-94.1559,21
22,5729.046513557434,1100000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-98.28685,22
23,5865.565408945084,1150000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-102.76265,23
24,6016.385382890701,1200000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-107.47606,24
25,6167.004772424698,1250000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-111.92163,25
26,6307.980357170105,1300000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-116.103455,26
27,6430.3606996536255,1350000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-120.1081,27
28,6559.634557008743,1400000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-123.90165,28
29,6713.125930786133,1450000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-127.02816,29
30,6849.37254691124,1500000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-130.93118,30
31,6976.475608587265,1550000,1e-05,20,0.1,20,True,10000,True,10000,True,True,-134.2745,31
