,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,17.0,15.0,20.0,18.0,35.0,4.0,0.0,1.0,2.0,15.62,0.0,RAsola,r,TA,1,1
1,19.0,17.0,23.0,21.0,41.0,4.0,0.0,1.0,2.0,16.18,0.0,RAsola,r,TA,1,2
2,21.0,19.0,26.0,24.0,29.0,4.0,0.0,1.0,2.0,16.18,0.0,RAsola,r,TA,1,3
3,23.0,21.0,29.0,27.0,32.0,4.0,0.0,1.0,2.0,16.18,0.0,RAsola,r,TA,1,4
4,25.0,23.0,32.0,30.0,36.0,4.0,0.0,1.0,2.0,16.66,1.0,RAsola,r,TA,1,5
5,27.0,25.0,35.0,33.0,39.0,4.0,0.0,1.0,2.0,16.66,0.0,RAsola,r,TA,1,6
6,29.0,27.0,38.0,36.0,41.0,4.0,0.0,1.0,2.0,17.14,1.0,RAsola,r,TA,1,7
7,31.0,29.0,41.0,39.0,44.0,4.0,0.0,1.0,2.0,17.14,0.0,RAsola,r,TA,1,8
8,33.0,31.0,44.0,42.0,47.0,4.0,0.0,1.0,2.0,17.62,0.0,RAsola,r,TA,1,9
9,35.0,33.0,47.0,45.0,48.0,4.0,0.0,1.0,2.0,17.7,0.0,RAsola,r,TA,1,10
10,37.0,35.0,50.0,48.0,48.0,4.0,0.0,1.0,2.0,18.18,0.0,RAsola,r,TA,1,11
11,39.0,37.0,53.0,51.0,50.0,4.0,0.0,1.0,2.0,18.66,1.0,RAsola,r,TA,1,12
12,41.0,39.0,56.0,54.0,52.0,4.0,0.0,1.0,2.0,18.66,0.0,RAsola,r,TA,1,13
13,43.0,41.0,59.0,57.0,62.0,4.0,0.0,1.0,2.0,19.14,0.0,RAsola,r,TA,1,14
14,45.0,43.0,62.0,60.0,54.0,4.0,0.0,1.0,2.0,19.62,0.0,RAsola,r,TA,1,15
15,93.0,45.0,156.0,57.0,96.0,43.0,0.0,1.0,18.0,25.62,0.0,RAsola,r,TA,2,1
16,104.0,51.0,175.0,66.0,104.0,45.0,0.0,1.0,18.0,27.62,0.0,RAsola,r,TA,2,2
17,114.0,63.0,192.0,88.0,132.0,46.0,0.0,1.0,18.0,29.14,1.0,RAsola,r,TA,2,3
18,123.0,63.0,207.0,84.0,130.0,46.0,0.0,1.0,18.0,9.97,2.0,RAsola,r,TA,2,4
19,133.0,69.0,224.0,93.0,129.0,47.0,0.0,1.0,18.0,12.08,1.0,RAsola,r,TA,2,5
20,146.0,81.0,247.0,115.0,157.0,51.0,0.0,1.0,18.0,15.15,0.0,RAsola,r,TA,2,6
21,153.0,81.0,258.0,111.0,151.0,49.0,0.0,1.0,18.0,17.26,1.0,RAsola,r,TA,2,7
22,166.0,93.0,281.0,133.0,160.0,53.0,0.0,1.0,18.0,20.38,3.0,RAsola,r,TA,2,8
23,173.0,93.0,292.0,129.0,164.0,51.0,0.0,1.0,18.0,22.47,1.0,RAsola,r,TA,2,9
24,184.0,99.0,311.0,138.0,198.0,53.0,0.0,1.0,18.0,25.56,5.0,RAsola,r,TA,2,10
25,194.0,105.0,328.0,147.0,187.0,54.0,0.0,1.0,18.0,28.75,2.0,RAsola,r,TA,2,11
26,203.0,111.0,343.0,156.0,189.0,54.0,0.0,1.0,18.0,31.88,2.0,RAsola,r,TA,2,12
27,213.0,117.0,360.0,165.0,205.0,55.0,0.0,1.0,18.0,35.0,3.0,RAsola,r,TA,2,13
28,223.0,123.0,377.0,174.0,234.0,56.0,0.0,1.0,18.0,38.16,3.0,RAsola,r,TA,2,14
29,234.0,135.0,396.0,196.0,217.0,58.0,0.0,1.0,18.0,42.31,1.0,RAsola,r,TA,2,15
30,482.0,118.0,992.0,157.0,630.0,356.0,0.0,1.0,69.0,76.91,2.0,RAsola,r,TA,3,1
31,535.0,136.0,1100.0,186.0,730.0,374.0,0.0,1.0,69.0,125.06,5.0,RAsola,r,TA,3,2
32,589.0,154.0,1210.0,215.0,783.0,393.0,0.0,1.0,69.0,36.7,6.0,RAsola,r,TA,3,3
33,643.0,172.0,1320.0,244.0,1006.0,412.0,0.0,1.0,69.0,94.89,6.0,RAsola,r,TA,3,4
34,697.0,190.0,1430.0,273.0,938.0,431.0,0.0,1.0,69.0,14.43,7.0,RAsola,r,TA,3,5
35,753.0,208.0,1544.0,302.0,1024.0,452.0,0.0,1.0,69.0,95.6,2.0,RAsola,r,TA,3,6
36,809.0,229.0,1658.0,342.0,1161.0,473.0,0.0,1.0,69.0,28.09,1.0,RAsola,r,TA,3,7
37,859.0,244.0,1760.0,360.0,1284.0,488.0,0.0,1.0,69.0,110.46,9.0,RAsola,r,TA,3,8
38,917.0,410.0,1878.0,724.0,1349.0,511.0,0.0,1.0,69.0,17.98,4.0,RAsola,r,TA,3,9
39,967.0,280.0,1980.0,418.0,1461.0,526.0,0.0,1.0,69.0,116.85,7.0,RAsola,r,TA,3,10
40,1026.0,469.0,2100.0,837.0,1596.0,550.0,0.0,1.0,69.0,45.7,6.0,RAsola,r,TA,3,11
41,1081.0,499.0,2212.0,894.0,1740.0,570.0,0.0,1.0,69.0,157.91,5.0,RAsola,r,TA,3,12
42,1130.0,334.0,2312.0,505.0,1811.0,584.0,0.0,1.0,69.0,64.8,5.0,RAsola,r,TA,3,13
