,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
13,3942.0,3237,1091,3,3,TA,11,37.947275161743164,62000,1e-05,20,0.1,-135.68327,30,-0.09412547,-0.7916321,-0.46590704,0.95005846,0.972501,0.0,-5.3275414,-4.3712044,0.0,-2.2455113,-4.856345
14,67.0,246,144,2,2,TA,11,44.068540811538696,72000,1e-05,20,0.1,-135.49223,35,0.025228495,-0.7928363,-0.876285,0.36470914,0.31989795,0.0,-5.9673553,-4.501091,0.0,-1.5447433,-5.1820707
15,3171.0,2860,1091,3,3,TA,11,44.068540811538696,72000,1e-05,20,0.1,-135.49223,35,0.025228495,-0.7928363,-0.876285,0.36470914,0.31989795,0.0,-5.9673553,-4.501091,0.0,-1.5447433,-5.1820707
16,70.0,257,144,2,2,TA,11,50.15583348274231,82000,1e-05,20,0.1,-155.86363,40,0.5835057,-0.74454933,-0.10856765,-0.08749327,0.8921367,4.7683716e-07,-5.423808,-3.9281867,0.0,-2.2202659,-4.616905
17,3296.0,2872,1091,3,3,TA,11,50.15583348274231,82000,1e-05,20,0.1,-155.86363,40,0.5835057,-0.74454933,-0.10856765,-0.08749327,0.8921367,4.7683716e-07,-5.423808,-3.9281867,0.0,-2.2202659,-4.616905
18,81.0,285,144,2,2,TA,11,56.25039076805115,92000,1e-05,20,0.1,-166.9437,45,0.3454037,-1.1142048,-1.0475801,-0.5515237,1.2626585,0.0,-5.2529902,-4.0091586,0.0,-1.9461397,-4.3028
19,3549.0,2726,1091,3,3,TA,11,56.25039076805115,92000,1e-05,20,0.1,-166.9437,45,0.3454037,-1.1142048,-1.0475801,-0.5515237,1.2626585,0.0,-5.2529902,-4.0091586,0.0,-1.9461397,-4.3028
20,78.0,246,144,2,2,TA,11,62.28617453575134,102000,1e-05,20,0.1,-180.36545,50,-0.7486621,-0.990193,-0.58921057,0.35142985,1.0358303,0.0,-4.478635,-3.235683,0.0,-2.3618975,-3.1398032
21,4737.0,2975,1091,3,3,TA,11,62.28617453575134,102000,1e-05,20,0.1,-180.36545,50,-0.7486621,-0.990193,-0.58921057,0.35142985,1.0358303,0.0,-4.478635,-3.235683,0.0,-2.3618975,-3.1398032
22,97.0,244,144,2,2,TA,11,68.37720155715942,112000,1e-05,20,0.1,-184.5276,55,0.23283784,-0.49851775,0.0325286,-0.20974056,0.81072414,0.0,-5.738976,-4.1765375,0.0,-1.7657266,-5.109363
23,3064.0,2523,1091,3,3,TA,11,68.37720155715942,112000,1e-05,20,0.1,-184.5276,55,0.23283784,-0.49851775,0.0325286,-0.20974056,0.81072414,0.0,-5.738976,-4.1765375,0.0,-1.7657266,-5.109363
24,76.0,274,144,2,2,TA,11,74.39938020706177,122000,1e-05,20,0.1,-188.02686,60,0.17480844,-0.65286493,-0.46545452,-0.72800124,1.0086848,0.0,-5.0646515,-3.178216,0.0,-2.2295697,-4.3184786
25,2893.0,3068,1091,3,3,TA,11,74.39938020706177,122000,1e-05,20,0.1,-188.02686,60,0.17480844,-0.65286493,-0.46545452,-0.72800124,1.0086848,0.0,-5.0646515,-3.178216,0.0,-2.2295697,-4.3184786
26,74.0,286,144,2,2,TA,11,80.34685134887695,132000,1e-05,20,0.1,-183.50647,65,0.8834916,-0.34597236,-0.29944637,-0.0049015353,-0.14115505,4.7683716e-07,-5.2367306,-2.5593677,0.0,-1.7968795,-3.871986
27,3318.0,3292,1091,3,3,TA,11,80.34685134887695,132000,1e-05,20,0.1,-183.50647,65,0.8834916,-0.34597236,-0.29944637,-0.0049015353,-0.14115505,4.7683716e-07,-5.2367306,-2.5593677,0.0,-1.7968795,-3.871986
28,66.0,274,144,2,2,TA,11,86.3794777393341,142000,1e-05,20,0.1,-181.5332,70,-0.5028278,-0.03461176,0.8549796,-0.7303367,0.54755557,0.0,-4.887672,-2.4380324,0.0,-0.26752797,-3.460756
29,2086.0,3239,1091,3,3,TA,11,86.3794777393341,142000,1e-05,20,0.1,-181.5332,70,-0.5028278,-0.03461176,0.8549796,-0.7303367,0.54755557,0.0,-4.887672,-2.4380324,0.0,-0.26752797,-3.460756
30,61.0,249,128,2,2,TA,11,92.28624129295349,152000,1e-05,20,0.1,-193.76111,75,-0.70276344,-0.65701276,-0.91518664,-0.107349515,-0.32550701,0.0,-4.0929327,-2.496357,0.0,-2.8351727,-3.523114
31,1493.0,3039,1010,3,3,TA,11,92.28624129295349,152000,1e-05,20,0.1,-193.76111,75,-0.70276344,-0.65701276,-0.91518664,-0.107349515,-0.32550701,0.0,-4.0929327,-2.496357,0.0,-2.8351727,-3.523114
32,44.0,287,144,2,2,TA,11,98.27645421028137,162000,1e-05,20,0.1,-200.27351,80,0.22043312,-0.89878476,-1.1522768,0.5932366,1.2657658,4.7683716e-07,-5.3861737,-3.8862784,0.0,-0.8944955,-4.637154
33,3064.0,3118,1091,3,3,TA,11,98.27645421028137,162000,1e-05,20,0.1,-200.27351,80,0.22043312,-0.89878476,-1.1522768,0.5932366,1.2657658,4.7683716e-07,-5.3861737,-3.8862784,0.0,-0.8944955,-4.637154
34,43.0,276,144,2,2,TA,11,104.27221155166626,172000,1e-05,20,0.1,-189.62262,85,0.7682841,-0.16557246,-0.11205788,-0.42280814,0.28990486,4.7683716e-07,-5.1370497,-2.633681,0.0,-0.6734541,-4.2919483
35,3704.0,3522,1091,3,3,TA,11,104.27221155166626,172000,1e-05,20,0.1,-189.62262,85,0.7682841,-0.16557246,-0.11205788,-0.42280814,0.28990486,4.7683716e-07,-5.1370497,-2.633681,0.0,-0.6734541,-4.2919483
36,78.0,251,141,2,2,TA,11,110.22231578826904,182000,1e-05,20,0.1,-173.77518,90,-0.9625516,0.057948172,-0.20081845,0.382791,2.4695764,0.0,-3.1006658,-2.0288506,0.0,-0.6808907,-1.5693634
37,3962.0,2730,1091,3,3,TA,11,110.22231578826904,182000,1e-05,20,0.1,-173.77518,90,-0.9625516,0.057948172,-0.20081845,0.382791,2.4695764,0.0,-3.1006658,-2.0288506,0.0,-0.6808907,-1.5693634
38,78.0,341,144,2,2,TA,11,116.14313554763794,192000,1e-05,20,0.1,-189.20454,95,0.867279,-0.303168,-0.20207435,-0.27328894,1.692181,2.3841858e-07,-3.647844,-1.598741,0.0,-0.924949,-2.8963559
39,3155.0,3532,1091,3,3,TA,11,116.14313554763794,192000,1e-05,20,0.1,-189.20454,95,0.867279,-0.303168,-0.20207435,-0.27328894,1.692181,2.3841858e-07,-3.647844,-1.598741,0.0,-0.924949,-2.8963559
40,79.0,344,144,2,2,TA,11,122.13173151016235,202000,1e-05,20,0.1,-203.33527,100,-0.35997084,-0.18699068,-0.04498653,0.30948156,-1.268427,0.0,-5.898485,-3.4623346,0.0,-0.1539363,-5.136225
41,2540.0,3568,1091,3,3,TA,11,122.13173151016235,202000,1e-05,20,0.1,-203.33527,100,-0.35997084,-0.18699068,-0.04498653,0.30948156,-1.268427,0.0,-5.898485,-3.4623346,0.0,-0.1539363,-5.136225
42,74.0,336,144,2,2,TA,11,128.1051688194275,212000,1e-05,20,0.1,-199.05313,105,0.80244726,-0.4346873,-0.17110775,-0.43635365,-0.34629905,4.7683716e-07,-4.368065,-2.1531374,0.0,-1.2977394,-4.0559587
43,2251.0,3372,1091,3,3,TA,11,128.1051688194275,212000,1e-05,20,0.1,-199.05313,105,0.80244726,-0.4346873,-0.17110775,-0.43635365,-0.34629905,4.7683716e-07,-4.368065,-2.1531374,0.0,-1.2977394,-4.0559587
44,62.0,254,138,2,2,TA,11,134.01479077339172,222000,1e-05,20,0.1,-168.34798,110,0.29401982,0.057070494,1.4705571,-1.0108823,-0.17509228,4.7683716e-07,-3.330121,-0.77515996,0.0,-1.3074647,-0.9232241
45,3280.0,2833,1072,3,3,TA,11,134.01479077339172,222000,1e-05,20,0.1,-168.34798,110,0.29401982,0.057070494,1.4705571,-1.0108823,-0.17509228,4.7683716e-07,-3.330121,-0.77515996,0.0,-1.3074647,-0.9232241
46,28.0,124,80,2,2,TA,11,140.00869297981262,232000,1e-05,20,0.1,-144.33669,115,-0.4457227,0.06602171,0.84393275,-0.17808071,2.3705654,1.1920929e-07,-1.4498982,0.34602097,0.0,-0.8202465,-0.78242785
47,275.0,501,281,3,3,TA,11,140.00869297981262,232000,1e-05,20,0.1,-144.33669,115,-0.4457227,0.06602171,0.84393275,-0.17808071,2.3705654,1.1920929e-07,-1.4498982,0.34602097,0.0,-0.8202465,-0.78242785
48,72.0,289,141,2,2,TA,11,145.9506335258484,242000,1e-05,20,0.1,-195.71628,120,0.16713905,-0.716776,-1.3290447,-0.66059136,0.90067416,4.7683716e-07,-5.3244095,-3.7684789,0.0,-1.3365736,-4.5565467
49,3370.0,3244,1091,3,3,TA,11,145.9506335258484,242000,1e-05,20,0.1,-195.71628,120,0.16713905,-0.716776,-1.3290447,-0.66059136,0.90067416,4.7683716e-07,-5.3244095,-3.7684789,0.0,-1.3365736,-4.5565467
50,68.0,231,144,2,2,TA,11,151.97844552993774,252000,1e-05,20,0.1,-197.31477,125,-0.5783934,-0.60317475,-1.349059,0.24216965,0.64807725,0.0,-4.9188175,-3.414663,0.0,-1.8565564,-3.9507275
51,3569.0,3224,1078,3,3,TA,11,151.97844552993774,252000,1e-05,20,0.1,-197.31477,125,-0.5783934,-0.60317475,-1.349059,0.24216965,0.64807725,0.0,-4.9188175,-3.414663,0.0,-1.8565564,-3.9507275
52,26.0,115,79,2,2,TA,11,158.0239634513855,262000,1e-05,20,0.1,-176.70068,130,-0.57558864,-0.27517027,1.0646821,-0.18995948,0.8829565,4.7683716e-07,-4.26317,-2.1090453,0.0,-0.8484352,-2.854788
53,475.0,662,356,3,3,TA,11,158.0239634513855,262000,1e-05,20,0.1,-176.70068,130,-0.57558864,-0.27517027,1.0646821,-0.18995948,0.8829565,4.7683716e-07,-4.26317,-2.1090453,0.0,-0.8484352,-2.854788
54,37.0,159,97,2,2,TA,11,163.99731516838074,272000,1e-05,20,0.1,-163.1462,135,0.04401244,-0.19844198,1.4440035,-0.48199773,0.8216132,2.3841858e-07,-2.9973989,-0.43236142,0.0,-0.91781354,-1.5070728
55,1554.0,1768,724,3,3,TA,11,163.99731516838074,272000,1e-05,20,0.1,-163.1462,135,0.04401244,-0.19844198,1.4440035,-0.48199773,0.8216132,2.3841858e-07,-2.9973989,-0.43236142,0.0,-0.91781354,-1.5070728
56,68.0,274,144,2,2,TA,11,170.0021710395813,282000,1e-05,20,0.1,-188.19879,140,0.47372967,-0.7856077,-0.5192208,0.5043719,1.5538013,0.0,-5.000941,-3.275282,0.0,-1.4873481,-3.8293395
57,2964.0,3147,1091,3,3,TA,11,170.0021710395813,282000,1e-05,20,0.1,-188.19879,140,0.47372967,-0.7856077,-0.5192208,0.5043719,1.5538013,0.0,-5.000941,-3.275282,0.0,-1.4873481,-3.8293395
58,66.0,341,144,2,2,TA,11,176.0485122203827,292000,1e-05,20,0.1,-177.51205,145,0.15856254,-0.69139874,-1.4234879,-0.48325822,1.8127426,2.3841858e-07,-3.457243,-2.265636,0.0,-2.1880178,-2.9342248
59,2199.0,3490,1091,3,3,TA,11,176.0485122203827,292000,1e-05,20,0.1,-177.51205,145,0.15856254,-0.69139874,-1.4234879,-0.48325822,1.8127426,2.3841858e-07,-3.457243,-2.265636,0.0,-2.1880178,-2.9342248
