,synthesis time(ms),expanded transitions,expanded states,n,k,problem,nfeatures,training time,training steps,eta,nnsize,epsilon,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
17,4234.0,2798,1091,3,3,TA,11,49.98626112937927,82000,1e-05,20,0.1,-149.77399,40,0.2271378,-1.1032423,-1.0216172,-0.7374214,0.5022068,0.0,-5.686969,-4.3569665,0.0,-2.0216126,-4.7224503
18,74.0,227,144,2,2,TA,11,56.03070855140686,92000,1e-05,20,0.1,-150.08029,45,0.26877043,-1.0642672,-0.5254502,0.15681031,1.3973658,4.7683716e-07,-5.645003,-4.3104024,0.0,-1.4379827,-4.5426536
19,2845.0,1946,1091,3,3,TA,11,56.03070855140686,92000,1e-05,20,0.1,-150.08029,45,0.26877043,-1.0642672,-0.5254502,0.15681031,1.3973658,4.7683716e-07,-5.645003,-4.3104024,0.0,-1.4379827,-4.5426536
20,72.0,251,144,2,2,TA,11,62.10133743286133,102000,1e-05,20,0.1,-166.97635,50,-0.037952706,-0.6157114,-0.32826787,1.3048478,0.71897846,4.7683716e-07,-5.634484,-4.530274,0.0,-2.0368626,-5.0617266
21,4833.0,3208,1091,3,3,TA,11,62.10133743286133,102000,1e-05,20,0.1,-166.97635,50,-0.037952706,-0.6157114,-0.32826787,1.3048478,0.71897846,4.7683716e-07,-5.634484,-4.530274,0.0,-2.0368626,-5.0617266
22,93.0,239,144,2,2,TA,11,68.20794868469238,112000,1e-05,20,0.1,-175.85847,55,0.39719433,-1.0529017,-0.78536534,0.2318422,1.5744109,0.0,-5.2930727,-3.9531233,0.0,-1.8043656,-4.0230656
23,4654.0,2657,1091,3,3,TA,11,68.20794868469238,112000,1e-05,20,0.1,-175.85847,55,0.39719433,-1.0529017,-0.78536534,0.2318422,1.5744109,0.0,-5.2930727,-3.9531233,0.0,-1.8043656,-4.0230656
24,75.0,314,144,2,2,TA,11,74.29819512367249,122000,1e-05,20,0.1,-181.88104,60,1.3708731,-0.5209513,0.55540705,-0.45794287,-0.08700318,0.0,-5.531467,-3.0627768,0.0,0.014874073,-4.1443667
25,3028.0,3406,1091,3,3,TA,11,74.29819512367249,122000,1e-05,20,0.1,-181.88104,60,1.3708731,-0.5209513,0.55540705,-0.45794287,-0.08700318,0.0,-5.531467,-3.0627768,0.0,0.014874073,-4.1443667
26,75.0,336,144,2,2,TA,11,80.36963510513306,132000,1e-05,20,0.1,-188.23625,65,0.8904039,-0.25436378,-0.16871515,0.47667673,-0.2176118,0.0,-4.6526494,-2.3835156,0.0,-1.736259,-4.057887
27,2813.0,3461,1091,3,3,TA,11,80.36963510513306,132000,1e-05,20,0.1,-188.23625,65,0.8904039,-0.25436378,-0.16871515,0.47667673,-0.2176118,0.0,-4.6526494,-2.3835156,0.0,-1.736259,-4.057887
28,75.0,291,144,2,2,TA,11,86.42482471466064,142000,1e-05,20,0.1,-177.32504,70,-0.13963877,0.031290054,0.11001323,-0.6906362,1.579103,4.7683716e-07,-4.2446065,-2.014871,0.0,-0.7249741,-1.8936877
29,3855.0,3355,1091,3,3,TA,11,86.42482471466064,142000,1e-05,20,0.1,-177.32504,70,-0.13963877,0.031290054,0.11001323,-0.6906362,1.579103,4.7683716e-07,-4.2446065,-2.014871,0.0,-0.7249741,-1.8936877
30,75.0,287,144,2,2,TA,11,92.43291115760803,152000,1e-05,20,0.1,-183.35083,75,0.3218237,-0.71202695,-0.32376805,0.74513394,0.42489058,0.0,-5.1838384,-2.8385563,0.0,-1.2144569,-4.515393
31,3478.0,3234,1091,3,3,TA,11,92.43291115760803,152000,1e-05,20,0.1,-183.35083,75,0.3218237,-0.71202695,-0.32376805,0.74513394,0.42489058,0.0,-5.1838384,-2.8385563,0.0,-1.2144569,-4.515393
32,76.0,306,144,2,2,TA,11,98.49977278709412,162000,1e-05,20,0.1,-199.38611,80,0.2320213,-0.4466346,-1.7275636,-0.3350102,-0.8382744,4.7683716e-07,-5.6948233,-3.9310231,0.0,-0.24155548,-5.068257
33,2856.0,3254,1091,3,3,TA,11,98.49977278709412,162000,1e-05,20,0.1,-199.38611,80,0.2320213,-0.4466346,-1.7275636,-0.3350102,-0.8382744,4.7683716e-07,-5.6948233,-3.9310231,0.0,-0.24155548,-5.068257
34,51.0,247,144,2,2,TA,11,104.53202247619629,172000,1e-05,20,0.1,-198.13281,85,0.16830266,-0.20355198,-0.83359736,-0.9541567,2.436215,4.7683716e-07,-4.6584473,-2.9342685,0.0,-0.85547245,-3.164394
35,3330.0,2823,1091,3,3,TA,11,104.53202247619629,172000,1e-05,20,0.1,-198.13281,85,0.16830266,-0.20355198,-0.83359736,-0.9541567,2.436215,4.7683716e-07,-4.6584473,-2.9342685,0.0,-0.85547245,-3.164394
36,33.0,279,144,2,2,TA,11,110.53543138504028,182000,1e-05,20,0.1,-199.35063,90,0.9147719,-0.2217583,0.13619079,-1.7191344,0.43029255,4.7683716e-07,-5.7872024,-3.2340117,0.0,-0.8415233,-4.282463
37,2189.0,3291,1091,3,3,TA,11,110.53543138504028,182000,1e-05,20,0.1,-199.35063,90,0.9147719,-0.2217583,0.13619079,-1.7191344,0.43029255,4.7683716e-07,-5.7872024,-3.2340117,0.0,-0.8415233,-4.282463
38,79.0,291,141,2,2,TA,11,116.53556776046753,192000,1e-05,20,0.1,-202.7642,95,0.07110775,-0.259818,-1.5193098,-0.41441628,-0.09727951,2.3841858e-07,-4.238967,-1.8041536,0.0,-1.6789751,-3.2038238
39,3373.0,3382,1076,3,3,TA,11,116.53556776046753,192000,1e-05,20,0.1,-202.7642,95,0.07110775,-0.259818,-1.5193098,-0.41441628,-0.09727951,2.3841858e-07,-4.238967,-1.8041536,0.0,-1.6789751,-3.2038238
40,79.0,265,144,2,2,TA,11,122.50327277183533,202000,1e-05,20,0.1,-206.5746,100,-0.18742308,0.11569923,-1.3764112,0.7746156,0.17870852,-4.7683716e-07,-5.160489,-4.051086,0.0,-2.354932,-4.241556
41,4477.0,3214,1091,3,3,TA,11,122.50327277183533,202000,1e-05,20,0.1,-206.5746,100,-0.18742308,0.11569923,-1.3764112,0.7746156,0.17870852,-4.7683716e-07,-5.160489,-4.051086,0.0,-2.354932,-4.241556
42,10.0,57,46,2,2,TA,11,128.4871482849121,212000,1e-05,20,0.1,-168.96332,105,-0.28189415,0.3474732,1.2833984,-0.43543792,1.9770539,4.7683716e-07,-3.896172,-2.0184686,0.0,-1.1438518,-2.7812104
43,433.0,613,362,3,3,TA,11,128.4871482849121,212000,1e-05,20,0.1,-168.96332,105,-0.28189415,0.3474732,1.2833984,-0.43543792,1.9770539,4.7683716e-07,-3.896172,-2.0184686,0.0,-1.1438518,-2.7812104
44,72.0,336,144,2,2,TA,11,134.42457842826843,222000,1e-05,20,0.1,-188.13824,110,1.145785,-0.46193415,0.18598494,-0.7288178,0.6070796,0.0,-4.001058,-1.6637493,0.0,-0.06566372,-3.2578614
45,2917.0,3506,1091,3,3,TA,11,134.42457842826843,222000,1e-05,20,0.1,-188.13824,110,1.145785,-0.46193415,0.18598494,-0.7288178,0.6070796,0.0,-4.001058,-1.6637493,0.0,-0.06566372,-3.2578614
46,72.0,278,144,2,2,TA,11,140.36995482444763,232000,1e-05,20,0.1,-197.44577,115,-0.14914775,-0.2878176,-0.48557395,0.42349106,-0.2326684,4.7683716e-07,-5.0246725,-2.1276557,0.0,-0.41268742,-3.2263741
47,2642.0,3103,1091,3,3,TA,11,140.36995482444763,232000,1e-05,20,0.1,-197.44577,115,-0.14914775,-0.2878176,-0.48557395,0.42349106,-0.2326684,4.7683716e-07,-5.0246725,-2.1276557,0.0,-0.41268742,-3.2263741
48,86.0,282,144,2,2,TA,11,146.361492395401,242000,1e-05,20,0.1,-207.09665,120,0.13962556,0.15987632,-1.1309994,-0.3525975,0.038929194,4.7683716e-07,-5.678088,-4.4070115,0.0,-0.7576251,-4.250889
49,4468.0,2831,1091,3,3,TA,11,146.361492395401,242000,1e-05,20,0.1,-207.09665,120,0.13962556,0.15987632,-1.1309994,-0.3525975,0.038929194,4.7683716e-07,-5.678088,-4.4070115,0.0,-0.7576251,-4.250889
50,75.0,286,144,2,2,TA,11,152.4005081653595,252000,1e-05,20,0.1,-197.37549,125,0.99037695,0.27074584,-0.079861574,-0.61733705,1.7680737,0.0,-3.7837005,-1.7631943,0.0,-0.9453056,-2.744927
51,3201.0,3292,1091,3,3,TA,11,152.4005081653595,252000,1e-05,20,0.1,-197.37549,125,0.99037695,0.27074584,-0.079861574,-0.61733705,1.7680737,0.0,-3.7837005,-1.7631943,0.0,-0.9453056,-2.744927
52,49.0,250,144,2,2,TA,11,158.35735511779785,262000,1e-05,20,0.1,-191.07512,130,0.28776494,0.015921235,-0.50274044,0.35567206,0.11537434,4.7683716e-07,-5.528699,-3.0732334,0.0,-1.4741808,-3.7020993
53,4097.0,2986,1091,3,3,TA,11,158.35735511779785,262000,1e-05,20,0.1,-191.07512,130,0.28776494,0.015921235,-0.50274044,0.35567206,0.11537434,4.7683716e-07,-5.528699,-3.0732334,0.0,-1.4741808,-3.7020993
54,63.0,291,144,2,2,TA,11,164.39182043075562,272000,1e-05,20,0.1,-196.61697,135,-0.50228304,0.00028771162,-0.32234582,-0.18490893,0.25102317,0.0,-4.4072676,-2.3706665,0.0,-2.282808,-3.555359
55,1389.0,3355,1091,3,3,TA,11,164.39182043075562,272000,1e-05,20,0.1,-196.61697,135,-0.50228304,0.00028771162,-0.32234582,-0.18490893,0.25102317,0.0,-4.4072676,-2.3706665,0.0,-2.282808,-3.555359
56,81.0,341,144,2,2,TA,11,170.39961886405945,282000,1e-05,20,0.1,-192.76515,140,0.77370924,-0.2270989,-0.23571156,-0.3452209,1.5800759,0.0,-3.812496,-1.796785,0.0,-0.39521486,-3.1803794
57,3381.0,3530,1091,3,3,TA,11,170.39961886405945,282000,1e-05,20,0.1,-192.76515,140,0.77370924,-0.2270989,-0.23571156,-0.3452209,1.5800759,0.0,-3.812496,-1.796785,0.0,-0.39521486,-3.1803794
58,71.0,300,135,2,2,TA,11,176.31758046150208,292000,1e-05,20,0.1,-183.73766,145,-0.14454362,-0.25028604,-1.7971915,0.47401023,0.65938514,-2.3841858e-07,-3.3093405,-1.579492,0.0,-0.9952398,-3.1916487
59,2766.0,3388,1054,3,3,TA,11,176.31758046150208,292000,1e-05,20,0.1,-183.73766,145,-0.14454362,-0.25028604,-1.7971915,0.47401023,0.65938514,-2.3841858e-07,-3.3093405,-1.579492,0.0,-0.9952398,-3.1916487
