,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
42,1078.0,527.0,2216.0,951.0,1820.0,707.0,0.0,1.0,94.0,85.03,515.0,OpenSet RA,r,TA,3,13
43,2503.0,1138.0,6524.0,2651.0,15841.0,2806.0,0.0,1.0,466.0,149.66,1011.0,OpenSet RA,r,TA,3,14
44,2585.0,1040.0,6710.0,2340.0,13598.0,2645.0,0.0,1.0,547.0,87.5,945.0,OpenSet RA,r,TA,3,15
45,3792.0,1859.0,11729.0,4572.0,54115.0,6302.0,0.0,1.0,744.0,262.92,1470.0,OpenSet RA,r,TA,4,1
46,2268.0,570.0,5191.0,1000.0,7611.0,2018.0,0.0,1.0,217.0,249.87,969.0,OpenSet RA,r,TA,4,2
47,2440.0,655.0,5561.0,1179.0,9280.0,2204.0,0.0,1.0,217.0,262.35,1068.0,OpenSet RA,r,TA,4,3
48,2678.0,762.0,6160.0,1400.0,11556.0,2413.0,0.0,1.0,236.0,239.1,1226.0,OpenSet RA,r,TA,4,4
49,2871.0,862.0,6595.0,1604.0,13258.0,2625.0,0.0,1.0,236.0,264.32,1298.0,OpenSet RA,r,TA,4,5
50,3092.0,958.0,7125.0,1804.0,16934.0,2886.0,0.0,1.0,328.0,89.56,1392.0,OpenSet RA,r,TA,4,6
51,3271.0,1059.0,7514.0,2009.0,18218.0,2946.0,0.0,1.0,218.0,128.72,1557.0,OpenSet RA,r,TA,4,7
52,3525.0,1150.0,8147.0,2201.0,22894.0,3182.0,0.0,1.0,286.0,203.02,1740.0,OpenSet RA,r,TA,4,8
53,3732.0,1257.0,8595.0,2416.0,24716.0,3363.0,0.0,1.0,251.0,302.67,1654.0,OpenSet RA,r,TA,4,9
54,3917.0,1350.0,9067.0,2612.0,27806.0,3575.0,0.0,1.0,211.0,261.68,1791.0,OpenSet RA,r,TA,4,10
55,4143.0,1452.0,9575.0,2818.0,33388.0,3890.0,0.0,1.0,369.0,203.06,1907.0,OpenSet RA,r,TA,4,11
56,4363.0,1014.0,10089.0,1787.0,36125.0,4030.0,0.0,1.0,289.0,201.72,2138.0,OpenSet RA,r,TA,4,12
57,4541.0,1646.0,10645.0,3276.0,44031.0,4296.0,0.0,1.0,315.0,238.46,2131.0,OpenSet RA,r,TA,4,13
58,4691.0,1741.0,10781.0,3417.0,44316.0,4354.0,0.0,1.0,261.0,190.48,2199.0,OpenSet RA,r,TA,4,14
59,4949.0,1840.0,11493.0,3622.0,51677.0,4651.0,0.0,1.0,288.0,191.0,2369.0,OpenSet RA,r,TA,4,15
60,,,,,,,,,,,,OpenSet RA,r,TA,5,1
61,9021.0,1428.0,22623.0,2610.0,190178.0,9962.0,0.0,1.0,586.0,293.42,4456.0,OpenSet RA,r,TA,5,2
62,9648.0,1696.0,24300.0,3178.0,243789.0,10919.0,0.0,1.0,617.0,278.75,5236.0,OpenSet RA,r,TA,5,3
63,10373.0,1386.0,26186.0,2461.0,307392.0,11807.0,0.0,1.0,660.0,296.99,5638.0,OpenSet RA,r,TA,5,4
64,11103.0,2236.0,28235.0,4384.0,375349.0,12840.0,0.0,1.0,630.0,348.74,6217.0,OpenSet RA,r,TA,5,5
65,11579.0,2488.0,29250.0,4870.0,451364.0,13552.0,0.0,1.0,790.0,303.24,6160.0,OpenSet RA,r,TA,5,6
66,12595.0,2755.0,32007.0,5495.0,555231.0,14576.0,0.0,1.0,654.0,363.61,7249.0,OpenSet RA,r,TA,5,7
67,13302.0,3038.0,36159.0,6443.0,872952.0,17581.0,0.0,1.0,752.0,365.33,7218.0,OpenSet RA,r,TA,5,8
68,13940.0,3304.0,36316.0,6811.0,834500.0,16824.0,0.0,1.0,927.0,321.7,7818.0,OpenSet RA,r,TA,5,9
69,14664.0,3543.0,37265.0,7126.0,845756.0,16898.0,0.0,1.0,670.0,324.99,8364.0,OpenSet RA,r,TA,5,10
70,,,,,,,,,,,,OpenSet RA,r,TA,5,11
71,16070.0,4068.0,40761.0,8250.0,1105306.0,19008.0,0.0,1.0,1158.0,292.55,9392.0,OpenSet RA,r,TA,5,12
72,16842.0,4341.0,42777.0,8824.0,1264848.0,19453.0,0.0,1.0,843.0,336.04,10035.0,OpenSet RA,r,TA,5,13
73,,,,,,,,,,,,OpenSet RA,r,TA,5,14
74,,,,,,,,,,,,OpenSet RA,r,TA,5,15
75,,,,,,,,,,,,OpenSet RA,r,TA,6,1
76,,,,,,,,,,,,OpenSet RA,r,TA,6,2
77,,,,,,,,,,,,OpenSet RA,r,TA,6,3
78,,,,,,,,,,,,OpenSet RA,r,TA,6,4
79,,,,,,,,,,,,OpenSet RA,r,TA,6,5
80,,,,,,,,,,,,OpenSet RA,r,TA,6,6
81,,,,,,,,,,,,OpenSet RA,r,TA,6,7
82,,,,,,,,,,,,OpenSet RA,r,TA,6,8
83,,,,,,,,,,,,OpenSet RA,r,TA,6,9
84,,,,,,,,,,,,OpenSet RA,r,TA,6,10
85,,,,,,,,,,,,OpenSet RA,r,TA,6,12
86,,,,,,,,,,,,OpenSet RA,r,TA,6,13
