,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
20,142,80,267,131,229,107,0,1,4,22.49,72.0,new,base_features_2h20,TA,2,2,1123.8067371845245,1050000,1e-05,20,0.1,11,False,-201.18454,20,-0.5936066,0.11412662,-0.09955388,0.46429902,1.2358934,0.0,-5.0372286,-3.5754163,0.0,-0.28628838,-4.010481
21,144,49,239,62,271,12,0,1,4,11.54,102.0,new,base_features_2h21,TA,2,2,1176.4953393936157,1100000,1e-05,20,0.1,11,False,-202.03343,21,0.1153969,-0.1656619,-0.6829374,0.048551396,0.47549433,-4.7683716e-07,-4.6884675,-2.6843123,0.0,-1.8533095,-3.7398682
22,100,60,167,87,203,39,0,1,4,28.18,57.0,new,base_features_2h22,TA,2,2,1229.210953950882,1150000,1e-05,20,0.1,11,False,-131.36627,22,-0.56467104,-0.45886397,-0.2364453,0.02016347,1.4768401,-5.9604645e-08,-1.0172629,0.65938455,0.0,-0.9414125,-0.43197587
23,144,101,343,177,216,1,0,1,56,14.56,82.0,new,base_features_2h23,TA,2,2,1283.492577791214,1200000,1e-05,20,0.1,11,False,-190.81636,23,0.33613962,-0.43665272,-0.52544385,-0.32533252,2.1489096,-4.7683716e-07,-4.731383,-3.2160995,0.0,-0.549746,-3.5554206
24,126,70,234,108,231,83,0,1,10,15.51,63.0,new,base_features_2h24,TA,2,2,1339.7029888629913,1250000,1e-05,20,0.1,11,False,-141.68324,24,0.032266103,-0.48174953,1.2865473,-0.5333108,0.64279515,-2.3841858e-07,-2.496211,-0.3793218,0.0,-1.207946,-1.4348077
25,144,101,341,177,223,2,0,1,58,13.57,89.0,new,base_features_2h25,TA,2,2,1392.3628828525543,1300000,1e-05,20,0.1,11,False,-181.21037,25,-0.10766352,-1.0169317,-0.9640945,-0.3699835,0.66941553,-4.7683716e-07,-4.40175,-2.6464388,0.0,-1.6669592,-4.082798
26,144,71,290,109,217,75,0,1,56,17.54,69.0,new,base_features_2h26,TA,2,2,1444.9572265148163,1350000,1e-05,20,0.1,11,False,-170.60228,26,0.58041996,-0.27627873,-1.266292,-0.6199108,0.98308325,0.0,-3.8994381,-2.3276393,0.0,-1.42542,-3.2722726
27,144,99,325,174,220,98,0,1,45,18.6,58.0,new,base_features_2h27,TA,2,2,1497.5470035076141,1400000,1e-05,20,0.1,11,False,-188.04088,27,1.0050161,0.14550585,-0.10023752,-0.22094202,0.42022982,-2.3841858e-07,-3.761475,-1.454313,0.0,-0.9053005,-2.948077
28,106,66,178,98,252,58,0,1,12,8.54,71.0,new,base_features_2h28,TA,2,2,1550.261462688446,1450000,1e-05,20,0.1,11,False,-123.846016,28,0.04328137,-0.35134482,0.91502297,-0.113707565,2.5210304,-2.3841858e-07,-1.6131377,-0.3055325,0.0,0.1323171,-1.0133182
29,106,69,171,102,252,49,0,1,4,9.5,82.0,new,base_features_2h29,TA,2,2,1602.8918821811676,1500000,1e-05,20,0.1,11,False,-134.0408,29,-1.0689193,-0.41424012,0.5988665,-0.23130256,0.56003714,-5.9604645e-08,-1.30739,-0.37912604,0.0,-2.0774527,-0.5923227
30,144,98,316,169,288,86,0,1,32,21.59,92.0,new,base_features_2h30,TA,2,2,1655.5140368938446,1550000,1e-05,20,0.1,11,False,-195.00645,30,1.2624542,-0.10708213,0.27012372,-0.3091939,-0.26792547,-4.7683716e-07,-4.5179577,-2.263618,0.0,-1.3446249,-3.508345
31,144,99,339,174,225,116,0,1,64,18.55,52.0,new,base_features_2h31,TA,2,2,1708.1974754333496,1600000,1e-05,20,0.1,11,False,-158.22456,31,0.22929151,-0.49449688,-1.3123022,0.17594756,0.6778109,-2.3841858e-07,-3.632387,-2.113355,0.0,-1.1387826,-3.6036367
32,127,83,235,137,219,61,0,1,4,15.54,70.0,new,base_features_2h32,TA,2,2,1760.790117263794,1650000,1e-05,20,0.1,11,False,-150.61679,32,-0.8548123,-0.9280486,-0.8982457,-0.07522204,0.7775221,-2.3841858e-07,-3.5797963,-2.4187398,0.0,-1.6891356,-3.151495
33,138,86,314,142,210,79,0,1,50,15.59,39.0,new,base_features_2h33,TA,2,2,1813.41530585289,1700000,1e-05,20,0.1,11,False,-165.4547,33,0.26791596,-0.62415487,-0.9077066,-0.31473696,0.40480655,-4.7683716e-07,-3.4554145,-1.7832795,0.0,-1.142243,-3.4761012
34,122,54,189,72,199,49,0,1,0,9.55,51.0,new,base_features_2h34,TA,2,2,1866.042140007019,1750000,1e-05,20,0.1,11,False,-191.6977,34,0.089925654,0.095323265,-0.73216206,0.60899967,0.71688855,-4.7683716e-07,-4.4973564,-2.40952,0.0,-1.6720455,-3.262296
35,120,72,217,113,214,36,0,1,3,9.57,67.0,new,base_features_2h35,TA,2,2,1918.7209255695343,1800000,1e-05,20,0.1,11,False,-207.87337,35,0.044037476,-0.16043143,-0.40544742,0.13575846,0.53594494,-4.7683716e-07,-4.251955,-2.0054092,0.0,-0.91348773,-3.7419589
36,105,48,180,61,174,45,0,1,8,27.62,42.0,new,base_features_2h36,TA,2,2,1971.3419063091278,1850000,1e-05,20,0.1,11,False,-131.12881,36,4.0143605e-05,-0.3420825,1.3023255,-0.7062084,1.5334204,-2.3841858e-07,-2.6559076,-1.2703551,0.0,-1.4106296,-2.0488343
37,138,66,273,99,288,75,0,1,30,20.54,127.0,new,base_features_2h37,TA,2,2,2024.065376996994,1900000,1e-05,20,0.1,11,False,-202.05843,37,0.112553425,-0.7154722,-0.9800669,0.09513207,1.0747262,-9.536743e-07,-4.8633485,-3.1980288,0.0,-1.0431182,-4.085226
38,131,78,282,127,258,26,0,1,42,13.54,96.0,new,base_features_2h38,TA,2,2,2076.5755059719086,1950000,1e-05,20,0.1,11,False,-150.21933,38,-0.37679663,-0.96496964,-0.84813595,-0.90719104,0.9424734,-4.7683716e-07,-2.7498207,-1.5342516,0.0,-1.7900903,-2.9100971
39,82,46,117,57,179,24,0,1,4,23.62,48.0,new,base_features_2h39,TA,2,2,2129.204567193985,2000000,1e-05,20,0.1,11,False,-129.1423,39,0.043237597,-0.14514649,1.3869222,-1.0435859,0.62428194,-1.1920929e-07,-2.0233047,-0.06442705,0.0,-0.25297007,-0.7992791
40,121,54,205,72,253,64,0,1,4,11.54,77.0,new,base_features_2h40,TA,2,2,2181.8586325645447,2050000,1e-05,20,0.1,11,False,-128.59616,40,-0.45331785,-0.0035479963,0.35060456,-0.791168,1.6542209,0.0,-2.5847116,-1.5085658,0.0,-0.050990075,-1.9812653
41,144,58,257,84,208,20,0,1,4,12.57,77.0,new,base_features_2h41,TA,2,2,2234.4226841926575,2100000,1e-05,20,0.1,11,False,-198.15161,41,-0.38519466,-0.17114335,-0.2286414,0.24246699,0.16232759,-4.7683716e-07,-4.602178,-2.2688627,0.0,-0.7052451,-3.4236617
42,101,49,151,62,216,43,0,1,4,28.18,65.0,new,base_features_2h42,TA,2,2,2287.263142824173,2150000,1e-05,20,0.1,11,False,-134.50038,42,-0.21154493,-0.42458463,1.6671765,-0.6454348,0.6132977,-2.3841858e-07,-1.9096558,-0.30041787,0.0,-1.4929196,-0.29848528
43,144,101,319,177,274,1,0,1,43,10.57,104.0,new,base_features_2h43,TA,2,2,2340.4375422000885,2200000,1e-05,20,0.1,11,False,-197.08177,43,-0.13229041,-0.6233789,-1.2107246,-0.56817466,1.0326002,-4.7683716e-07,-4.4488897,-2.5298843,0.0,-0.23740399,-3.7862353
44,110,53,173,69,196,8,0,1,4,26.18,75.0,new,base_features_2h44,TA,2,2,2393.435875892639,2250000,1e-05,20,0.1,11,False,-163.56372,44,-0.6302545,-0.4524855,0.40927526,-0.41331553,0.27748305,-2.3841858e-07,-2.7925193,-0.89663327,0.0,-1.7401147,-1.7137163
45,137,97,316,168,274,25,0,1,52,16.54,115.0,new,base_features_2h45,TA,2,2,2446.166246652603,2300000,1e-05,20,0.1,11,False,-168.18727,45,-0.8859761,-0.21882607,-1.0075785,-0.21747708,0.25366208,-2.3841858e-07,-2.8909543,-1.7825757,0.0,-1.8379242,-3.0258515
46,142,62,252,90,225,69,0,1,4,20.58,82.0,new,base_features_2h46,TA,2,2,2498.853634595871,2350000,1e-05,20,0.1,11,False,-190.88437,46,-0.31120574,-0.28460878,-0.17372623,0.3472222,0.4713381,-4.7683716e-07,-4.356145,-2.5472243,0.0,-1.3806164,-3.011296
47,144,54,283,73,237,93,0,1,8,18.54,82.0,new,base_features_2h47,TA,2,2,2551.571351289749,2400000,1e-05,20,0.1,11,False,-116.14863,47,0.49706146,-0.13150385,0.90756845,-0.7465557,2.175059,-1.1920929e-07,-1.508913,-0.033669367,0.0,-0.66704327,-0.7075837
48,115,47,185,58,181,11,0,1,4,28.18,61.0,new,base_features_2h48,TA,2,2,2604.3421308994293,2450000,1e-05,20,0.1,11,False,-168.53166,48,-0.19672576,-0.33572793,1.2762377,-0.039497834,0.26245052,-2.3841858e-07,-3.264895,-1.1283214,0.0,-0.8774586,-2.1517813
49,144,83,305,133,258,109,0,1,35,18.59,78.0,new,base_features_2h49,TA,2,2,2657.120023727417,2500000,1e-05,20,0.1,11,False,-182.84438,49,0.90136784,-0.08917719,0.0885176,-0.35928252,1.4765996,-4.7683716e-07,-3.1667504,-1.2474837,0.0,-1.2536967,-2.3344672
50,76,45,110,56,172,19,0,1,4,22.66,48.0,new,base_features_2h50,TA,2,2,2709.8538358211517,2550000,1e-05,20,0.1,11,False,-114.06697,50,-1.0320265,-0.9493729,0.11364008,-0.70894694,0.67453754,-8.940697e-08,-0.746109,0.25336796,0.0,-1.8264036,-0.32512867
51,118,48,215,61,225,78,0,1,10,12.5,59.0,new,base_features_2h51,TA,2,2,2762.4842796325684,2600000,1e-05,20,0.1,11,False,-121.055084,51,0.16855098,-0.17951441,1.9205219,-0.25652212,1.4661571,0.0,-2.0890331,-0.44106802,0.0,-0.36903122,-1.031979
52,144,75,317,115,283,100,0,1,50,19.56,68.0,new,base_features_2h52,TA,2,2,2815.2109220027924,2650000,1e-05,20,0.1,11,False,-182.1343,52,0.84091944,-0.5691911,0.14785564,-0.47515994,1.094046,-2.3841858e-07,-3.6656744,-1.8306428,0.0,-1.4799021,-3.0173187
53,107,66,210,93,228,52,0,1,35,29.15,60.0,new,base_features_2h53,TA,2,2,2867.8329043388367,2700000,1e-05,20,0.1,11,False,-164.01547,53,-0.030581512,-0.5683784,0.12365038,-0.4032217,1.4316162,-4.7683716e-07,-3.2312675,-2.070756,0.0,-2.224693,-3.0175288
54,144,74,329,116,270,63,0,1,56,17.56,79.0,new,base_features_2h54,TA,2,2,2920.757256269455,2750000,1e-05,20,0.1,11,False,-177.8667,54,0.14650396,-0.46631378,-0.5911351,-0.69210905,0.2716828,-2.3841858e-07,-3.768832,-2.2977133,0.0,-2.0266232,-3.513146
55,144,71,325,109,262,54,0,1,60,19.55,92.0,new,base_features_2h55,TA,2,2,2973.501785516739,2800000,1e-05,20,0.1,11,False,-174.54694,55,-0.4351,-1.0568271,-1.2157568,-0.43201655,1.4532577,-4.7683716e-07,-3.2394693,-2.2694764,0.0,-2.0963502,-3.2243834
56,79,45,112,56,167,23,0,1,4,23.14,41.0,new,base_features_2h56,TA,2,2,3026.3242268562317,2850000,1e-05,20,0.1,11,False,-114.68595,56,-0.4641814,-0.700562,1.1168667,-0.45387742,2.148319,-5.9604645e-08,-0.39287913,-0.021509834,0.0,-1.5375828,0.29238254
57,144,71,329,109,243,1,0,1,57,9.6,96.0,new,base_features_2h57,TA,2,2,3079.0356953144073,2900000,1e-05,20,0.1,11,False,-188.2631,57,-0.044879694,-0.77085114,-0.93042505,-1.1871043,1.403243,-4.7683716e-07,-4.2655745,-2.9247944,0.0,-1.5805959,-3.7250552
58,142,80,314,130,276,90,0,1,37,18.55,77.0,new,base_features_2h58,TA,2,2,3131.81671833992,2950000,1e-05,20,0.1,11,False,-188.73404,58,0.36695245,-0.074789315,0.28168696,0.45516557,1.0666536,-4.7683716e-07,-3.7696848,-1.804379,0.0,-0.880988,-3.3913343
59,75,45,105,56,168,14,0,1,4,22.18,41.0,new,base_features_2h59,TA,2,2,3184.7062389850616,3000000,1e-05,20,0.1,11,False,-130.48273,59,-0.7392993,-0.34560102,1.1415416,-0.31214198,1.4652843,-1.1920929e-07,-1.2580471,-0.3604871,0.0,-1.2019578,-0.6476977
60,103,48,163,61,216,41,0,1,4,27.14,54.0,new,base_features_2h60,TA,2,2,3237.4251811504364,3050000,1e-05,20,0.1,11,False,-171.78267,60,-0.40910685,-0.5304233,0.3187922,0.6107607,1.4950873,-2.3841858e-07,-3.3820975,-1.9024363,0.0,-1.3099364,-2.29453
61,130,48,197,61,231,56,0,1,4,12.51,63.0,new,base_features_2h61,TA,2,2,3290.2375917434692,3100000,1e-05,20,0.1,11,False,-152.35948,61,0.09580777,-0.4096384,1.261241,-0.074646525,1.2616649,-2.3841858e-07,-2.5109901,-0.7937231,0.0,-0.38449737,-0.7713058
62,79,45,114,56,164,23,0,1,4,23.14,46.0,new,base_features_2h62,TA,2,2,3343.340799331665,3150000,1e-05,20,0.1,11,False,-112.943146,62,-0.416079,-0.304672,1.1727167,0.10318261,1.8067077,-1.1920929e-07,-0.88084924,0.29237017,0.0,-0.8949651,-0.4368698
63,144,72,318,109,216,8,0,1,55,28.66,81.0,new,base_features_2h63,TA,2,2,3396.617381334305,3200000,1e-05,20,0.1,11,False,-171.16599,63,0.47888824,0.02143699,0.69714355,-0.28846216,0.14022852,0.0,-3.5815144,-1.7928135,0.0,-1.294082,-3.0292242
64,144,66,273,97,260,124,0,1,4,19.56,66.0,new,base_features_2h64,TA,2,2,3449.8321142196655,3250000,1e-05,20,0.1,11,False,-175.6838,64,0.6564411,0.71645117,0.6657173,0.2458703,1.0560552,0.0,-3.4827924,-1.2246755,0.0,0.37958083,-2.4270644
65,138,55,275,74,275,22,0,1,47,15.58,94.0,new,base_features_2h65,TA,2,2,3502.794178247452,3300000,1e-05,20,0.1,11,False,-141.61482,65,-0.5927074,-1.0946064,-0.60547066,0.00276809,2.3484027,-4.7683716e-07,-1.8605162,-1.5797987,0.0,-1.9983652,-1.7902123
66,144,69,318,105,263,99,0,1,45,19.59,57.0,new,base_features_2h66,TA,2,2,3555.502416610718,3350000,1e-05,20,0.1,11,False,-195.77971,66,0.28437674,0.05442369,-0.3365935,-0.09679449,-0.01818934,-4.7683716e-07,-4.3509026,-2.3001957,0.0,-0.7160998,-3.9626453
67,144,76,308,120,242,8,0,1,39,13.57,87.0,new,base_features_2h67,TA,2,2,3608.4542050361633,3400000,1e-05,20,0.1,11,False,-179.64229,67,0.33099267,0.21772301,0.7023188,0.080598176,-0.14024895,-4.7683716e-07,-3.9883082,-2.0002823,0.0,-1.6132325,-3.007946
68,67,45,95,56,153,10,0,1,4,21.14,35.0,new,base_features_2h68,TA,2,2,3661.4642446041107,3450000,1e-05,20,0.1,11,False,-159.22652,68,0.012350218,-0.041390836,1.1736308,-0.19931681,0.61091256,0.0,-2.957622,-0.7924911,0.0,0.060211338,-1.9268267
69,140,65,231,97,209,64,0,1,15,11.58,64.0,new,base_features_2h69,TA,2,2,3714.407837867737,3500000,1e-05,20,0.1,11,False,-187.2901,69,0.3072492,0.1683428,-0.43074217,0.51238334,1.4038079,-4.7683716e-07,-4.052301,-2.7348914,0.0,-0.7196583,-3.2003617
70,110,45,171,56,231,7,0,1,4,26.66,80.0,new,base_features_2h70,TA,2,2,3767.758369922638,3550000,1e-05,20,0.1,11,False,-177.20297,70,-0.60942376,0.20494127,0.90611255,0.0074658077,0.6635993,0.0,-3.0134854,-1.3794129,0.0,-1.3445504,-1.7316552
71,137,66,294,99,258,62,0,1,46,22.58,79.0,new,base_features_2h71,TA,2,2,3821.1290822029114,3600000,1e-05,20,0.1,11,False,-188.06308,71,-0.11460301,0.63910294,0.08763024,0.32734388,0.8344632,0.0,-4.1841326,-2.6547246,0.0,-0.48415363,-3.8661418
72,139,72,267,112,248,85,0,1,16,14.55,73.0,new,base_features_2h72,TA,2,2,3874.4387323856354,3650000,1e-05,20,0.1,11,False,-184.4894,72,0.31074384,0.29950592,-0.1716482,-0.3430515,1.0802681,-4.7683716e-07,-4.1874127,-2.3175635,0.0,-0.70067304,-3.535151
73,137,55,224,74,236,33,0,1,4,12.54,64.0,new,base_features_2h73,TA,2,2,3927.520080089569,3700000,1e-05,20,0.1,11,False,-171.66393,73,-0.014124678,1.0069182,-0.09320018,-0.19973698,0.2006436,2.3841858e-07,-3.5258803,-1.9117116,0.0,-1.3288854,-2.5973077
74,131,49,224,62,218,3,0,1,4,8.56,67.0,new,base_features_2h74,TA,2,2,3980.572534799576,3750000,1e-05,20,0.1,11,False,-175.89961,74,-0.23707479,0.46230078,0.8640508,-0.14774162,0.35905033,0.0,-3.619427,-1.8359827,0.0,-1.3858938,-2.8598485
75,144,77,307,121,222,81,0,1,33,21.54,58.0,new,base_features_2h75,TA,2,2,4033.5074379444122,3800000,1e-05,20,0.1,11,False,-150.65085,75,0.07834804,-1.1616771,0.42863554,0.4650256,1.7087497,-4.7683716e-07,-2.3052342,-1.085155,0.0,-1.751328,-1.6859852
76,144,50,246,65,223,86,0,1,4,15.55,54.0,new,base_features_2h76,TA,2,2,4086.4733893871307,3850000,1e-05,20,0.1,11,False,-165.28969,76,0.1401998,-0.26711917,1.1986129,0.5941317,1.180882,-4.7683716e-07,-3.1638172,-1.593927,0.0,-0.93434405,-2.014969
77,110,49,166,62,208,52,0,1,4,29.7,65.0,new,base_features_2h77,TA,2,2,4139.575997829437,3900000,1e-05,20,0.1,11,False,-145.02559,77,-0.24027805,-0.10383013,1.1501466,0.5511286,2.3006513,0.0,-2.3601325,-1.2401435,0.0,-0.7653165,-1.2752992
78,123,47,179,59,199,1,0,1,4,26.18,76.0,new,base_features_2h78,TA,2,2,4192.762016773224,3950000,1e-05,20,0.1,11,False,-137.02559,78,-0.59281397,-0.15008044,0.8676508,0.29456115,1.783055,0.0,-1.3703543,-1.6227738,0.0,-1.5823795,-1.0169878
79,86,45,120,56,182,28,0,1,4,24.66,51.0,new,base_features_2h79,TA,2,2,4245.679065942764,4000000,1e-05,20,0.1,11,False,-143.21274,79,-0.5855852,0.08979285,1.7320611,0.06314776,1.6629013,1.1920929e-07,-1.3242497,-0.85264003,0.0,-0.93545663,-0.22437242
80,140,80,314,130,207,85,0,1,47,15.59,41.0,new,base_features_2h80,TA,2,2,4298.684328794479,4050000,1e-05,20,0.1,11,False,-174.65324,80,0.0027613302,0.25248262,-0.40404764,0.12397375,0.8250188,-2.3841858e-07,-3.4906871,-2.0213878,0.0,-0.8678761,-3.3015966
81,144,74,255,117,234,29,0,1,4,13.56,84.0,new,base_features_2h81,TA,2,2,4351.6236872673035,4100000,1e-05,20,0.1,11,False,-168.10765,81,-0.74176,0.7590233,0.19271187,0.83442426,-0.011574686,0.0,-3.125301,-1.7178903,0.0,-0.4127717,-2.2231169
82,142,62,301,90,227,86,0,1,42,22.53,68.0,new,base_features_2h82,TA,2,2,4404.93922495842,4150000,1e-05,20,0.1,11,False,-166.69376,82,-0.5761814,0.39457315,-0.490346,-0.1683198,1.0673848,0.0,-2.543094,-1.4493912,0.0,-1.9167444,-2.4918725
83,108,49,161,62,185,50,0,1,4,29.14,45.0,new,base_features_2h83,TA,2,2,4458.589134454727,4200000,1e-05,20,0.1,11,False,-127.53625,83,-0.5853867,-0.16335425,1.9769531,0.39588013,2.0341196,-1.1920929e-07,-0.8022789,-0.48005313,0.0,-0.5521909,-0.06045395
84,117,45,189,56,174,1,0,1,10,25.62,58.0,new,base_features_2h84,TA,2,2,4512.241633653641,4250000,1e-05,20,0.1,11,False,-131.07071,84,-0.3992098,0.24274641,1.8210347,0.05309833,2.4646363,0.0,-1.3343172,-1.4322735,0.0,-0.9772919,-0.9423274
85,144,73,333,113,229,99,0,1,61,17.59,67.0,new,base_features_2h85,TA,2,2,4565.473424911499,4300000,1e-05,20,0.1,11,False,-165.45709,85,0.26729518,0.4737767,-0.34311822,0.106444016,0.44945276,0.0,-3.3525026,-1.970237,0.0,-1.2721666,-3.2125626
86,144,101,335,177,251,99,0,1,56,17.6,74.0,new,base_features_2h86,TA,2,2,4618.532186985016,4350000,1e-05,20,0.1,11,False,-183.45786,86,0.7423079,0.7940893,-0.18442452,0.29637066,1.1397066,0.0,-3.3408284,-1.5136069,0.0,0.3343609,-2.8974931
87,86,45,119,56,202,26,0,1,4,24.18,52.0,new,base_features_2h87,TA,2,2,4671.439428806305,4400000,1e-05,20,0.1,11,False,-119.90312,87,-0.64731044,0.066680685,1.1549785,0.34093502,1.9617658,0.0,-0.6381578,-0.8087201,0.0,-1.372062,-0.34010702
88,139,58,296,82,255,64,0,1,51,12.6,65.0,new,base_features_2h88,TA,2,2,4724.447242498398,4450000,1e-05,20,0.1,11,False,-148.27655,88,-0.12968817,1.0764115,-0.95832926,-0.31496292,1.2262781,2.3841858e-07,-2.107771,-0.98051524,0.0,-1.1973848,-2.1342652
