,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,139,64,306,95,59,64,0,1,57,27.14,2.0,new,mock,TA,2,2,0
1,144,99,344,174,64,69,0,1,67,29.14,1.0,new,mock,TA,2,2,1
2,141,99,319,174,65,72,0,1,57,8.47,1.0,new,mock,TA,2,2,2
3,141,68,312,103,61,61,0,1,60,27.14,4.0,new,mock,TA,2,2,3
4,143,99,328,174,58,41,0,1,66,26.66,3.0,new,mock,TA,2,2,4
5,141,97,322,168,62,69,0,1,57,29.14,4.0,new,mock,TA,2,2,5
6,142,49,304,63,53,50,0,1,51,25.62,2.0,new,mock,TA,2,2,6
7,143,84,333,139,62,67,0,1,60,28.18,2.0,new,mock,TA,2,2,7
8,143,74,317,119,61,71,0,1,58,28.18,0.0,new,mock,TA,2,2,8
9,144,99,341,174,76,82,0,1,66,9.48,4.0,new,mock,TA,2,2,9
10,144,95,342,166,53,41,0,1,63,25.62,0.0,new,mock,TA,2,2,10
11,143,99,336,174,86,80,0,1,69,8.53,2.0,new,mock,TA,2,2,11
12,143,72,323,112,64,78,0,1,49,29.62,2.0,new,mock,TA,2,2,12
13,143,91,332,155,77,85,0,1,69,10.47,3.0,new,mock,TA,2,2,13
14,144,99,343,174,75,78,0,1,65,8.54,2.0,new,mock,TA,2,2,14
15,143,99,332,173,67,77,0,1,75,29.62,4.0,new,mock,TA,2,2,15
16,142,93,314,162,64,74,0,1,55,29.62,2.0,new,mock,TA,2,2,16
17,142,97,327,168,64,64,0,1,63,28.18,2.0,new,mock,TA,2,2,17
18,141,78,326,127,61,71,0,1,71,28.18,3.0,new,mock,TA,2,2,18
19,144,75,337,118,78,75,0,1,69,8.51,3.0,new,mock,TA,2,2,19
20,140,95,321,166,74,71,0,1,58,8.52,5.0,new,mock,TA,2,2,20
21,144,99,339,174,68,60,0,1,66,8.5,4.0,new,mock,TA,2,2,21
22,144,72,333,113,62,58,0,1,66,27.62,6.0,new,mock,TA,2,2,22
23,143,81,328,134,60,75,0,1,60,28.66,2.0,new,mock,TA,2,2,23
24,142,72,326,113,64,76,0,1,57,29.14,3.0,new,mock,TA,2,2,24
25,144,95,340,165,71,70,0,1,65,8.53,5.0,new,mock,TA,2,2,25
26,142,99,328,174,76,86,0,1,63,9.46,4.0,new,mock,TA,2,2,26
27,139,61,307,88,60,80,0,1,48,27.7,2.0,new,mock,TA,2,2,27
28,143,99,335,174,78,65,0,1,69,29.62,3.0,new,mock,TA,2,2,28
29,140,95,317,166,62,61,0,1,63,28.18,1.0,new,mock,TA,2,2,29
30,142,80,324,130,74,73,0,1,61,28.18,4.0,new,mock,TA,2,2,30
31,142,91,326,155,72,82,0,1,62,8.53,5.0,new,mock,TA,2,2,31
32,142,73,328,114,57,45,0,1,61,26.18,2.0,new,mock,TA,2,2,32
33,142,70,310,108,60,65,0,1,49,27.62,2.0,new,mock,TA,2,2,33
34,144,68,333,105,65,76,0,1,69,29.62,3.0,new,mock,TA,2,2,34
35,142,85,322,140,66,74,0,1,64,29.62,2.0,new,mock,TA,2,2,35
36,139,50,297,65,87,69,0,1,47,27.62,4.0,new,mock,TA,2,2,36
37,135,73,276,113,52,42,0,1,47,24.18,0.0,new,mock,TA,2,2,37
38,143,99,327,174,66,88,0,1,60,29.7,3.0,new,mock,TA,2,2,38
39,143,94,331,161,70,81,0,1,64,8.54,3.0,new,mock,TA,2,2,39
40,144,99,339,174,65,66,0,1,69,29.62,5.0,new,mock,TA,2,2,40
41,144,80,335,131,64,62,0,1,60,29.14,3.0,new,mock,TA,2,2,41
42,144,76,330,120,53,57,0,1,62,25.62,2.0,new,mock,TA,2,2,42
43,143,97,337,170,67,65,0,1,64,8.49,4.0,new,mock,TA,2,2,43
