,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
13,1091,531,3529,1228,3603,464,0,1,339,50.55,2378.0,new,base_features6,TA,3,3,76.16394424438477,70000,1e-06,20,0.1,11,False,-1.8355738,6,-0.82596034,0.6903212,-2.1729054,0.3516156,-0.7510552,1.1920929e-07,1.0150603,-0.7579589,0.0,-1.0146935,-1.2649652
14,144,101,342,177,208,13,0,1,75,9.62,69.0,new,base_features7,TA,2,2,86.91690111160278,80000,1e-06,20,0.1,11,False,-2.537505,7,-0.9864765,0.5989033,-2.2068396,0.33603588,-0.8098582,5.9604645e-08,0.87649655,-0.8460919,0.0,-1.0460749,-1.3433067
15,1091,523,3498,1214,2542,115,0,1,450,48.47,2113.0,new,base_features7,TA,3,3,86.91690111160278,80000,1e-06,20,0.1,11,False,-2.537505,7,-0.9864765,0.5989033,-2.2068396,0.33603588,-0.8098582,5.9604645e-08,0.87649655,-0.8460919,0.0,-1.0460749,-1.3433067
16,144,99,342,174,214,13,0,1,67,10.59,73.0,new,base_features8,TA,2,2,97.70351958274841,90000,1e-06,20,0.1,11,False,-3.4064415,8,-1.1115599,0.5169982,-2.2430851,0.3177646,-0.8205904,8.940697e-08,0.7318195,-0.92382807,0.0,-1.091488,-1.4094186
17,1091,530,3566,1226,3060,183,0,1,266,210.38,2555.0,new,base_features8,TA,3,3,97.70351958274841,90000,1e-06,20,0.1,11,False,-3.4064415,8,-1.1115599,0.5169982,-2.2430851,0.3177646,-0.8205904,8.940697e-08,0.7318195,-0.92382807,0.0,-1.091488,-1.4094186
18,144,99,342,174,215,13,0,1,67,12.56,83.0,new,base_features9,TA,2,2,108.62166953086853,100000,1e-06,20,0.1,11,False,-4.4822245,9,-1.2121187,0.42529106,-2.2854486,0.3005909,-0.80048704,8.940697e-08,0.5766489,-0.99750763,0.0,-1.143923,-1.4702166
19,1091,526,3566,1218,3342,183,0,1,266,117.78,2786.0,new,base_features9,TA,3,3,108.62166953086853,100000,1e-06,20,0.1,11,False,-4.4822245,9,-1.2121187,0.42529106,-2.2854486,0.3005909,-0.80048704,8.940697e-08,0.5766489,-0.99750763,0.0,-1.143923,-1.4702166
20,144,99,342,174,213,13,0,1,67,11.57,87.0,new,base_features10,TA,2,2,119.53120803833008,110000,1e-06,20,0.1,11,False,-5.8061013,10,-1.289713,0.33954382,-2.3239806,0.2835873,-0.7596094,0.0,0.42075336,-1.0611372,0.0,-1.1978592,-1.5317521
21,1091,526,3566,1220,3208,183,0,1,264,74.51,2663.0,new,base_features10,TA,3,3,119.53120803833008,110000,1e-06,20,0.1,11,False,-5.8061013,10,-1.289713,0.33954382,-2.3239806,0.2835873,-0.7596094,0.0,0.42075336,-1.0611372,0.0,-1.1978592,-1.5317521
22,144,99,342,174,257,13,0,1,67,11.57,107.0,new,base_features11,TA,2,2,130.4420771598816,120000,1e-06,20,0.1,11,False,-7.41243,11,-1.349047,0.27230608,-2.3615344,0.2692374,-0.7120964,7.4505806e-08,0.2746567,-1.1176064,0.0,-1.2497102,-1.5812147
23,1091,527,3566,1222,3337,183,0,1,258,153.49,2782.0,new,base_features11,TA,3,3,130.4420771598816,120000,1e-06,20,0.1,11,False,-7.41243,11,-1.349047,0.27230608,-2.3615344,0.2692374,-0.7120964,7.4505806e-08,0.2746567,-1.1176064,0.0,-1.2497102,-1.5812147
24,144,99,342,174,213,13,0,1,67,11.58,78.0,new,base_features12,TA,2,2,141.3203523159027,130000,1e-06,20,0.1,11,False,-9.260598,12,-1.387231,0.21550632,-2.3882575,0.25509757,-0.66875064,0.0,0.13930386,-1.164616,0.0,-1.3015574,-1.6347222
25,1091,531,3566,1230,3475,183,0,1,255,129.55,2904.0,new,base_features12,TA,3,3,141.3203523159027,130000,1e-06,20,0.1,11,False,-9.260598,12,-1.387231,0.21550632,-2.3882575,0.25509757,-0.66875064,0.0,0.13930386,-1.164616,0.0,-1.3015574,-1.6347222
26,144,99,342,174,253,17,0,1,67,11.59,92.0,new,base_features13,TA,2,2,152.23302602767944,140000,1e-06,20,0.1,11,False,-11.466679,13,-1.4131182,0.16508043,-2.4068837,0.24176249,-0.61963505,-8.195639e-08,0.015194833,-1.2105374,0.0,-1.3555613,-1.6889162
27,1091,531,3566,1228,3128,133,0,1,255,56.77,2679.0,new,base_features13,TA,3,3,152.23302602767944,140000,1e-06,20,0.1,11,False,-11.466679,13,-1.4131182,0.16508043,-2.4068837,0.24176249,-0.61963505,-8.195639e-08,0.015194833,-1.2105374,0.0,-1.3555613,-1.6889162
28,144,99,342,174,261,16,0,1,70,13.56,98.0,new,base_features14,TA,2,2,163.12714791297913,150000,1e-06,20,0.1,11,False,-13.982139,14,-1.4292834,0.120021105,-2.4313114,0.23401307,-0.56617975,-6.9849193e-10,-0.1115194,-1.2524964,0.0,-1.4144515,-1.7414674
29,1091,523,3566,1214,3389,113,0,1,247,141.4,2812.0,new,base_features14,TA,3,3,163.12714791297913,150000,1e-06,20,0.1,11,False,-13.982139,14,-1.4292834,0.120021105,-2.4313114,0.23401307,-0.56617975,-6.9849193e-10,-0.1115194,-1.2524964,0.0,-1.4144515,-1.7414674
30,144,99,342,174,248,22,0,1,70,15.56,73.0,new,base_features15,TA,2,2,174.0071985721588,160000,1e-06,20,0.1,11,False,-16.755903,15,-1.4260428,0.07752597,-2.4553366,0.22815627,-0.5031454,3.7252903e-08,-0.23158109,-1.289779,0.0,-1.4771622,-1.8076177
31,1091,523,3566,1214,3576,114,0,1,247,14.95,2996.0,new,base_features15,TA,3,3,174.0071985721588,160000,1e-06,20,0.1,11,False,-16.755903,15,-1.4260428,0.07752597,-2.4553366,0.22815627,-0.5031454,3.7252903e-08,-0.23158109,-1.289779,0.0,-1.4771622,-1.8076177
32,144,99,342,174,271,38,0,1,69,17.58,94.0,new,base_features16,TA,2,2,184.8605649471283,170000,1e-06,20,0.1,11,False,-19.81255,16,-1.4172305,0.039305687,-2.4764848,0.21989402,-0.44377315,-1.0430813e-07,-0.3464477,-1.33585,0.0,-1.5372322,-1.8721551
33,1089,407,3518,865,3791,138,0,1,231,25.47,3124.0,new,base_features16,TA,3,3,184.8605649471283,170000,1e-06,20,0.1,11,False,-19.81255,16,-1.4172305,0.039305687,-2.4764848,0.21989402,-0.44377315,-1.0430813e-07,-0.3464477,-1.33585,0.0,-1.5372322,-1.8721551
34,140,97,330,170,230,39,0,1,66,19.53,87.0,new,base_features17,TA,2,2,195.90644335746765,180000,1e-06,20,0.1,11,False,-22.913816,17,-1.394398,0.005910754,-2.49779,0.21679364,-0.38178512,-2.9802322e-08,-0.45515245,-1.3901874,0.0,-1.6007831,-1.9439908
35,1089,263,3518,487,3580,149,0,1,232,25.69,2858.0,new,base_features17,TA,3,3,195.90644335746765,180000,1e-06,20,0.1,11,False,-22.913816,17,-1.394398,0.005910754,-2.49779,0.21679364,-0.38178512,-2.9802322e-08,-0.45515245,-1.3901874,0.0,-1.6007831,-1.9439908
36,144,99,338,174,253,25,0,1,64,15.54,111.0,new,base_features18,TA,2,2,206.89140844345093,190000,1e-06,20,0.1,11,False,-26.091755,18,-1.3732549,-0.025804996,-2.5134642,0.20589174,-0.3379296,-2.0861626e-07,-0.56655043,-1.4554763,0.0,-1.6611007,-2.0133312
37,1089,407,3518,865,2898,164,0,1,249,137.05,2019.0,new,base_features18,TA,3,3,206.89140844345093,190000,1e-06,20,0.1,11,False,-26.091755,18,-1.3732549,-0.025804996,-2.5134642,0.20589174,-0.3379296,-2.0861626e-07,-0.56655043,-1.4554763,0.0,-1.6611007,-2.0133312
38,142,99,328,174,227,26,0,1,60,16.54,91.0,new,base_features19,TA,2,2,217.99351954460144,200000,1e-06,20,0.1,11,False,-29.218157,19,-1.3315729,-0.055152416,-2.547819,0.1976621,-0.30436128,-8.940697e-08,-0.69454837,-1.5231217,0.0,-1.7231631,-2.0902195
39,1083,413,3468,884,3144,145,0,1,228,96.59,2361.0,new,base_features19,TA,3,3,217.99351954460144,200000,1e-06,20,0.1,11,False,-29.218157,19,-1.3315729,-0.055152416,-2.547819,0.1976621,-0.30436128,-8.940697e-08,-0.69454837,-1.5231217,0.0,-1.7231631,-2.0902195
40,142,99,332,174,281,33,0,1,64,17.54,108.0,new,base_features20,TA,2,2,229.06645226478577,210000,1e-06,20,0.1,11,False,-32.336033,20,-1.2758543,-0.08382392,-2.565501,0.18956259,-0.2395362,-5.9604645e-08,-0.8292365,-1.584859,0.0,-1.8019547,-2.1958914
41,1087,525,3532,1217,3014,214,0,1,279,190.99,2032.0,new,base_features20,TA,3,3,229.06645226478577,210000,1e-06,20,0.1,11,False,-32.336033,20,-1.2758543,-0.08382392,-2.565501,0.18956259,-0.2395362,-5.9604645e-08,-0.8292365,-1.584859,0.0,-1.8019547,-2.1958914
42,142,99,332,174,254,31,0,1,62,14.61,74.0,new,base_features21,TA,2,2,239.94309639930725,220000,1e-06,20,0.1,11,False,-35.104584,21,-1.2540859,-0.11180377,-2.5518322,0.18554114,-0.19659647,-1.1920929e-07,-1.001648,-1.6514416,0.0,-1.8967818,-2.2970977
43,1087,520,3530,1209,3133,229,0,1,273,79.89,2157.0,new,base_features21,TA,3,3,239.94309639930725,220000,1e-06,20,0.1,11,False,-35.104584,21,-1.2540859,-0.11180377,-2.5518322,0.18554114,-0.19659647,-1.1920929e-07,-1.001648,-1.6514416,0.0,-1.8967818,-2.2970977
44,144,99,342,174,273,30,0,1,73,16.58,98.0,new,base_features22,TA,2,2,250.79835653305054,230000,1e-06,20,0.1,11,False,-37.931988,22,-1.2287971,-0.13799047,-2.5274756,0.18227188,-0.12494503,-5.9604645e-08,-1.1771543,-1.7537868,0.0,-2.0061424,-2.4083014
45,1091,520,3561,1209,2852,202,0,1,297,55.02,1975.0,new,base_features22,TA,3,3,250.79835653305054,230000,1e-06,20,0.1,11,False,-37.931988,22,-1.2287971,-0.13799047,-2.5274756,0.18227188,-0.12494503,-5.9604645e-08,-1.1771543,-1.7537868,0.0,-2.0061424,-2.4083014
46,144,99,342,174,233,24,0,1,74,16.59,69.0,new,base_features23,TA,2,2,261.781690120697,240000,1e-06,20,0.1,11,False,-41.073006,23,-1.2147492,-0.16474533,-2.4532914,0.17853105,-0.040986612,0.0,-1.3112408,-1.870958,0.0,-2.1206594,-2.5320377
47,1091,525,3560,1217,3017,208,0,1,301,117.73,2134.0,new,base_features23,TA,3,3,261.781690120697,240000,1e-06,20,0.1,11,False,-41.073006,23,-1.2147492,-0.16474533,-2.4532914,0.17853105,-0.040986612,0.0,-1.3112408,-1.870958,0.0,-2.1206594,-2.5320377
48,144,99,342,174,230,27,0,1,73,17.58,74.0,new,base_features24,TA,2,2,272.81277990341187,250000,1e-06,20,0.1,11,False,-44.21341,24,-1.185777,-0.19184494,-2.397006,0.1741591,0.051407486,-1.1920929e-07,-1.4707099,-2.0174177,0.0,-2.242928,-2.6555095
49,1091,530,3547,1227,3077,252,0,1,293,80.7,2117.0,new,base_features24,TA,3,3,272.81277990341187,250000,1e-06,20,0.1,11,False,-44.21341,24,-1.185777,-0.19184494,-2.397006,0.1741591,0.051407486,-1.1920929e-07,-1.4707099,-2.0174177,0.0,-2.242928,-2.6555095
50,144,101,342,177,295,40,0,1,70,17.55,94.0,new,base_features25,TA,2,2,283.97718477249146,260000,1e-06,20,0.1,11,False,-47.283546,25,-1.1401657,-0.21865726,-2.356903,0.17133993,0.13957323,-1.1920929e-07,-1.658775,-2.2364647,0.0,-2.3518875,-2.7929895
51,1091,527,3514,1222,3191,486,0,1,343,219.59,1915.0,new,base_features25,TA,3,3,283.97718477249146,260000,1e-06,20,0.1,11,False,-47.283546,25,-1.1401657,-0.21865726,-2.356903,0.17133993,0.13957323,-1.1920929e-07,-1.658775,-2.2364647,0.0,-2.3518875,-2.7929895
52,144,99,341,174,261,44,0,1,70,17.56,80.0,new,base_features26,TA,2,2,295.13294076919556,270000,1e-06,20,0.1,11,False,-50.686275,26,-1.0679294,-0.24673665,-2.3323479,0.16754618,0.23802581,-1.1920929e-07,-1.8477513,-2.4718058,0.0,-2.4534621,-2.9157083
53,1091,523,3497,1214,3492,590,0,1,339,130.72,2097.0,new,base_features26,TA,3,3,295.13294076919556,270000,1e-06,20,0.1,11,False,-50.686275,26,-1.0679294,-0.24673665,-2.3323479,0.16754618,0.23802581,-1.1920929e-07,-1.8477513,-2.4718058,0.0,-2.4534621,-2.9157083
54,144,99,341,174,281,53,0,1,74,20.55,101.0,new,base_features27,TA,2,2,306.36193108558655,280000,1e-06,20,0.1,11,False,-54.20118,27,-1.0010285,-0.27151644,-2.2767506,0.16264156,0.34847435,-2.3841858e-07,-2.0287414,-2.7319803,0.0,-2.546228,-3.0157664
55,1091,519,3451,1200,4386,740,0,1,345,72.3,2922.0,new,base_features27,TA,3,3,306.36193108558655,280000,1e-06,20,0.1,11,False,-54.20118,27,-1.0010285,-0.27151644,-2.2767506,0.16264156,0.34847435,-2.3841858e-07,-2.0287414,-2.7319803,0.0,-2.546228,-3.0157664
56,144,99,341,174,289,55,0,1,74,21.54,111.0,new,base_features28,TA,2,2,317.79442620277405,290000,1e-06,20,0.1,11,False,-57.546963,28,-0.9637486,-0.28997338,-2.172415,0.15594582,0.4474624,-2.3841858e-07,-2.2150683,-2.911583,0.0,-2.6273625,-3.150329
57,1091,515,3433,1176,4620,762,0,1,376,99.77,3120.0,new,base_features28,TA,3,3,317.79442620277405,290000,1e-06,20,0.1,11,False,-57.546963,28,-0.9637486,-0.28997338,-2.172415,0.15594582,0.4474624,-2.3841858e-07,-2.2150683,-2.911583,0.0,-2.6273625,-3.150329
58,144,99,339,174,258,56,0,1,74,21.58,85.0,new,base_features29,TA,2,2,329.3394994735718,300000,1e-06,20,0.1,11,False,-60.780163,29,-0.9147826,-0.30779612,-2.0699265,0.15165009,0.5230265,-2.3841858e-07,-2.4088864,-3.0967216,0.0,-2.6927972,-3.2799425
59,1091,455,3288,1001,4391,664,0,1,373,269.31,2935.0,new,base_features29,TA,3,3,329.3394994735718,300000,1e-06,20,0.1,11,False,-60.780163,29,-0.9147826,-0.30779612,-2.0699265,0.15165009,0.5230265,-2.3841858e-07,-2.4088864,-3.0967216,0.0,-2.6927972,-3.2799425
60,144,99,343,174,236,62,0,1,74,21.55,76.0,new,base_features30,TA,2,2,340.8583035469055,310000,1e-06,20,0.1,11,False,-63.91828,30,-0.81455535,-0.32623112,-1.9847541,0.14473577,0.6189456,-2.3841858e-07,-2.6373582,-3.2632408,0.0,-2.754638,-3.4427252
61,1091,528,3477,1223,4680,926,0,1,372,253.07,2893.0,new,base_features30,TA,3,3,340.8583035469055,310000,1e-06,20,0.1,11,False,-63.91828,30,-0.81455535,-0.32623112,-1.9847541,0.14473577,0.6189456,-2.3841858e-07,-2.6373582,-3.2632408,0.0,-2.754638,-3.4427252
62,144,99,343,174,245,78,0,1,73,22.57,74.0,new,base_features31,TA,2,2,352.3752553462982,320000,1e-06,20,0.1,11,False,-66.86401,31,-0.7922773,-0.3552804,-1.8826528,0.14058985,0.7309766,-4.7683716e-07,-2.9499683,-3.4316597,0.0,-2.8015008,-3.6050806
63,1091,518,3449,1175,5407,959,0,1,407,318.27,3132.0,new,base_features31,TA,3,3,352.3752553462982,320000,1e-06,20,0.1,11,False,-66.86401,31,-0.7922773,-0.3552804,-1.8826528,0.14058985,0.7309766,-4.7683716e-07,-2.9499683,-3.4316597,0.0,-2.8015008,-3.6050806
64,144,99,344,174,323,81,0,1,78,25.57,97.0,new,base_features32,TA,2,2,364.00367975234985,330000,1e-06,20,0.1,11,False,-70.340515,32,-0.7312836,-0.3808998,-1.814848,0.13304013,0.7807713,-4.7683716e-07,-3.1849887,-3.602524,0.0,-2.7978103,-3.7208514
65,1091,527,3461,1214,5945,1238,0,1,424,111.94,3463.0,new,base_features32,TA,3,3,364.00367975234985,330000,1e-06,20,0.1,11,False,-70.340515,32,-0.7312836,-0.3808998,-1.814848,0.13304013,0.7807713,-4.7683716e-07,-3.1849887,-3.602524,0.0,-2.7978103,-3.7208514
66,144,99,344,174,255,79,0,1,79,24.55,79.0,new,base_features33,TA,2,2,375.547021150589,340000,1e-06,20,0.1,11,False,-73.71825,33,-0.70518285,-0.40530562,-1.7351854,0.12695482,0.7892051,-2.3841858e-07,-3.4358673,-3.7928808,0.0,-2.7567508,-3.8122969
67,1091,522,3466,1204,6285,1382,0,1,443,240.94,3757.0,new,base_features33,TA,3,3,375.547021150589,340000,1e-06,20,0.1,11,False,-73.71825,33,-0.70518285,-0.40530562,-1.7351854,0.12695482,0.7892051,-2.3841858e-07,-3.4358673,-3.7928808,0.0,-2.7567508,-3.8122969
68,144,99,344,174,332,87,0,1,80,25.54,106.0,new,base_features34,TA,2,2,387.1998748779297,350000,1e-06,20,0.1,11,False,-76.91881,34,-0.66270715,-0.41809237,-1.6137472,0.123856574,0.7950421,-2.3841858e-07,-3.6278074,-3.9971552,0.0,-2.6844368,-3.86562
69,1091,529,3475,1217,6687,1629,0,1,491,263.95,4016.0,new,base_features34,TA,3,3,387.1998748779297,350000,1e-06,20,0.1,11,False,-76.91881,34,-0.66270715,-0.41809237,-1.6137472,0.123856574,0.7950421,-2.3841858e-07,-3.6278074,-3.9971552,0.0,-2.6844368,-3.86562
70,144,99,344,174,271,86,0,1,79,26.53,86.0,new,base_features35,TA,2,2,398.9730942249298,360000,1e-06,20,0.1,11,False,-80.61154,35,-0.61967146,-0.43563026,-1.5339913,0.12807894,0.79465544,-4.7683716e-07,-3.7834055,-4.1146517,0.0,-2.6279626,-3.9670064
71,1091,526,3471,1212,6327,1631,0,1,471,128.78,3736.0,new,base_features35,TA,3,3,398.9730942249298,360000,1e-06,20,0.1,11,False,-80.61154,35,-0.61967146,-0.43563026,-1.5339913,0.12807894,0.79465544,-4.7683716e-07,-3.7834055,-4.1146517,0.0,-2.6279626,-3.9670064
72,144,99,344,174,319,87,0,1,82,26.55,107.0,new,base_features36,TA,2,2,410.7169997692108,370000,1e-06,20,0.1,11,False,-84.436035,36,-0.55932844,-0.45526552,-1.4508836,0.12463804,0.7621748,-4.7683716e-07,-3.90104,-4.2315397,0.0,-2.5467987,-4.09003
73,1091,529,3465,1217,6472,1626,0,1,501,238.73,3816.0,new,base_features36,TA,3,3,410.7169997692108,370000,1e-06,20,0.1,11,False,-84.436035,36,-0.55932844,-0.45526552,-1.4508836,0.12463804,0.7621748,-4.7683716e-07,-3.90104,-4.2315397,0.0,-2.5467987,-4.09003
74,144,99,344,174,276,86,0,1,79,26.54,79.0,new,base_features37,TA,2,2,422.47011709213257,380000,1e-06,20,0.1,11,False,-87.5283,37,-0.54399276,-0.4687419,-1.3419393,0.12698779,0.73561853,0.0,-4.1042786,-4.367553,0.0,-2.4433668,-4.2088156
75,1091,526,3466,1212,6652,1523,0,1,458,48.07,4013.0,new,base_features37,TA,3,3,422.47011709213257,380000,1e-06,20,0.1,11,False,-87.5283,37,-0.54399276,-0.4687419,-1.3419393,0.12698779,0.73561853,0.0,-4.1042786,-4.367553,0.0,-2.4433668,-4.2088156
76,144,99,344,174,245,86,0,1,79,26.52,84.0,new,base_features38,TA,2,2,434.20747208595276,390000,1e-06,20,0.1,11,False,-90.47685,38,-0.43305632,-0.4868406,-1.2641354,0.1282515,0.7026052,-4.7683716e-07,-4.280645,-4.484615,0.0,-2.3373907,-4.402524
77,1091,525,3469,1209,6866,1469,0,1,458,293.26,4174.0,new,base_features38,TA,3,3,434.20747208595276,390000,1e-06,20,0.1,11,False,-90.47685,38,-0.43305632,-0.4868406,-1.2641354,0.1282515,0.7026052,-4.7683716e-07,-4.280645,-4.484615,0.0,-2.3373907,-4.402524
78,144,101,343,177,250,84,0,1,75,25.52,81.0,new,base_features39,TA,2,2,446.0388422012329,400000,1e-06,20,0.1,11,False,-94.15914,39,-0.519471,-0.49056035,-1.1452444,0.13519791,0.6226037,-4.7683716e-07,-4.441564,-4.5922146,0.0,-2.206643,-4.479105
79,1091,528,3491,1223,6446,1477,0,1,386,196.7,3794.0,new,base_features39,TA,3,3,446.0388422012329,400000,1e-06,20,0.1,11,False,-94.15914,39,-0.519471,-0.49056035,-1.1452444,0.13519791,0.6226037,-4.7683716e-07,-4.441564,-4.5922146,0.0,-2.206643,-4.479105
80,144,101,344,177,290,86,0,1,79,25.54,103.0,new,base_features40,TA,2,2,457.86173129081726,410000,1e-06,20,0.1,11,False,-98.92732,40,-0.45344934,-0.49726462,-1.1187783,0.12918793,0.557347,-4.7683716e-07,-4.515447,-4.6590557,0.0,-2.1038606,-4.5969696
81,1091,522,3462,1212,6319,1433,0,1,443,210.0,3855.0,new,base_features40,TA,3,3,457.86173129081726,410000,1e-06,20,0.1,11,False,-98.92732,40,-0.45344934,-0.49726462,-1.1187783,0.12918793,0.557347,-4.7683716e-07,-4.515447,-4.6590557,0.0,-2.1038606,-4.5969696
82,144,99,343,174,282,81,0,1,73,24.53,111.0,new,base_features41,TA,2,2,469.6934711933136,420000,1e-06,20,0.1,11,False,-101.7277,41,-0.34392476,-0.51456904,-1.0756655,0.12970917,0.5219436,-4.7683716e-07,-4.7504134,-4.733194,0.0,-2.015513,-4.826805
83,1091,526,3518,1220,6030,1437,0,1,334,157.83,3502.0,new,base_features41,TA,3,3,469.6934711933136,420000,1e-06,20,0.1,11,False,-101.7277,41,-0.34392476,-0.51456904,-1.0756655,0.12970917,0.5219436,-4.7683716e-07,-4.7504134,-4.733194,0.0,-2.015513,-4.826805
84,137,97,312,170,279,72,0,1,54,20.58,91.0,new,base_features42,TA,2,2,481.4112038612366,430000,1e-06,20,0.1,11,False,-105.285034,42,-0.30639482,-0.5237078,-0.9906473,0.13376907,0.49549586,-4.7683716e-07,-4.915741,-4.8102965,0.0,-1.9160646,-4.949417
85,1083,523,3286,1214,5174,1220,0,1,188,263.31,3142.0,new,base_features42,TA,3,3,481.4112038612366,430000,1e-06,20,0.1,11,False,-105.285034,42,-0.30639482,-0.5237078,-0.9906473,0.13376907,0.49549586,-4.7683716e-07,-4.915741,-4.8102965,0.0,-1.9160646,-4.949417
86,137,97,297,170,223,72,0,1,40,18.53,67.0,new,base_features43,TA,2,2,493.0584065914154,440000,1e-06,20,0.1,11,False,-108.423294,43,-0.25383416,-0.51753694,-0.87588966,0.13718238,0.44963127,0.0,-5.0476995,-4.888161,0.0,-1.8021307,-5.068196
87,1085,546,3373,1267,4924,1251,0,1,244,212.94,2765.0,new,base_features43,TA,3,3,493.0584065914154,440000,1e-06,20,0.1,11,False,-108.423294,43,-0.25383416,-0.51753694,-0.87588966,0.13718238,0.44963127,0.0,-5.0476995,-4.888161,0.0,-1.8021307,-5.068196
88,139,95,288,165,220,70,0,1,31,17.53,74.0,new,base_features44,TA,2,2,504.74425625801086,450000,1e-06,20,0.1,11,False,-112.069725,44,-0.2503471,-0.5159924,-0.8256724,0.13920692,0.3805362,-9.536743e-07,-5.165158,-4.9545717,0.0,-1.7189221,-5.0967803
89,1091,377,3271,807,5579,1243,0,1,153,246.18,3340.0,new,base_features44,TA,3,3,504.74425625801086,450000,1e-06,20,0.1,11,False,-112.069725,44,-0.2503471,-0.5159924,-0.8256724,0.13920692,0.3805362,-9.536743e-07,-5.165158,-4.9545717,0.0,-1.7189221,-5.0967803
