,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,ra feature,avg q,idx,ra 1,ra 2,controllable,depth,state unexplorability,state marked,child marked,child goal,child error,child none,child deadlock,uncontrollability child,unexplorability child
11,1083,522,3347,1212,2345,65,0,1,0,96.57,1547.0,new,ra_feature5,TA,3,3,75.54141998291016,60000,1e-06,20,0.1,13,True,-4.4005384,5,-2.6269403,-1.4425594,-0.8970785,-0.21392165,-1.6178561,-0.13342114,-0.18823504,6.0908496e-07,-0.31856966,-0.55857503,2.9802322e-08,-0.6830729,-1.6800381
12,140,101,287,177,285,15,0,1,0,15.96,58.0,new,ra_feature6,TA,2,2,88.18377256393433,70000,1e-06,20,0.1,13,True,-6.2659183,6,-2.665838,-1.3078716,-0.91349816,-0.21805643,-1.6647838,-0.14618772,-0.19069478,6.100163e-07,-0.29041964,-0.66038376,1.4901161e-08,-0.7628719,-1.6132462
13,1083,528,3347,1223,2351,65,0,1,0,158.5,1632.0,new,ra_feature6,TA,3,3,88.18377256393433,70000,1e-06,20,0.1,13,True,-6.2659183,6,-2.665838,-1.3078716,-0.91349816,-0.21805643,-1.6647838,-0.14618772,-0.19069478,6.100163e-07,-0.29041964,-0.66038376,1.4901161e-08,-0.7628719,-1.6132462
14,140,99,287,174,268,15,0,1,0,15.97,61.0,new,ra_feature7,TA,2,2,100.87170004844666,80000,1e-06,20,0.1,13,True,-8.64968,7,-2.7053916,-1.2260858,-0.9244457,-0.22116871,-1.6885322,-0.14964525,-0.17556824,6.4540654e-07,-0.27423024,-0.7571039,1.4901161e-08,-0.8304601,-1.5796158
15,1083,522,3347,1212,2889,65,0,1,0,43.38,2164.0,new,ra_feature7,TA,3,3,100.87170004844666,80000,1e-06,20,0.1,13,True,-8.64968,7,-2.7053916,-1.2260858,-0.9244457,-0.22116871,-1.6885322,-0.14964525,-0.17556824,6.4540654e-07,-0.27423024,-0.7571039,1.4901161e-08,-0.8304601,-1.5796158
16,140,99,287,174,269,15,0,1,0,16.97,58.0,new,ra_feature8,TA,2,2,113.57872915267944,90000,1e-06,20,0.1,13,True,-11.687517,8,-2.746553,-1.1729063,-0.93405473,-0.22405425,-1.6969631,-0.14854108,-0.14876172,6.0908496e-07,-0.26451862,-0.8527498,1.4901161e-08,-0.8915441,-1.5656164
17,1083,531,3347,1228,2903,65,0,1,0,130.45,2153.0,new,ra_feature8,TA,3,3,113.57872915267944,90000,1e-06,20,0.1,13,True,-11.687517,8,-2.746553,-1.1729063,-0.93405473,-0.22405425,-1.6969631,-0.14854108,-0.14876172,6.0908496e-07,-0.26451862,-0.8527498,1.4901161e-08,-0.8915441,-1.5656164
18,140,101,287,177,288,15,0,1,0,17.94,61.0,new,ra_feature9,TA,2,2,126.2719292640686,100000,1e-06,20,0.1,13,True,-15.230822,9,-2.7967885,-1.1462421,-0.941688,-0.22766063,-1.694905,-0.14792472,-0.11532177,5.2526593e-07,-0.2585085,-0.9545781,2.9802322e-08,-0.95286334,-1.5691911
19,1083,520,3347,1209,3035,66,0,1,0,49.7,2252.0,new,ra_feature9,TA,3,3,126.2719292640686,100000,1e-06,20,0.1,13,True,-15.230822,9,-2.7967885,-1.1462421,-0.941688,-0.22766063,-1.694905,-0.14792472,-0.11532177,5.2526593e-07,-0.2585085,-0.9545781,2.9802322e-08,-0.95286334,-1.5691911
20,140,99,287,174,298,15,0,1,0,17.95,57.0,new,ra_feature10,TA,2,2,138.99938559532166,110000,1e-06,20,0.1,13,True,-19.082676,10,-2.8728805,-1.1462147,-0.937306,-0.23224768,-1.6994164,-0.15119533,-0.07120356,5.8859587e-07,-0.25201583,-1.0700028,2.9802322e-08,-1.0182153,-1.6080852
21,1083,531,3347,1228,3342,66,0,1,0,119.83,2550.0,new,ra_feature10,TA,3,3,138.99938559532166,110000,1e-06,20,0.1,13,True,-19.082676,10,-2.8728805,-1.1462147,-0.937306,-0.23224768,-1.6994164,-0.15119533,-0.07120356,5.8859587e-07,-0.25201583,-1.0700028,2.9802322e-08,-1.0182153,-1.6080852
22,140,99,287,174,293,15,0,1,0,17.95,69.0,new,ra_feature11,TA,2,2,151.77661728858948,120000,1e-06,20,0.1,13,True,-23.440594,11,-2.9607038,-1.1582158,-0.9274388,-0.24039169,-1.6956632,-0.15720695,-0.019883182,6.556511e-07,-0.2482878,-1.1905756,0.0,-1.084611,-1.6658366
23,1083,529,3347,1225,3762,65,0,1,0,216.32,2932.0,new,ra_feature11,TA,3,3,151.77661728858948,120000,1e-06,20,0.1,13,True,-23.440594,11,-2.9607038,-1.1582158,-0.9274388,-0.24039169,-1.6956632,-0.15720695,-0.019883182,6.556511e-07,-0.2482878,-1.1905756,0.0,-1.084611,-1.6658366
24,140,101,287,177,296,15,0,1,0,17.95,60.0,new,ra_feature12,TA,2,2,164.51951694488525,130000,1e-06,20,0.1,13,True,-27.771856,12,-3.0705779,-1.187073,-0.9103248,-0.24589229,-1.6929418,-0.16947676,0.047755003,6.2584877e-07,-0.24266136,-1.3274149,0.0,-1.157217,-1.753161
25,1083,528,3347,1224,3445,65,0,1,0,65.94,2699.0,new,ra_feature12,TA,3,3,164.51951694488525,130000,1e-06,20,0.1,13,True,-27.771856,12,-3.0705779,-1.187073,-0.9103248,-0.24589229,-1.6929418,-0.16947676,0.047755003,6.2584877e-07,-0.24266136,-1.3274149,0.0,-1.157217,-1.753161
26,140,101,287,177,287,15,0,1,0,17.95,75.0,new,ra_feature13,TA,2,2,177.28892302513123,140000,1e-06,20,0.1,13,True,-31.9354,13,-3.2026882,-1.2269701,-0.882202,-0.25424084,-1.6820338,-0.1868296,0.13736382,7.748604e-07,-0.23925745,-1.4746586,0.0,-1.2363659,-1.873935
27,1083,527,3347,1220,3599,65,0,1,0,71.7,2815.0,new,ra_feature13,TA,3,3,177.28892302513123,140000,1e-06,20,0.1,13,True,-31.9354,13,-3.2026882,-1.2269701,-0.882202,-0.25424084,-1.6820338,-0.1868296,0.13736382,7.748604e-07,-0.23925745,-1.4746586,0.0,-1.2363659,-1.873935
28,140,99,287,174,305,15,0,1,0,18.94,64.0,new,ra_feature14,TA,2,2,189.99646759033203,150000,1e-06,20,0.1,13,True,-35.83397,14,-3.3801093,-1.3007566,-0.8366656,-0.26364654,-1.6902318,-0.2139956,0.25025848,8.940697e-07,-0.22291183,-1.6732583,0.0,-1.3374399,-2.0500176
29,1083,523,3347,1214,3732,65,0,1,0,171.7,2986.0,new,ra_feature14,TA,3,3,189.99646759033203,150000,1e-06,20,0.1,13,True,-35.83397,14,-3.3801093,-1.3007566,-0.8366656,-0.26364654,-1.6902318,-0.2139956,0.25025848,8.940697e-07,-0.22291183,-1.6732583,0.0,-1.3374399,-2.0500176
30,140,99,277,174,316,15,0,1,0,17.94,66.0,new,ra_feature15,TA,2,2,202.79126834869385,160000,1e-06,20,0.1,13,True,-39.163506,15,-3.5645273,-1.3839259,-0.7800827,-0.27587026,-1.6795217,-0.24619068,0.37875336,8.34465e-07,-0.20430672,-1.8849523,0.0,-1.4541745,-2.242814
31,1083,524,3313,1215,3864,69,0,1,0,73.08,3010.0,new,ra_feature15,TA,3,3,202.79126834869385,160000,1e-06,20,0.1,13,True,-39.163506,15,-3.5645273,-1.3839259,-0.7800827,-0.27587026,-1.6795217,-0.24619068,0.37875336,8.34465e-07,-0.20430672,-1.8849523,0.0,-1.4541745,-2.242814
32,140,99,277,174,296,16,0,1,0,19.95,64.0,new,ra_feature16,TA,2,2,215.70276260375977,170000,1e-06,20,0.1,13,True,-42.51412,16,-3.731993,-1.4515147,-0.7106154,-0.2865441,-1.6431351,-0.28115124,0.5173134,1.1324883e-06,-0.18832517,-2.075136,2.9802322e-08,-1.5792866,-2.4226809
33,1083,522,3313,1212,4146,142,0,1,0,217.38,3182.0,new,ra_feature16,TA,3,3,215.70276260375977,170000,1e-06,20,0.1,13,True,-42.51412,16,-3.731993,-1.4515147,-0.7106154,-0.2865441,-1.6431351,-0.28115124,0.5173134,1.1324883e-06,-0.18832517,-2.075136,2.9802322e-08,-1.5792866,-2.4226809
34,140,99,275,174,315,50,0,1,0,21.95,66.0,new,ra_feature17,TA,2,2,228.6967031955719,180000,1e-06,20,0.1,13,True,-45.905704,17,-3.8780344,-1.4971914,-0.6297703,-0.28553507,-1.5903052,-0.31850854,0.6727162,9.536743e-07,-0.18112028,-2.2657702,0.0,-1.7037374,-2.563284
35,1083,522,3255,1212,4474,516,0,1,0,73.4,3165.0,new,ra_feature17,TA,3,3,228.6967031955719,180000,1e-06,20,0.1,13,True,-45.905704,17,-3.8780344,-1.4971914,-0.6297703,-0.28553507,-1.5903052,-0.31850854,0.6727162,9.536743e-07,-0.18112028,-2.2657702,0.0,-1.7037374,-2.563284
36,140,83,261,138,295,60,0,1,0,22.96,74.0,new,ra_feature18,TA,2,2,241.83685064315796,190000,1e-06,20,0.1,13,True,-48.247627,18,-4.043244,-1.5667938,-0.5089617,-0.2837899,-1.5246539,-0.36749816,0.8750333,9.536743e-07,-0.1607256,-2.5044727,0.0,-1.8429664,-2.7501366
37,1083,440,3179,1003,5537,1103,0,1,0,221.96,3651.0,new,ra_feature18,TA,3,3,241.83685064315796,190000,1e-06,20,0.1,13,True,-48.247627,18,-4.043244,-1.5667938,-0.5089617,-0.2837899,-1.5246539,-0.36749816,0.8750333,9.536743e-07,-0.1607256,-2.5044727,0.0,-1.8429664,-2.7501366
38,140,83,260,138,341,79,0,1,0,23.95,88.0,new,ra_feature19,TA,2,2,255.02148842811584,200000,1e-06,20,0.1,13,True,-49.874825,19,-4.188388,-1.6339855,-0.33098888,-0.27613568,-1.4229288,-0.42411515,1.1005181,1.1920929e-06,-0.14040935,-2.7129745,0.0,-1.986335,-2.9316154
39,1082,392,3034,854,5535,1392,0,1,0,181.33,3609.0,new,ra_feature19,TA,3,3,255.02148842811584,200000,1e-06,20,0.1,13,True,-49.874825,19,-4.188388,-1.6339855,-0.33098888,-0.27613568,-1.4229288,-0.42411515,1.1005181,1.1920929e-06,-0.14040935,-2.7129745,0.0,-1.986335,-2.9316154
40,140,83,262,138,300,100,0,1,0,25.95,56.0,new,ra_feature20,TA,2,2,268.2898027896881,210000,1e-06,20,0.1,13,True,-52.52482,20,-4.2576365,-1.7079082,-0.22187531,-0.27667403,-1.3132112,-0.46802348,1.2139173,1.1920929e-06,-0.13094234,-2.8446918,0.0,-2.0996118,-3.0162654
41,1082,188,2971,304,6069,1415,0,1,0,61.61,3934.0,new,ra_feature20,TA,3,3,268.2898027896881,210000,1e-06,20,0.1,13,True,-52.52482,20,-4.2576365,-1.7079082,-0.22187531,-0.27667403,-1.3132112,-0.46802348,1.2139173,1.1920929e-06,-0.13094234,-2.8446918,0.0,-2.0996118,-3.0162654
42,140,83,261,138,329,105,0,1,0,23.94,68.0,new,ra_feature21,TA,2,2,281.45651841163635,220000,1e-06,20,0.1,13,True,-55.667736,21,-4.291029,-1.754283,-0.14899158,-0.2686875,-1.2044123,-0.5052126,1.3140979,1.1920929e-06,-0.1455338,-2.931448,0.0,-2.186792,-3.057511
43,1082,390,2969,851,5786,1552,0,1,0,199.81,3589.0,new,ra_feature21,TA,3,3,281.45651841163635,220000,1e-06,20,0.1,13,True,-55.667736,21,-4.291029,-1.754283,-0.14899158,-0.2686875,-1.2044123,-0.5052126,1.3140979,1.1920929e-06,-0.1455338,-2.931448,0.0,-2.186792,-3.057511
44,140,83,260,138,288,104,0,1,0,25.93,62.0,new,ra_feature22,TA,2,2,294.62771558761597,230000,1e-06,20,0.1,13,True,-58.531593,22,-4.307272,-1.7917404,-0.11008978,-0.24929708,-1.0875405,-0.54256433,1.4305991,1.1920929e-06,-0.16193199,-3.0307312,1.4901161e-08,-2.2352393,-3.0856147
45,1082,277,2805,544,5480,1457,0,1,0,221.25,3533.0,new,ra_feature22,TA,3,3,294.62771558761597,230000,1e-06,20,0.1,13,True,-58.531593,22,-4.307272,-1.7917404,-0.11008978,-0.24929708,-1.0875405,-0.54256433,1.4305991,1.1920929e-06,-0.16193199,-3.0307312,1.4901161e-08,-2.2352393,-3.0856147
46,140,58,253,81,283,97,0,1,0,24.93,63.0,new,ra_feature23,TA,2,2,307.8329110145569,240000,1e-06,20,0.1,13,True,-60.854206,23,-4.332442,-1.8968921,-0.16613281,-0.22898236,-0.9708592,-0.588509,1.4641854,1.1920929e-06,-0.18304563,-3.098908,1.4901161e-08,-2.2694242,-3.1376529
47,1083,279,2801,546,5503,1443,0,1,0,247.82,3613.0,new,ra_feature23,TA,3,3,307.8329110145569,240000,1e-06,20,0.1,13,True,-60.854206,23,-4.332442,-1.8968921,-0.16613281,-0.22898236,-0.9708592,-0.588509,1.4641854,1.1920929e-06,-0.18304563,-3.098908,1.4901161e-08,-2.2694242,-3.1376529
48,140,58,253,81,318,95,0,1,0,23.92,69.0,new,ra_feature24,TA,2,2,321.0318398475647,250000,1e-06,20,0.1,13,True,-63.127422,24,-4.3479366,-1.9854965,-0.1754955,-0.20386936,-0.88296956,-0.63666177,1.510648,1.1920929e-06,-0.1912961,-3.1456723,1.4901161e-08,-2.2973623,-3.2022767
49,1083,274,2794,538,5753,1379,0,1,0,229.94,3737.0,new,ra_feature24,TA,3,3,321.0318398475647,250000,1e-06,20,0.1,13,True,-63.127422,24,-4.3479366,-1.9854965,-0.1754955,-0.20386936,-0.88296956,-0.63666177,1.510648,1.1920929e-06,-0.1912961,-3.1456723,1.4901161e-08,-2.2973623,-3.2022767
50,140,58,252,81,332,94,0,1,0,23.93,94.0,new,ra_feature25,TA,2,2,334.29272079467773,260000,1e-06,20,0.1,13,True,-64.29204,25,-4.352813,-2.0494583,-0.13888156,-0.17101613,-0.7759164,-0.69245195,1.623498,1.4305115e-06,-0.20845342,-3.2080436,7.450581e-09,-2.3281596,-3.2537613
51,1083,278,2797,543,5756,1352,0,1,0,39.61,3730.0,new,ra_feature25,TA,3,3,334.29272079467773,260000,1e-06,20,0.1,13,True,-64.29204,25,-4.352813,-2.0494583,-0.13888156,-0.17101613,-0.7759164,-0.69245195,1.623498,1.4305115e-06,-0.20845342,-3.2080436,7.450581e-09,-2.3281596,-3.2537613
52,140,58,252,81,302,93,0,1,0,23.96,65.0,new,ra_feature26,TA,2,2,347.6147186756134,270000,1e-06,20,0.1,13,True,-66.23208,26,-4.3599315,-2.1521535,-0.16647935,-0.14377119,-0.7140143,-0.7394632,1.6597791,1.4305115e-06,-0.24120021,-3.259551,7.450581e-09,-2.3451684,-3.2883062
53,1083,279,2797,544,5484,1337,0,1,0,209.2,3460.0,new,ra_feature26,TA,3,3,347.6147186756134,270000,1e-06,20,0.1,13,True,-66.23208,26,-4.3599315,-2.1521535,-0.16647935,-0.14377119,-0.7140143,-0.7394632,1.6597791,1.4305115e-06,-0.24120021,-3.259551,7.450581e-09,-2.3451684,-3.2883062
54,140,58,253,81,332,93,0,1,0,23.93,79.0,new,ra_feature27,TA,2,2,360.9231150150299,280000,1e-06,20,0.1,13,True,-68.06575,27,-4.3558197,-2.240226,-0.17458916,-0.10626742,-0.65216696,-0.7936276,1.7013317,1.4305115e-06,-0.2672994,-3.3114219,7.450581e-09,-2.3625746,-3.3226418
55,1083,272,2779,529,5931,1323,0,1,0,198.61,3862.0,new,ra_feature27,TA,3,3,360.9231150150299,280000,1e-06,20,0.1,13,True,-68.06575,27,-4.3558197,-2.240226,-0.17458916,-0.10626742,-0.65216696,-0.7936276,1.7013317,1.4305115e-06,-0.2672994,-3.3114219,7.450581e-09,-2.3625746,-3.3226418
56,138,58,248,81,278,92,0,1,0,22.93,68.0,new,ra_feature28,TA,2,2,374.2205889225006,290000,1e-06,20,0.1,13,True,-69.750015,28,-4.353395,-2.3461514,-0.19910336,-0.06652734,-0.61317295,-0.8512279,1.7368865,1.4305115e-06,-0.3043046,-3.353804,3.259629e-09,-2.3718414,-3.3617709
57,1083,271,2797,527,5638,1317,0,1,0,253.67,3647.0,new,ra_feature28,TA,3,3,374.2205889225006,290000,1e-06,20,0.1,13,True,-69.750015,28,-4.353395,-2.3461514,-0.19910336,-0.06652734,-0.61317295,-0.8512279,1.7368865,1.4305115e-06,-0.3043046,-3.353804,3.259629e-09,-2.3718414,-3.3617709
58,138,58,248,81,360,92,0,1,0,22.95,78.0,new,ra_feature29,TA,2,2,387.48672366142273,300000,1e-06,20,0.1,13,True,-71.88074,29,-4.360429,-2.394223,-0.17941451,-0.030453457,-0.5944358,-0.9033747,1.813737,1.4305115e-06,-0.35463428,-3.3781996,0.0,-2.3911457,-3.3700824
59,1083,269,2801,524,5465,1308,0,1,0,225.65,3509.0,new,ra_feature29,TA,3,3,387.48672366142273,300000,1e-06,20,0.1,13,True,-71.88074,29,-4.360429,-2.394223,-0.17941451,-0.030453457,-0.5944358,-0.9033747,1.813737,1.4305115e-06,-0.35463428,-3.3781996,0.0,-2.3911457,-3.3700824
60,140,58,247,81,330,84,0,1,0,23.95,63.0,new,ra_feature30,TA,2,2,400.753267288208,310000,1e-06,20,0.1,13,True,-73.51972,30,-4.357692,-2.4915774,-0.17216372,-0.008967955,-0.59533733,-0.96376795,1.8487788,1.66893e-06,-0.39799094,-3.4000697,0.0,-2.4332888,-3.392078
61,1083,225,2850,399,5730,1320,0,1,0,198.7,3774.0,new,ra_feature30,TA,3,3,400.753267288208,310000,1e-06,20,0.1,13,True,-73.51972,30,-4.357692,-2.4915774,-0.17216372,-0.008967955,-0.59533733,-0.96376795,1.8487788,1.66893e-06,-0.39799094,-3.4000697,0.0,-2.4332888,-3.392078
62,140,58,246,81,279,84,0,1,0,22.94,62.0,new,ra_feature31,TA,2,2,413.89648818969727,320000,1e-06,20,0.1,13,True,-74.43101,31,-4.3979244,-2.6277075,-0.10631561,0.00055700913,-0.5683932,-1.0363464,1.9076774,1.4305115e-06,-0.5036087,-3.43945,0.0,-2.4805992,-3.423644
63,1083,225,2906,399,5334,1380,0,1,0,197.53,3434.0,new,ra_feature31,TA,3,3,413.89648818969727,320000,1e-06,20,0.1,13,True,-74.43101,31,-4.3979244,-2.6277075,-0.10631561,0.00055700913,-0.5683932,-1.0363464,1.9076774,1.4305115e-06,-0.5036087,-3.43945,0.0,-2.4805992,-3.423644
64,140,58,244,81,293,82,0,1,0,20.93,72.0,new,ra_feature32,TA,2,2,427.0442397594452,330000,1e-06,20,0.1,13,True,-75.83949,32,-4.427143,-2.7288713,-0.06242299,0.00760879,-0.5262535,-1.0974171,1.9501781,1.66893e-06,-0.5812466,-3.4598784,-7.450581e-09,-2.533606,-3.4435687
65,1083,276,3034,539,5860,1461,0,1,0,223.97,3749.0,new,ra_feature32,TA,3,3,427.0442397594452,330000,1e-06,20,0.1,13,True,-75.83949,32,-4.427143,-2.7288713,-0.06242299,0.00760879,-0.5262535,-1.0974171,1.9501781,1.66893e-06,-0.5812466,-3.4598784,-7.450581e-09,-2.533606,-3.4435687
66,140,56,242,77,282,80,0,1,0,20.93,54.0,new,ra_feature33,TA,2,2,440.2202866077423,340000,1e-06,20,0.1,13,True,-77.373405,33,-4.4330416,-2.8066833,-0.02805841,0.017550021,-0.4992386,-1.156546,1.9895571,1.66893e-06,-0.63964176,-3.4826126,0.0,-2.580944,-3.45045
67,1083,274,3015,536,6066,1477,0,1,0,157.27,3753.0,new,ra_feature33,TA,3,3,440.2202866077423,340000,1e-06,20,0.1,13,True,-77.373405,33,-4.4330416,-2.8066833,-0.02805841,0.017550021,-0.4992386,-1.156546,1.9895571,1.66893e-06,-0.63964176,-3.4826126,0.0,-2.580944,-3.45045
68,140,56,242,77,292,80,0,1,0,20.93,57.0,new,ra_feature34,TA,2,2,453.4421956539154,350000,1e-06,20,0.1,13,True,-79.069115,34,-4.4275904,-2.8807151,-0.078481555,0.021674704,-0.4779809,-1.2089424,2.0178008,1.9073486e-06,-0.67196083,-3.4965363,0.0,-2.6162655,-3.4552212
69,1083,184,2921,299,5654,1366,0,1,0,210.83,3717.0,new,ra_feature34,TA,3,3,453.4421956539154,350000,1e-06,20,0.1,13,True,-79.069115,34,-4.4275904,-2.8807151,-0.078481555,0.021674704,-0.4779809,-1.2089424,2.0178008,1.9073486e-06,-0.67196083,-3.4965363,0.0,-2.6162655,-3.4552212
70,140,56,242,77,340,80,0,1,0,19.93,87.0,new,ra_feature35,TA,2,2,466.7157950401306,360000,1e-06,20,0.1,13,True,-79.17822,35,-4.4200964,-2.9687212,-0.048490644,0.03999959,-0.45072797,-1.2866359,2.112099,1.9073486e-06,-0.7261927,-3.5199628,-1.4901161e-08,-2.6577,-3.4880257
71,1083,287,2991,561,5682,1429,0,1,0,115.41,3671.0,new,ra_feature35,TA,3,3,466.7157950401306,360000,1e-06,20,0.1,13,True,-79.17822,35,-4.4200964,-2.9687212,-0.048490644,0.03999959,-0.45072797,-1.2866359,2.112099,1.9073486e-06,-0.7261927,-3.5199628,-1.4901161e-08,-2.6577,-3.4880257
72,140,56,242,77,296,80,0,1,0,20.93,73.0,new,ra_feature36,TA,2,2,479.9434242248535,370000,1e-06,20,0.1,13,True,-80.93655,36,-4.3986363,-3.0341065,-0.09475136,0.04790152,-0.4561528,-1.3371029,2.1587732,1.9073486e-06,-0.759526,-3.540369,-1.4901161e-08,-2.6801543,-3.492019
73,1083,184,2973,300,5876,1379,0,1,0,241.37,3789.0,new,ra_feature36,TA,3,3,479.9434242248535,370000,1e-06,20,0.1,13,True,-80.93655,36,-4.3986363,-3.0341065,-0.09475136,0.04790152,-0.4561528,-1.3371029,2.1587732,1.9073486e-06,-0.759526,-3.540369,-1.4901161e-08,-2.6801543,-3.492019
74,140,56,242,77,368,80,0,1,0,20.97,84.0,new,ra_feature37,TA,2,2,493.07651352882385,380000,1e-06,20,0.1,13,True,-81.1294,37,-4.4142056,-3.1294212,-0.016739368,0.06273867,-0.4160938,-1.4119749,2.236997,1.9073486e-06,-0.8389847,-3.566349,0.0,-2.728068,-3.5089843
75,1083,216,2902,368,5590,1366,0,1,0,251.38,3653.0,new,ra_feature37,TA,3,3,493.07651352882385,380000,1e-06,20,0.1,13,True,-81.1294,37,-4.4142056,-3.1294212,-0.016739368,0.06273867,-0.4160938,-1.4119749,2.236997,1.9073486e-06,-0.8389847,-3.566349,0.0,-2.728068,-3.5089843
76,140,56,242,77,344,80,0,1,0,20.96,69.0,new,ra_feature38,TA,2,2,506.35853242874146,390000,1e-06,20,0.1,13,True,-83.34034,38,-4.4019766,-3.1973279,-0.05251074,0.07937306,-0.45789674,-1.4589684,2.2590942,1.66893e-06,-0.8784919,-3.581914,0.0,-2.7451677,-3.5078764
77,1083,178,2869,285,5572,1312,0,1,0,267.63,3756.0,new,ra_feature38,TA,3,3,506.35853242874146,390000,1e-06,20,0.1,13,True,-83.34034,38,-4.4019766,-3.1973279,-0.05251074,0.07937306,-0.45789674,-1.4589684,2.2590942,1.66893e-06,-0.8784919,-3.581914,0.0,-2.7451677,-3.5078764
78,140,56,246,77,340,83,0,1,0,20.94,63.0,new,ra_feature39,TA,2,2,519.6118936538696,400000,1e-06,20,0.1,13,True,-84.752396,39,-4.422769,-3.2734,-0.02128315,0.099031016,-0.42595646,-1.5187573,2.321601,2.1457672e-06,-0.9392464,-3.600344,0.0,-2.7531374,-3.5377827
