,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,idx
47,29,14,39,18,144,3,0,6,2,17.14,12.0,new,experiments/results/TL_2_2/TB_5mill/47.onnx,TL,2,2,3896.555182695389,2350000,1e-05,20,0.1,15,True,10000,True,10000,True,47
48,37,9,51,10,173,6,0,1,4,17.62,18.0,new,experiments/results/TL_2_2/TB_5mill/48.onnx,TL,2,2,3974.0300590991974,2400000,1e-05,20,0.1,15,True,10000,True,10000,True,48
49,18,12,25,14,158,4,0,1,0,16.66,18.0,new,experiments/results/TL_2_2/TB_5mill/49.onnx,TL,2,2,4051.1969425678253,2450000,1e-05,20,0.1,15,True,10000,True,10000,True,49
50,88,14,147,18,188,6,0,6,22,22.66,37.0,new,experiments/results/TL_2_2/TB_5mill/50.onnx,TL,2,2,4131.391767978668,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,50
51,48,9,69,10,192,19,0,1,2,19.14,22.0,new,experiments/results/TL_2_2/TB_5mill/51.onnx,TL,2,2,4209.453563690186,2550000,1e-05,20,0.1,15,True,10000,True,10000,True,51
52,31,9,41,10,146,7,0,1,2,17.14,17.0,new,experiments/results/TL_2_2/TB_5mill/52.onnx,TL,2,2,4287.385293006897,2600000,1e-05,20,0.1,15,True,10000,True,10000,True,52
53,116,14,162,18,231,6,0,9,27,24.66,44.0,new,experiments/results/TL_2_2/TB_5mill/53.onnx,TL,2,2,4365.3494074344635,2650000,1e-05,20,0.1,15,True,10000,True,10000,True,53
54,34,12,47,14,170,8,0,1,2,17.14,19.0,new,experiments/results/TL_2_2/TB_5mill/54.onnx,TL,2,2,4443.68768453598,2700000,1e-05,20,0.1,15,True,10000,True,10000,True,54
55,24,18,36,28,145,8,0,1,2,16.66,16.0,new,experiments/results/TL_2_2/TB_5mill/55.onnx,TL,2,2,4521.127423763275,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,55
56,49,9,71,10,179,7,0,1,5,18.66,24.0,new,experiments/results/TL_2_2/TB_5mill/56.onnx,TL,2,2,4600.56791639328,2800000,1e-05,20,0.1,15,True,10000,True,10000,True,56
57,30,15,38,17,148,4,0,1,2,17.14,11.0,new,experiments/results/TL_2_2/TB_5mill/57.onnx,TL,2,2,4679.83397603035,2850000,1e-05,20,0.1,15,True,10000,True,10000,True,57
58,38,17,52,22,177,9,0,1,3,17.62,20.0,new,experiments/results/TL_2_2/TB_5mill/58.onnx,TL,2,2,4758.013709306717,2900000,1e-05,20,0.1,15,True,10000,True,10000,True,58
59,15,9,18,10,158,3,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/TB_5mill/59.onnx,TL,2,2,4834.504493713379,2950000,1e-05,20,0.1,15,True,10000,True,10000,True,59
60,18,9,24,10,136,5,0,1,0,16.66,11.0,new,experiments/results/TL_2_2/TB_5mill/60.onnx,TL,2,2,4911.627383708954,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,60
61,19,9,25,10,157,6,0,1,0,16.66,7.0,new,experiments/results/TL_2_2/TB_5mill/61.onnx,TL,2,2,4990.393388748169,3050000,1e-05,20,0.1,15,True,10000,True,10000,True,61
62,152,17,237,22,257,23,0,7,35,9.57,62.0,new,experiments/results/TL_2_2/TB_5mill/62.onnx,TL,2,2,5070.521712064743,3100000,1e-05,20,0.1,15,True,10000,True,10000,True,62
63,16,9,21,10,141,5,0,1,0,16.18,12.0,new,experiments/results/TL_2_2/TB_5mill/63.onnx,TL,2,2,5151.772549629211,3150000,1e-05,20,0.1,15,True,10000,True,10000,True,63
64,16,9,18,10,133,3,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/TB_5mill/64.onnx,TL,2,2,5232.210123538971,3200000,1e-05,20,0.1,15,True,10000,True,10000,True,64
65,22,9,30,10,141,7,0,1,0,16.66,13.0,new,experiments/results/TL_2_2/TB_5mill/65.onnx,TL,2,2,5309.9294900894165,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,65
66,17,9,20,10,158,4,0,1,0,16.18,12.0,new,experiments/results/TL_2_2/TB_5mill/66.onnx,TL,2,2,5390.338112592697,3300000,1e-05,20,0.1,15,True,10000,True,10000,True,66
67,17,9,24,10,155,6,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/TB_5mill/67.onnx,TL,2,2,5468.541877746582,3350000,1e-05,20,0.1,15,True,10000,True,10000,True,67
68,20,9,25,10,159,4,0,1,0,16.66,12.0,new,experiments/results/TL_2_2/TB_5mill/68.onnx,TL,2,2,5547.046721458435,3400000,1e-05,20,0.1,15,True,10000,True,10000,True,68
69,18,9,24,10,138,6,0,1,0,16.18,9.0,new,experiments/results/TL_2_2/TB_5mill/69.onnx,TL,2,2,5625.440924167633,3450000,1e-05,20,0.1,15,True,10000,True,10000,True,69
70,15,9,19,10,142,4,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/TB_5mill/70.onnx,TL,2,2,5705.02166390419,3500000,1e-05,20,0.1,15,True,10000,True,10000,True,70
71,16,9,19,10,133,3,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/TB_5mill/71.onnx,TL,2,2,5783.9815537929535,3550000,1e-05,20,0.1,15,True,10000,True,10000,True,71
72,20,9,25,10,160,5,0,1,0,16.66,9.0,new,experiments/results/TL_2_2/TB_5mill/72.onnx,TL,2,2,5863.278747558594,3600000,1e-05,20,0.1,15,True,10000,True,10000,True,72
73,17,9,22,10,134,5,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/TB_5mill/73.onnx,TL,2,2,5941.334149360657,3650000,1e-05,20,0.1,15,True,10000,True,10000,True,73
74,15,9,19,10,155,4,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/TB_5mill/74.onnx,TL,2,2,6021.951167106628,3700000,1e-05,20,0.1,15,True,10000,True,10000,True,74
75,135,25,198,36,258,25,0,4,18,12.52,76.0,new,experiments/results/TL_2_2/TB_5mill/75.onnx,TL,2,2,6101.47783613205,3750000,1e-05,20,0.1,15,True,10000,True,10000,True,75
76,22,9,33,10,147,8,0,1,3,16.66,12.0,new,experiments/results/TL_2_2/TB_5mill/76.onnx,TL,2,2,6179.451431274414,3800000,1e-05,20,0.1,15,True,10000,True,10000,True,76
77,94,13,129,14,222,13,0,3,13,24.18,49.0,new,experiments/results/TL_2_2/TB_5mill/77.onnx,TL,2,2,6257.056982040405,3850000,1e-05,20,0.1,15,True,10000,True,10000,True,77
78,14,9,18,10,130,2,0,1,0,16.18,8.0,new,experiments/results/TL_2_2/TB_5mill/78.onnx,TL,2,2,6335.440511226654,3900000,1e-05,20,0.1,15,True,10000,True,10000,True,78
79,15,9,19,10,131,4,0,1,0,16.18,7.0,new,experiments/results/TL_2_2/TB_5mill/79.onnx,TL,2,2,6413.05127286911,3950000,1e-05,20,0.1,15,True,10000,True,10000,True,79
80,15,9,18,10,134,4,0,1,0,16.18,10.0,new,experiments/results/TL_2_2/TB_5mill/80.onnx,TL,2,2,6489.835702896118,4000000,1e-05,20,0.1,15,True,10000,True,10000,True,80
81,21,9,27,10,150,6,0,1,1,16.66,12.0,new,experiments/results/TL_2_2/TB_5mill/81.onnx,TL,2,2,6568.182914495468,4050000,1e-05,20,0.1,15,True,10000,True,10000,True,81
82,55,24,75,35,164,11,0,2,6,19.14,18.0,new,experiments/results/TL_2_2/TB_5mill/82.onnx,TL,2,2,6645.493089675903,4100000,1e-05,20,0.1,15,True,10000,True,10000,True,82
83,20,9,26,10,137,4,0,1,0,16.66,9.0,new,experiments/results/TL_2_2/TB_5mill/83.onnx,TL,2,2,6724.338692188263,4150000,1e-05,20,0.1,15,True,10000,True,10000,True,83
84,17,12,22,14,157,3,0,1,1,16.18,10.0,new,experiments/results/TL_2_2/TB_5mill/84.onnx,TL,2,2,6801.890945196152,4200000,1e-05,20,0.1,15,True,10000,True,10000,True,84
85,21,9,30,10,145,8,0,1,1,16.66,14.0,new,experiments/results/TL_2_2/TB_5mill/85.onnx,TL,2,2,6880.734960794449,4250000,1e-05,20,0.1,15,True,10000,True,10000,True,85
86,58,9,82,10,200,6,0,1,6,19.14,25.0,new,experiments/results/TL_2_2/TB_5mill/86.onnx,TL,2,2,6959.6447694301605,4300000,1e-05,20,0.1,15,True,10000,True,10000,True,86
87,21,14,31,18,140,9,0,1,1,16.66,11.0,new,experiments/results/TL_2_2/TB_5mill/87.onnx,TL,2,2,7041.234272956848,4350000,1e-05,20,0.1,15,True,10000,True,10000,True,87
88,131,14,200,18,231,42,0,1,29,9.54,63.0,new,experiments/results/TL_2_2/TB_5mill/88.onnx,TL,2,2,7118.860214471817,4400000,1e-05,20,0.1,15,True,10000,True,10000,True,88
89,38,9,55,10,173,14,0,1,2,17.62,15.0,new,experiments/results/TL_2_2/TB_5mill/89.onnx,TL,2,2,7197.699678182602,4450000,1e-05,20,0.1,15,True,10000,True,10000,True,89
90,16,9,20,10,136,4,0,1,0,16.18,11.0,new,experiments/results/TL_2_2/TB_5mill/90.onnx,TL,2,2,7276.257826089859,4500000,1e-05,20,0.1,15,True,10000,True,10000,True,90
91,41,9,53,10,150,8,0,1,2,17.62,18.0,new,experiments/results/TL_2_2/TB_5mill/91.onnx,TL,2,2,7355.7618906497955,4550000,1e-05,20,0.1,15,True,10000,True,10000,True,91
92,172,14,284,18,265,8,0,18,84,11.6,81.0,new,experiments/results/TL_2_2/TB_5mill/92.onnx,TL,2,2,7437.817603588104,4600000,1e-05,20,0.1,15,True,10000,True,10000,True,92
93,81,9,97,10,199,3,0,1,25,21.14,27.0,new,experiments/results/TL_2_2/TB_5mill/93.onnx,TL,2,2,7519.77913236618,4650000,1e-05,20,0.1,15,True,10000,True,10000,True,93
94,11,9,12,10,127,2,0,1,0,16.18,5.0,new,experiments/results/TL_2_2/TB_5mill/94.onnx,TL,2,2,7597.373547554016,4700000,1e-05,20,0.1,15,True,10000,True,10000,True,94
95,15,9,21,10,171,7,0,1,0,16.18,13.0,new,experiments/results/TL_2_2/TB_5mill/95.onnx,TL,2,2,7674.952433586121,4750000,1e-05,20,0.1,15,True,10000,True,10000,True,95
96,35,9,42,10,148,3,0,1,3,17.14,12.0,new,experiments/results/TL_2_2/TB_5mill/96.onnx,TL,2,2,7752.239984512329,4800000,1e-05,20,0.1,15,True,10000,True,10000,True,96
97,11,9,12,10,146,2,0,1,0,16.18,5.0,new,experiments/results/TL_2_2/TB_5mill/97.onnx,TL,2,2,7835.816856145859,4850000,1e-05,20,0.1,15,True,10000,True,10000,True,97
98,37,16,55,20,158,11,0,2,3,17.62,19.0,new,experiments/results/TL_2_2/TB_5mill/98.onnx,TL,2,2,7912.567100048065,4900000,1e-05,20,0.1,15,True,10000,True,10000,True,98
99,54,12,73,14,202,17,0,1,4,19.14,18.0,new,experiments/results/TL_2_2/TB_5mill/99.onnx,TL,2,2,7991.7636251449585,4950000,1e-05,20,0.1,15,True,10000,True,10000,True,99
100,21,9,28,10,141,7,0,1,1,16.66,10.0,new,experiments/results/TL_2_2/TB_5mill/100.onnx,TL,2,2,8068.22319817543,5000000,1e-05,20,0.1,15,True,10000,True,10000,True,100
