,training time,training steps,eta,nnsize,epsilon,nfeatures,target q,reset target freq,experience replay,buffer size,ra feature,avg q,idx
0,2.437725305557251,0,1e-05,20,0.1,15,True,10000,True,10000,True,0.120669805,0
1,111.61197233200073,50000,1e-05,20,0.1,15,True,10000,True,10000,True,-3.8288083,1
2,246.89165449142456,100000,1e-05,20,0.1,15,True,10000,True,10000,True,-7.606051,2
3,356.26454877853394,150000,1e-05,20,0.1,15,True,10000,True,10000,True,-11.559135,3
4,457.6101903915405,200000,1e-05,20,0.1,15,True,10000,True,10000,True,-15.797924,4
5,554.5018618106842,250000,1e-05,20,0.1,15,True,10000,True,10000,True,-20.338377,5
6,648.526861667633,300000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.773663,6
7,738.14573097229,350000,1e-05,20,0.1,15,True,10000,True,10000,True,-28.72767,7
8,820.7143523693085,400000,1e-05,20,0.1,15,True,10000,True,10000,True,-31.314686,8
9,900.5528926849365,450000,1e-05,20,0.1,15,True,10000,True,10000,True,-32.780766,9
10,979.4295163154602,500000,1e-05,20,0.1,15,True,10000,True,10000,True,-31.643728,10
11,1059.87034201622,550000,1e-05,20,0.1,15,True,10000,True,10000,True,-30.317907,11
12,1139.217397928238,600000,1e-05,20,0.1,15,True,10000,True,10000,True,-27.326988,12
13,1219.825876712799,650000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.122408,13
14,1301.696846485138,700000,1e-05,20,0.1,15,True,10000,True,10000,True,-21.810354,14
15,1383.57071185112,750000,1e-05,20,0.1,15,True,10000,True,10000,True,-16.844816,15
16,1467.6060109138489,800000,1e-05,20,0.1,15,True,10000,True,10000,True,-13.438169,16
17,1551.0600373744965,850000,1e-05,20,0.1,15,True,10000,True,10000,True,-11.648657,17
18,1630.659407377243,900000,1e-05,20,0.1,15,True,10000,True,10000,True,-17.30361,18
19,1705.8995969295502,950000,1e-05,20,0.1,15,True,10000,True,10000,True,-18.625393,19
20,1787.2587325572968,1000000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.340498,20
21,1866.447304725647,1050000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.699038,21
22,1941.1452901363373,1100000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.765835,22
23,2018.6085693836212,1150000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.244013,23
24,2094.0899424552917,1200000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.057854,24
25,2174.723615169525,1250000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.481276,25
26,2251.4276206493378,1300000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.836636,26
27,2326.4332416057587,1350000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.102823,27
28,2401.7802217006683,1400000,1e-05,20,0.1,15,True,10000,True,10000,True,-21.820477,28
29,2480.0735840797424,1450000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.55919,29
30,2563.0694613456726,1500000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.049553,30
31,2639.837394952774,1550000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.940193,31
32,2717.530613183975,1600000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.592995,32
33,2798.4966089725494,1650000,1e-05,20,0.1,15,True,10000,True,10000,True,-27.3166,33
34,2876.5236909389496,1700000,1e-05,20,0.1,15,True,10000,True,10000,True,-27.652786,34
35,2954.5296790599823,1750000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.813337,35
36,3032.783098459244,1800000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.605774,36
37,3112.1511805057526,1850000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.625484,37
38,3189.7206411361694,1900000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.604239,38
39,3269.4966864585876,1950000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.912909,39
40,3347.0475754737854,2000000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.426756,40
41,3426.039254426956,2050000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.178465,41
42,3503.5368180274963,2100000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.92693,42
43,3582.057724237442,2150000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.988045,43
44,3660.4052011966705,2200000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.8307,44
45,3740.005485057831,2250000,1e-05,20,0.1,15,True,10000,True,10000,True,-27.782846,45
46,3818.5871465206146,2300000,1e-05,20,0.1,15,True,10000,True,10000,True,-27.385294,46
47,3896.555182695389,2350000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.812443,47
48,3974.0300590991974,2400000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.339022,48
49,4051.1969425678253,2450000,1e-05,20,0.1,15,True,10000,True,10000,True,-25.403414,49
50,4131.391767978668,2500000,1e-05,20,0.1,15,True,10000,True,10000,True,-23.891874,50
51,4209.453563690186,2550000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.486692,51
52,4287.385293006897,2600000,1e-05,20,0.1,15,True,10000,True,10000,True,-28.026217,52
53,4365.3494074344635,2650000,1e-05,20,0.1,15,True,10000,True,10000,True,-29.774897,53
54,4443.68768453598,2700000,1e-05,20,0.1,15,True,10000,True,10000,True,-30.497133,54
55,4521.127423763275,2750000,1e-05,20,0.1,15,True,10000,True,10000,True,-29.555279,55
56,4600.56791639328,2800000,1e-05,20,0.1,15,True,10000,True,10000,True,-26.272135,56
57,4679.83397603035,2850000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.396969,57
58,4758.013709306717,2900000,1e-05,20,0.1,15,True,10000,True,10000,True,-24.318836,58
59,4834.504493713379,2950000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.951534,59
60,4911.627383708954,3000000,1e-05,20,0.1,15,True,10000,True,10000,True,-22.831066,60
61,4990.393388748169,3050000,1e-05,20,0.1,15,True,10000,True,10000,True,-19.935354,61
62,5070.521712064743,3100000,1e-05,20,0.1,15,True,10000,True,10000,True,-19.317856,62
63,5151.772549629211,3150000,1e-05,20,0.1,15,True,10000,True,10000,True,-19.287071,63
64,5232.210123538971,3200000,1e-05,20,0.1,15,True,10000,True,10000,True,-20.391912,64
65,5309.9294900894165,3250000,1e-05,20,0.1,15,True,10000,True,10000,True,-17.943436,65
66,5390.338112592697,3300000,1e-05,20,0.1,15,True,10000,True,10000,True,-18.66818,66
67,5468.541877746582,3350000,1e-05,20,0.1,15,True,10000,True,10000,True,-16.95622,67
68,5547.046721458435,3400000,1e-05,20,0.1,15,True,10000,True,10000,True,-18.314484,68
69,5625.440924167633,3450000,1e-05,20,0.1,15,True,10000,True,10000,True,-16.490906,69
