,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,6.0,6.0,8.0,8.0,133.0,2.0,0.0,1.0,0.0,12.51,12.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,1,0
1,7.0,6.0,10.0,8.0,133.0,2.0,0.0,1.0,0.0,12.54,13.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,2,0
2,8.0,6.0,12.0,8.0,134.0,2.0,0.0,1.0,0.0,13.02,13.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,3,0
3,9.0,6.0,14.0,8.0,141.0,2.0,0.0,1.0,0.0,14.0,16.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,4,0
4,10.0,6.0,16.0,8.0,140.0,2.0,0.0,1.0,0.0,14.99,16.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,5,0
5,11.0,6.0,18.0,8.0,147.0,2.0,0.0,1.0,0.0,14.99,18.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,6,0
6,12.0,6.0,20.0,8.0,149.0,2.0,0.0,1.0,0.0,14.99,20.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,7,0
7,13.0,6.0,22.0,8.0,147.0,2.0,0.0,1.0,0.0,14.99,17.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,8,0
8,14.0,6.0,24.0,8.0,159.0,2.0,0.0,1.0,0.0,14.99,34.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,9,0
9,15.0,6.0,26.0,8.0,151.0,2.0,0.0,1.0,0.0,15.5,21.0,True,new,experiments/results/AT_2_2/pytorch_sgd/0.onnx,AT,1,10,0
