,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,6,6,8,8,178,2,0,2,0,13.51,15.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,1,0.0449438202247191
1,6,6,8,8,181,2,0,2,0,13.52,15.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,2,0.04419889502762431
2,6,6,8,8,181,2,0,2,0,14.0,15.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,3,0.04419889502762431
3,6,6,8,8,182,2,0,2,0,15.02,17.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,4,0.04395604395604396
4,6,6,8,8,184,2,0,2,0,15.02,16.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,5,0.043478260869565216
5,6,6,8,8,181,2,0,2,0,15.02,17.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,6,0.04419889502762431
6,6,6,8,8,187,2,0,2,0,15.5,18.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,7,0.0427807486631016
7,6,6,8,8,187,2,0,2,0,15.5,17.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,8,0.0427807486631016
8,6,6,8,8,190,2,0,2,0,15.5,17.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,9,0.042105263157894736
9,6,6,8,8,186,2,0,2,0,15.51,17.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,10,0.043010752688172046
10,6,6,8,8,183,2,0,2,0,15.53,17.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,11,0.04371584699453552
11,6,6,8,8,191,2,0,2,0,15.53,23.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,12,0.041884816753926704
12,6,6,8,8,183,2,0,2,0,15.53,15.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,13,0.04371584699453552
13,6,6,8,8,190,2,0,2,0,15.53,18.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,14,0.042105263157894736
14,6,6,8,8,192,2,0,2,0,15.53,24.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,1,15,0.041666666666666664
15,4,0,3,0,179,0,0,0,1,0.0,13.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,1,0.01675977653631285
16,22,20,35,30,208,8,0,4,0,15.5,31.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,2,0.16826923076923078
17,23,21,36,31,210,7,0,4,0,15.98,36.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,3,0.17142857142857143
18,24,22,38,32,214,7,0,4,0,15.98,42.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,4,0.17757009345794392
19,24,21,36,31,208,6,0,4,0,16.0,36.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,5,0.17307692307692307
20,35,29,58,39,241,18,0,4,0,17.44,58.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,6,0.24066390041493776
21,53,53,69,69,244,13,0,4,0,17.92,61.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,7,0.2827868852459016
22,40,38,53,50,234,6,0,4,0,17.44,59.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,8,0.2264957264957265
23,41,37,54,49,251,6,0,4,0,17.44,70.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,9,0.2151394422310757
24,40,39,55,53,231,6,0,5,0,17.44,54.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,10,0.23809523809523808
25,41,39,52,49,232,7,0,4,0,17.95,52.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,11,0.22413793103448276
26,24,21,36,31,235,6,0,4,0,17.44,60.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,12,0.15319148936170213
27,63,63,79,79,252,9,0,4,0,18.96,68.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,13,0.3134920634920635
28,51,37,90,47,262,28,0,4,0,19.92,74.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,14,0.3435114503816794
29,81,81,103,103,279,18,0,4,0,20.48,92.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,2,15,0.36917562724014336
30,4,0,3,0,178,0,0,0,1,0.0,14.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,1,0.016853932584269662
31,97,0,162,0,278,53,0,0,6,0.0,76.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,2,0.5827338129496403
32,119,97,200,148,320,65,0,6,0,24.96,108.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,3,0.625
33,121,100,204,151,334,61,0,6,0,25.44,118.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,4,0.6107784431137725
34,124,122,185,176,312,45,0,6,0,23.44,112.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,5,0.592948717948718
35,144,108,243,159,408,69,0,6,0,15.03,173.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,6,0.5955882352941176
36,182,180,247,243,397,46,0,6,0,17.19,170.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,7,0.6221662468513854
37,136,127,191,179,354,31,0,6,0,24.0,151.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,8,0.53954802259887
38,307,127,500,175,526,152,0,6,0,59.26,237.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,9,0.9505703422053232
39,134,134,189,185,322,40,0,6,0,25.44,126.0,false,False,new,experiments/results/AT_2_2/boolean_5/76.onnx,AT,3,10,0.5869565217391305
