,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,8,0,7,0,182,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,1,5,0.038461538461538464,0
1,255,78,391,119,386,12,0,1,60,29.62,124.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,2,5,1.0129533678756477,0
2,2714,0,5001,0,4317,1034,1,0,522,0.0,1561.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,3,5,1.158443363446838,0
3,8,0,7,0,251,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,1,5,0.027888446215139442,1
4,70,31,83,35,292,4,1,1,1,21.14,69.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,2,5,0.2842465753424658,1
5,1671,96,2829,118,2160,561,0,1,56,73.29,1177.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,3,5,1.3097222222222222,1
6,3087,0,5001,0,5065,403,12,0,0,0.0,4186.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,4,5,0.9873642645607108,1
7,8,0,7,0,216,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,1,5,0.032407407407407406,2
8,79,31,96,35,251,4,1,1,3,21.62,70.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,2,5,0.38247011952191234,2
9,1473,46,2407,54,1572,425,1,1,69,29.91,869.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,3,5,1.5311704834605597,2
10,3105,0,5001,0,4621,558,14,0,0,0.0,3650.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,4,5,1.0822332828392123,2
11,8,0,7,0,181,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,1,5,0.03867403314917127,3
12,156,31,225,35,299,7,1,1,34,24.18,98.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,2,5,0.7525083612040134,3
13,2852,0,5001,0,4636,763,0,0,350,0.0,2429.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,3,5,1.0787316652286454,3
14,8,0,7,0,211,0,0,0,1,0.0,10.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,1,5,0.03317535545023697,4
15,141,31,197,35,305,4,0,1,28,23.14,111.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,2,5,0.6459016393442623,4
16,2866,0,5001,0,4058,729,0,0,394,0.0,2370.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,3,5,1.2323804829965501,4
17,8,0,7,0,206,0,0,0,1,0.0,11.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,1,5,0.03398058252427184,5
18,116,31,153,35,266,4,0,1,16,22.66,88.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,2,5,0.575187969924812,5
19,2934,0,5001,0,4398,619,2,0,420,0.0,2380.0,true,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,3,5,1.1371077762619373,5
20,8,0,7,0,197,0,0,0,1,0.0,12.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,1,5,0.03553299492385787,6
21,104,31,147,35,283,4,0,1,22,22.18,80.0,false,False,new,/home/marco/Desktop/Learning-Synthesis/experiments/results//components_by_state_DP_3_5_over_boolean/,DP,2,5,0.519434628975265,6
